experiment_name,respondent_id,persona_id,subsample,block_id,task_id,task_index_within_subsample,task_in_block,presented_task_position,choice_label,chosen_alternative_id,chosen_alternative_name,choice_code,is_valid_choice,female,gender_text,age_band,age_years,income_band,metropolis,city_type_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text,assigned_block_id
20260327_public_materials_pooled_7alts_biogeme_v7,1150,P1150,MD,7,MD_B07_T03,39,3,2,D,private_car,Private Car,4,1,1,female,50_59,52,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1150,P1150,MD,7,MD_B07_T05,41,5,3,D,private_car,Private Car,4,1,1,female,50_59,52,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1150,P1150,MD,7,MD_B07_T02,38,2,4,D,private_car,Private Car,4,1,1,female,50_59,52,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1150,P1150,MD,7,MD_B07_T04,40,4,5,D,private_car,Private Car,4,1,1,female,50_59,52,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1150,P1150,MD,7,MD_B07_T01,37,1,6,D,private_car,Private Car,4,1,1,female,50_59,52,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1151,P1151,MD,5,MD_B05_T03,27,3,1,C,public_transport,Public Transport,7,1,0,male,68_plus,71,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,1151,P1151,MD,5,MD_B05_T01,25,1,2,D,private_car,Private Car,4,1,0,male,68_plus,71,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,1151,P1151,MD,5,MD_B05_T06,30,6,3,D,private_car,Private Car,4,1,0,male,68_plus,71,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,1151,P1151,MD,5,MD_B05_T05,29,5,4,D,private_car,Private Car,4,1,0,male,68_plus,71,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,1151,P1151,MD,5,MD_B05_T02,26,2,5,D,private_car,Private Car,4,1,0,male,68_plus,71,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,1151,P1151,MD,5,MD_B05_T04,28,4,6,C,public_transport,Public Transport,7,1,0,male,68_plus,71,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,1152,P1152,SD,3,SD_B03_T05,17,5,1,A,e_scooter,E-Scooter Sharing,1,1,1,female,18_29,28,2000_3999_eur,0,large city,1,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1152,P1152,SD,3,SD_B03_T04,16,4,2,B,bikesharing,Bike Sharing,2,1,1,female,18_29,28,2000_3999_eur,0,large city,1,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1152,P1152,SD,3,SD_B03_T06,18,6,3,A,e_scooter,E-Scooter Sharing,1,1,1,female,18_29,28,2000_3999_eur,0,large city,1,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1152,P1152,SD,3,SD_B03_T03,15,3,4,B,bikesharing,Bike Sharing,2,1,1,female,18_29,28,2000_3999_eur,0,large city,1,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1152,P1152,SD,3,SD_B03_T01,13,1,5,B,bikesharing,Bike Sharing,2,1,1,female,18_29,28,2000_3999_eur,0,large city,1,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1152,P1152,SD,3,SD_B03_T02,14,2,6,A,e_scooter,E-Scooter Sharing,1,1,1,female,18_29,28,2000_3999_eur,0,large city,1,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1153,P1153,SD,3,SD_B03_T04,16,4,1,C,walking,Walking,3,1,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1153,P1153,SD,3,SD_B03_T01,13,1,2,B,bikesharing,Bike Sharing,2,1,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1153,P1153,SD,3,SD_B03_T05,17,5,3,B,bikesharing,Bike Sharing,2,1,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1153,P1153,SD,3,SD_B03_T02,14,2,4,D,private_car,Private Car,4,1,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1153,P1153,SD,3,SD_B03_T03,15,3,5,C,walking,Walking,3,1,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1153,P1153,SD,3,SD_B03_T06,18,6,6,D,private_car,Private Car,4,1,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1154,P1154,MD,7,MD_B07_T04,40,4,1,D,private_car,Private Car,4,1,0,male,40_49,40,2000_3999_eur,0,large city,3,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1154,P1154,MD,7,MD_B07_T01,37,1,2,D,private_car,Private Car,4,1,0,male,40_49,40,2000_3999_eur,0,large city,3,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1154,P1154,MD,7,MD_B07_T02,38,2,3,D,private_car,Private Car,4,1,0,male,40_49,40,2000_3999_eur,0,large city,3,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1154,P1154,MD,7,MD_B07_T05,41,5,4,D,private_car,Private Car,4,1,0,male,40_49,40,2000_3999_eur,0,large city,3,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1154,P1154,MD,7,MD_B07_T06,42,6,5,D,private_car,Private Car,4,1,0,male,40_49,40,2000_3999_eur,0,large city,3,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1154,P1154,MD,7,MD_B07_T03,39,3,6,D,private_car,Private Car,4,1,0,male,40_49,40,2000_3999_eur,0,large city,3,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1155,P1155,MD,8,MD_B08_T01,43,1,1,D,private_car,Private Car,4,1,1,female,30_39,37,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,1,has an active MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1155,P1155,MD,8,MD_B08_T06,48,6,2,D,private_car,Private Car,4,1,1,female,30_39,37,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,1,has an active MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1155,P1155,MD,8,MD_B08_T03,45,3,3,D,private_car,Private Car,4,1,1,female,30_39,37,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,1,has an active MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1155,P1155,MD,8,MD_B08_T05,47,5,4,D,private_car,Private Car,4,1,1,female,30_39,37,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,1,has an active MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1155,P1155,MD,8,MD_B08_T04,46,4,5,D,private_car,Private Car,4,1,1,female,30_39,37,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,1,has an active MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1155,P1155,MD,8,MD_B08_T02,44,2,6,D,private_car,Private Car,4,1,1,female,30_39,37,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,1,has an active MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1156,P1156,SD,6,SD_B06_T05,35,5,1,A,e_scooter,E-Scooter Sharing,1,1,1,female,40_49,41,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,1156,P1156,SD,6,SD_B06_T01,31,1,2,B,bikesharing,Bike Sharing,2,1,1,female,40_49,41,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,1156,P1156,SD,6,SD_B06_T04,34,4,3,B,bikesharing,Bike Sharing,2,1,1,female,40_49,41,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,1156,P1156,SD,6,SD_B06_T02,32,2,4,B,bikesharing,Bike Sharing,2,1,1,female,40_49,41,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,1156,P1156,SD,6,SD_B06_T06,36,6,5,B,bikesharing,Bike Sharing,2,1,1,female,40_49,41,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,1156,P1156,SD,6,SD_B06_T03,33,3,6,B,bikesharing,Bike Sharing,2,1,1,female,40_49,41,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,1157,P1157,SD,6,SD_B06_T01,31,1,1,B,bikesharing,Bike Sharing,2,1,1,female,50_59,50,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,1157,P1157,SD,6,SD_B06_T05,35,5,2,A,e_scooter,E-Scooter Sharing,1,1,1,female,50_59,50,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,1157,P1157,SD,6,SD_B06_T04,34,4,3,B,bikesharing,Bike Sharing,2,1,1,female,50_59,50,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,1157,P1157,SD,6,SD_B06_T02,32,2,4,B,bikesharing,Bike Sharing,2,1,1,female,50_59,50,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,1157,P1157,SD,6,SD_B06_T06,36,6,5,B,bikesharing,Bike Sharing,2,1,1,female,50_59,50,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,1157,P1157,SD,6,SD_B06_T03,33,3,6,B,bikesharing,Bike Sharing,2,1,1,female,50_59,50,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,1158,P1158,MD,4,MD_B04_T03,21,3,1,D,private_car,Private Car,4,1,0,male,60_67,67,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,1158,P1158,MD,4,MD_B04_T04,22,4,2,D,private_car,Private Car,4,1,0,male,60_67,67,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,1158,P1158,MD,4,MD_B04_T06,24,6,3,D,private_car,Private Car,4,1,0,male,60_67,67,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,1158,P1158,MD,4,MD_B04_T02,20,2,4,D,private_car,Private Car,4,1,0,male,60_67,67,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,1158,P1158,MD,4,MD_B04_T01,19,1,5,D,private_car,Private Car,4,1,0,male,60_67,67,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,1158,P1158,MD,4,MD_B04_T05,23,5,6,D,private_car,Private Car,4,1,0,male,60_67,67,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,1159,P1159,MD,7,MD_B07_T03,39,3,1,D,private_car,Private Car,4,1,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,0,1,holds a public transport pass,1,has an active MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1159,P1159,MD,7,MD_B07_T04,40,4,2,D,private_car,Private Car,4,1,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,0,1,holds a public transport pass,1,has an active MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1159,P1159,MD,7,MD_B07_T01,37,1,3,D,private_car,Private Car,4,1,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,0,1,holds a public transport pass,1,has an active MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1159,P1159,MD,7,MD_B07_T06,42,6,4,D,private_car,Private Car,4,1,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,0,1,holds a public transport pass,1,has an active MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1159,P1159,MD,7,MD_B07_T05,41,5,5,D,private_car,Private Car,4,1,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,0,1,holds a public transport pass,1,has an active MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1159,P1159,MD,7,MD_B07_T02,38,2,6,D,private_car,Private Car,4,1,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,0,1,holds a public transport pass,1,has an active MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1160,P1160,MD,8,MD_B08_T03,45,3,1,D,private_car,Private Car,4,1,1,female,40_49,49,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1160,P1160,MD,8,MD_B08_T02,44,2,2,D,private_car,Private Car,4,1,1,female,40_49,49,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1160,P1160,MD,8,MD_B08_T05,47,5,3,D,private_car,Private Car,4,1,1,female,40_49,49,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1160,P1160,MD,8,MD_B08_T01,43,1,4,D,private_car,Private Car,4,1,1,female,40_49,49,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1160,P1160,MD,8,MD_B08_T04,46,4,5,D,private_car,Private Car,4,1,1,female,40_49,49,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1160,P1160,MD,8,MD_B08_T06,48,6,6,D,private_car,Private Car,4,1,1,female,40_49,49,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1161,P1161,MD,3,MD_B03_T01,13,1,1,D,private_car,Private Car,4,1,1,female,40_49,42,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1161,P1161,MD,3,MD_B03_T03,15,3,2,D,private_car,Private Car,4,1,1,female,40_49,42,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1161,P1161,MD,3,MD_B03_T02,14,2,3,D,private_car,Private Car,4,1,1,female,40_49,42,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1161,P1161,MD,3,MD_B03_T06,18,6,4,D,private_car,Private Car,4,1,1,female,40_49,42,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1161,P1161,MD,3,MD_B03_T05,17,5,5,D,private_car,Private Car,4,1,1,female,40_49,42,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1161,P1161,MD,3,MD_B03_T04,16,4,6,D,private_car,Private Car,4,1,1,female,40_49,42,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,1162,P1162,MD,7,MD_B07_T04,40,4,1,D,private_car,Private Car,4,1,1,female,18_29,25,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1162,P1162,MD,7,MD_B07_T02,38,2,2,D,private_car,Private Car,4,1,1,female,18_29,25,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1162,P1162,MD,7,MD_B07_T05,41,5,3,D,private_car,Private Car,4,1,1,female,18_29,25,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1162,P1162,MD,7,MD_B07_T01,37,1,4,D,private_car,Private Car,4,1,1,female,18_29,25,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1162,P1162,MD,7,MD_B07_T03,39,3,5,D,private_car,Private Car,4,1,1,female,18_29,25,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1162,P1162,MD,7,MD_B07_T06,42,6,6,D,private_car,Private Car,4,1,1,female,18_29,25,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1163,P1163,SD,7,SD_B07_T04,40,4,1,C,walking,Walking,3,1,1,female,30_39,38,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1163,P1163,SD,7,SD_B07_T06,42,6,2,C,walking,Walking,3,1,1,female,30_39,38,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1163,P1163,SD,7,SD_B07_T02,38,2,3,C,walking,Walking,3,1,1,female,30_39,38,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1163,P1163,SD,7,SD_B07_T03,39,3,4,C,walking,Walking,3,1,1,female,30_39,38,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1163,P1163,SD,7,SD_B07_T01,37,1,5,C,walking,Walking,3,1,1,female,30_39,38,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1163,P1163,SD,7,SD_B07_T05,41,5,6,C,walking,Walking,3,1,1,female,30_39,38,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1164,P1164,MD,7,MD_B07_T06,42,6,1,D,private_car,Private Car,4,1,0,male,60_67,65,2000_3999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1164,P1164,MD,7,MD_B07_T02,38,2,2,D,private_car,Private Car,4,1,0,male,60_67,65,2000_3999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1164,P1164,MD,7,MD_B07_T05,41,5,3,D,private_car,Private Car,4,1,0,male,60_67,65,2000_3999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1164,P1164,MD,7,MD_B07_T04,40,4,4,D,private_car,Private Car,4,1,0,male,60_67,65,2000_3999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1164,P1164,MD,7,MD_B07_T03,39,3,5,D,private_car,Private Car,4,1,0,male,60_67,65,2000_3999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1164,P1164,MD,7,MD_B07_T01,37,1,6,D,private_car,Private Car,4,1,0,male,60_67,65,2000_3999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1165,P1165,MD,7,MD_B07_T03,39,3,1,D,private_car,Private Car,4,1,0,male,40_49,42,2000_3999_eur,0,large city,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1165,P1165,MD,7,MD_B07_T01,37,1,2,D,private_car,Private Car,4,1,0,male,40_49,42,2000_3999_eur,0,large city,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1165,P1165,MD,7,MD_B07_T05,41,5,3,D,private_car,Private Car,4,1,0,male,40_49,42,2000_3999_eur,0,large city,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1165,P1165,MD,7,MD_B07_T06,42,6,4,D,private_car,Private Car,4,1,0,male,40_49,42,2000_3999_eur,0,large city,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1165,P1165,MD,7,MD_B07_T02,38,2,5,D,private_car,Private Car,4,1,0,male,40_49,42,2000_3999_eur,0,large city,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1165,P1165,MD,7,MD_B07_T04,40,4,6,D,private_car,Private Car,4,1,0,male,40_49,42,2000_3999_eur,0,large city,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1166,P1166,MD,4,MD_B04_T06,24,6,1,D,private_car,Private Car,4,1,1,female,40_49,47,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,1166,P1166,MD,4,MD_B04_T04,22,4,2,D,private_car,Private Car,4,1,1,female,40_49,47,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,1166,P1166,MD,4,MD_B04_T01,19,1,3,D,private_car,Private Car,4,1,1,female,40_49,47,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,1166,P1166,MD,4,MD_B04_T03,21,3,4,D,private_car,Private Car,4,1,1,female,40_49,47,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,1166,P1166,MD,4,MD_B04_T02,20,2,5,D,private_car,Private Car,4,1,1,female,40_49,47,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,1166,P1166,MD,4,MD_B04_T05,23,5,6,D,private_car,Private Car,4,1,1,female,40_49,47,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,4
20260327_public_materials_pooled_7alts_biogeme_v7,1167,P1167,SD,8,SD_B08_T02,44,2,1,C,walking,Walking,3,1,0,male,30_39,37,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1167,P1167,SD,8,SD_B08_T03,45,3,2,A,e_scooter,E-Scooter Sharing,1,1,0,male,30_39,37,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1167,P1167,SD,8,SD_B08_T04,46,4,3,A,e_scooter,E-Scooter Sharing,1,1,0,male,30_39,37,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1167,P1167,SD,8,SD_B08_T06,48,6,4,C,walking,Walking,3,1,0,male,30_39,37,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1167,P1167,SD,8,SD_B08_T01,43,1,5,D,private_car,Private Car,4,1,0,male,30_39,37,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1167,P1167,SD,8,SD_B08_T05,47,5,6,D,private_car,Private Car,4,1,0,male,30_39,37,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,1168,P1168,MD,7,MD_B07_T05,41,5,1,D,private_car,Private Car,4,1,1,female,60_67,60,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1168,P1168,MD,7,MD_B07_T04,40,4,2,D,private_car,Private Car,4,1,1,female,60_67,60,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,1168,P1168,MD,7,MD_B07_T06,42,6,3,D,private_car,Private Car,4,1,1,female,60_67,60,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
