model_key,block_template_id,task_index,task_role,pair_id,manipulation_type,n_repeats,exact_repeat_flip_rate,response_entropy
poe_gpt54_nano,POT0058,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0058,14,monotonicity,MONO_2,monotonicity,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0058,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0058,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0059,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0059,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0059,3,core,CORE_3,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0059,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0059,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0059,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0059,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0059,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0059,9,label_mask_twin,LABEL_1,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0059,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0059,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0059,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0059,13,monotonicity,MONO_1,monotonicity,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0059,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0059,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0059,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0060,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0060,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0060,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0060,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0060,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0060,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0060,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0060,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0060,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0060,10,label_mask_twin,LABEL_2,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0060,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0060,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0060,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0060,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0060,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0060,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0061,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0061,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0061,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0061,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0061,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0061,6,core,CORE_6,core,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0061,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0061,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0061,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0061,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0061,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0061,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0061,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0061,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0061,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0061,16,dominance,DOM_2,dominance,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0062,1,core,CORE_1,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0062,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0062,3,core,CORE_3,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0062,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0062,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0062,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0062,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0062,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0062,9,label_mask_twin,LABEL_1,label_mask,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0062,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0062,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0062,12,order_twin,ORDER_2,order_randomization,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0062,13,monotonicity,MONO_1,monotonicity,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0062,14,monotonicity,MONO_2,monotonicity,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0062,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0062,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0063,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0063,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0063,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0063,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0063,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0063,6,core,CORE_6,core,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0063,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0063,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0063,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0063,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0063,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0063,12,order_twin,ORDER_2,order_randomization,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0063,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0063,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0063,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0063,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0064,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0064,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0064,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0064,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0064,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0064,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0064,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0064,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0064,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0064,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0064,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0064,12,order_twin,ORDER_2,order_randomization,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0064,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0064,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0064,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0064,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0065,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0065,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0065,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0065,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0065,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0065,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0065,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0065,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0065,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0065,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0065,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0065,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0065,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0065,14,monotonicity,MONO_2,monotonicity,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0065,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0065,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0066,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0066,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0066,3,core,CORE_3,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0066,4,core,CORE_4,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0066,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0066,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0066,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0066,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0066,9,label_mask_twin,LABEL_1,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0066,10,label_mask_twin,LABEL_2,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0066,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0066,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0066,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0066,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0066,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0066,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0067,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0067,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0067,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0067,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0067,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0067,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0067,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0067,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0067,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0067,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0067,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0067,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0067,13,monotonicity,MONO_1,monotonicity,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0067,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0067,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0067,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0068,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0068,2,core,CORE_2,core,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0068,3,core,CORE_3,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0068,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0068,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0068,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0068,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0068,8,paraphrase_twin,PARA_2,paraphrase,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0068,9,label_mask_twin,LABEL_1,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0068,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0068,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0068,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0068,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0068,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0068,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0068,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0069,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0069,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0069,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0069,4,core,CORE_4,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0069,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0069,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0069,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0069,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0069,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0069,10,label_mask_twin,LABEL_2,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0069,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0069,12,order_twin,ORDER_2,order_randomization,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0069,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0069,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0069,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0069,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0070,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0070,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0070,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0070,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0070,5,core,CORE_5,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0070,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0070,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0070,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0070,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0070,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0070,11,order_twin,ORDER_1,order_randomization,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0070,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0070,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0070,14,monotonicity,MONO_2,monotonicity,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0070,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0070,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0071,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0071,2,core,CORE_2,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0071,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0071,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0071,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0071,6,core,CORE_6,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0071,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0071,8,paraphrase_twin,PARA_2,paraphrase,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0071,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0071,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0071,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0071,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0071,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0071,14,monotonicity,MONO_2,monotonicity,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0071,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0071,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0072,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0072,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0072,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0072,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0072,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0072,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0072,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0072,8,paraphrase_twin,PARA_2,paraphrase,4,0.6666666666666666,0.6931471805599453
poe_gpt54_nano,POT0072,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0072,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0072,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0072,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0072,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0072,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0072,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0072,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0073,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0073,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0073,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0073,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0073,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0073,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0073,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0073,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0073,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0073,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0073,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0073,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0073,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0073,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0073,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0073,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0074,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0074,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0074,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0074,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0074,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0074,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0074,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0074,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0074,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0074,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0074,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0074,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0074,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0074,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0074,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0074,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0075,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0075,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0075,3,core,CORE_3,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0075,4,core,CORE_4,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0075,5,core,CORE_5,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0075,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0075,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0075,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0075,9,label_mask_twin,LABEL_1,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0075,10,label_mask_twin,LABEL_2,label_mask,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0075,11,order_twin,ORDER_1,order_randomization,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0075,12,order_twin,ORDER_2,order_randomization,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0075,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0075,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0075,15,dominance,DOM_1,dominance,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0075,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0076,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0076,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0076,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0076,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0076,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0076,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0076,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0076,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0076,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0076,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0076,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0076,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0076,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0076,14,monotonicity,MONO_2,monotonicity,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0076,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0076,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0077,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0077,2,core,CORE_2,core,4,0.0,-0.0
poe_gpt54_nano,POT0077,3,core,CORE_3,core,4,0.0,-0.0
poe_gpt54_nano,POT0077,4,core,CORE_4,core,4,0.0,-0.0
poe_gpt54_nano,POT0077,5,core,CORE_5,core,4,0.0,-0.0
poe_gpt54_nano,POT0077,6,core,CORE_6,core,4,0.0,-0.0
poe_gpt54_nano,POT0077,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0077,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
poe_gpt54_nano,POT0077,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0077,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
poe_gpt54_nano,POT0077,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0077,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
poe_gpt54_nano,POT0077,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0077,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
poe_gpt54_nano,POT0077,15,dominance,DOM_1,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0077,16,dominance,DOM_2,dominance,4,0.0,-0.0
poe_gpt54_nano,POT0078,1,core,CORE_1,core,4,0.0,-0.0
poe_gpt54_nano,POT0078,2,core,CORE_2,core,4,0.5,0.5623351446188083
poe_gpt54_nano,POT0078,3,core,CORE_3,core,4,0.0,-0.0
