ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,normalized_weight,respondent_id,human_id,CAR_AVAILABLE,PT_AVAILABLE,SLOW_AVAILABLE,ScaledIncome,TimePT_non_wait,TimePT_non_wait_scaled,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,high_education,low_education,top_manager,employees,artisans,age_30_less,car_oriented_parents,city_center_as_kid,childSuburb,work_trip,other_trip,sex_text,age_text,income_text,education_text,trip_purpose_text,car_availability_text
10360235,1,4,219,34,86,38.4,6.31,49,3,0,3,1,5,1,3,2,1,1,3,1,1,1,5.0,12,6,1,1949,2,3,1,6,15000,4,2,2,2,2,2,1,38.4,9.04,1,3,1,2,5,5,4,4,1,4,3,5,3,1,3,4,4,1,5,4,3,4,5,3,4,1,3,2,5,1,3,1,2,3,4,2,5,1,4,5,2,4,5,3,2,2,2,2,2,4,2,4,5,1,1,4,2,1,4,1,5,2,4,1,1,3,1,67.0,1,99,2,55,1,61,0.000109132,0.2960937410777467,H0024,10360235,1,1,1,15.0,133,0.665,1.095,0.245,1.4333333333333333,3.84,0.9039999999999999,13.4,0,0,0,1,0,0,1,0,0,1,0,male,61 years old,around CHF 15000 per month,not high education,a work trip,car is available for this trip
10360236,1,3,193,112,14,15.8,3.51,40,3,-1,3,1,5,-1,2,2,1,1,3,1,1,1,5.0,10,6,2,1962,2,3,2,2,15000,4,2,2,2,2,2,1,15.8,5.03,1,2,4,3,5,5,5,1,5,2,2,5,5,1,5,5,4,1,5,4,5,5,5,2,4,4,2,2,5,2,4,4,3,1,4,4,3,1,4,5,4,5,5,1,3,3,3,5,1,1,4,4,4,1,2,4,2,1,4,1,5,4,2,3,-1,3,1,32.5,1,67,4,48,1,48,9.82e-05,0.26643335936145884,H0025,10360236,1,1,1,15.0,179,0.895,0.965,0.2,0.23333333333333334,1.58,0.503,6.5,0,0,0,0,0,0,0,0,0,0,1,female,48 years old,around CHF 15000 per month,not high education,a non-work trip,car is available for this trip
10360286,1,4,185,58,34,43.2,8.22,61,4,2,2,1,4,2,3,2,1,1,2,-1,1,1,6.0,2,4,1,1968,2,3,1,2,7000,7,2,2,2,2,2,1,43.2,11.78,3,3,3,2,5,5,4,2,3,5,2,2,4,4,3,3,3,1,5,2,4,4,4,4,2,2,2,2,5,1,2,2,4,4,2,2,3,1,4,4,1,3,5,5,2,3,1,5,1,3,2,3,3,4,2,4,2,1,4,1,4,2,4,1,2,3,1,88.0,1,93,4,70,1,42,0.000160139,0.4344844372177664,H0026,10360286,1,1,1,7.0,151,0.755,0.925,0.305,0.5666666666666667,4.32,1.178,17.6,1,0,0,0,0,0,1,0,1,0,1,male,42 years old,around CHF 7000 per month,high education,a non-work trip,car is available for this trip
10360322,1,3,142,52,30,26.0,5.2,42,3,1,1,-1,3,1,2,1,1,2,3,-1,1,2,3.5,3,4,2,1975,2,3,1,6,7000,4,2,2,2,2,2,1,26.0,7.45,2,2,3,2,5,5,2,4,3,5,2,4,5,2,4,4,5,1,5,4,4,4,4,3,4,6,6,2,5,2,4,6,4,2,3,2,4,1,4,5,1,5,4,5,4,3,3,4,1,2,3,3,4,4,2,4,2,1,4,1,5,2,4,2,2,3,1,58.0,1,60,3,60,1,35,0.000232084,0.6296835007540205,H0027,10360322,1,1,1,7.0,112,0.56,0.71,0.21,0.5,2.6,0.745,11.6,0,0,0,1,0,0,1,0,0,0,1,female,35 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
10360322,4,3,108,42,5,11.0,1.28,18,3,1,1,-1,3,1,2,1,1,2,3,-1,1,2,3.5,3,4,2,1975,2,3,1,6,7000,4,2,2,2,2,2,1,11.0,1.83,2,2,3,2,5,5,2,4,3,5,2,4,5,2,4,4,5,1,5,4,4,4,4,3,4,6,6,2,5,2,4,6,4,2,3,2,4,1,4,5,1,5,4,5,4,3,3,4,1,2,3,3,4,4,3,4,2,1,4,1,5,2,4,2,2,3,1,12.5,1,61,3,30,1,35,0.000232084,0.6296835007540205,H0028,10360322,1,1,1,7.0,103,0.515,0.54,0.09,0.08333333333333333,1.1,0.183,2.5,0,0,0,1,0,0,1,0,0,0,1,female,35 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
10360414,1,4,108,39,15,9.6,2.37,23,5,3,1,1,5,3,2,0,1,1,3,0,1,1,6.0,10,4,1,1966,3,3,1,6,7000,4,2,2,2,2,2,2,9.6,3.4,1,3,3,2,4,4,1,1,1,2,1,5,5,3,5,4,4,4,5,4,3,3,4,4,1,1,2,4,4,3,3,1,1,3,3,2,4,1,4,4,2,4,2,4,2,4,3,4,2,4,4,4,4,3,2,4,2,1,4,1,3,2,3,3,3,3,1,25.0,1,54,3,355,1,44,0.000109132,0.2960937410777467,H0029,10360414,1,1,1,7.0,93,0.465,0.54,0.115,0.25,0.96,0.33999999999999997,5.0,0,0,0,1,0,0,0,0,1,0,1,male,44 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
10360414,1,4,102,38,18,9.6,2.6,24,5,3,1,1,5,3,2,0,1,1,3,0,1,1,6.0,10,4,1,1966,3,3,1,6,7000,4,2,2,2,2,2,2,9.6,3.73,1,3,3,2,4,4,1,1,1,2,1,5,5,3,5,4,4,4,5,4,3,3,4,4,1,1,2,4,4,3,3,1,1,3,3,2,4,1,4,4,2,4,2,4,2,4,3,4,2,4,4,4,4,3,1,4,2,1,4,1,3,2,3,3,3,3,1,27.0,1,46,3,19,1,44,0.000109132,0.2960937410777467,H0030,10360414,1,1,1,7.0,84,0.42,0.51,0.12,0.3,0.96,0.373,5.4,0,0,0,1,0,0,0,0,1,1,0,male,44 years old,around CHF 7000 per month,not high education,a work trip,car is available for this trip
10360415,8,2,77,45,8,6.0,1.4,18,5,3,1,1,5,3,2,-1,1,1,3,-1,1,1,6.0,10,4,2,1974,2,3,2,6,7000,3,2,2,2,2,2,1,6.0,2.01,2,3,3,3,4,4,3,2,3,4,1,5,4,2,3,4,4,2,5,4,3,4,4,5,1,1,2,3,4,1,4,1,3,2,2,4,3,1,3,5,2,2,3,4,2,2,2,4,3,4,3,3,2,4,3,4,2,1,4,1,6,2,3,1,1,3,1,14.0,1,24,8,20,1,36,0.00087004,2.3605670058945383,H0031,10360415,1,1,1,7.0,69,0.345,0.385,0.09,0.13333333333333333,0.6,0.20099999999999998,2.8,0,1,0,1,0,0,1,0,0,0,1,female,36 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
10360460,1,4,66,62,20,9.6,1.68,16,2,0,2,0,1,0,1,2,1,2,2,1,2,2,3.0,4,5,1,1983,2,2,1,6,9000,3,2,2,2,2,2,1,9.6,2.41,2,4,3,3,4,4,3,3,2,5,2,5,4,2,4,3,4,2,4,2,4,4,3,4,2,2,4,2,4,2,4,2,3,3,3,4,4,1,3,5,2,3,4,3,4,2,3,4,1,4,2,4,4,4,2,4,2,1,4,1,5,2,3,-1,2,3,1,17.0,1,-1,3,35,1,27,0.000967286,2.6244120004410196,H0032,10360460,1,1,1,9.0,46,0.23,0.33,0.08,0.3333333333333333,0.96,0.24100000000000002,3.4,0,1,0,1,0,1,1,0,0,0,1,male,30 or younger,around CHF 9000 per month,not high education,a non-work trip,car is available for this trip
10360465,4,1,138,93,18,9.6,0.92,12,4,1,1,1,4,2,5,2,1,1,4,0,1,1,4.0,23,5,2,1967,2,3,2,6,9000,3,2,2,2,2,2,1,9.6,1.32,1,2,6,6,4,4,3,6,6,4,4,5,4,2,2,4,4,2,4,4,3,4,4,4,2,2,2,4,2,2,2,4,4,2,4,4,3,2,3,4,2,4,2,3,6,2,6,2,1,6,2,6,3,4,3,4,2,1,4,1,4,2,3,2,2,3,1,10.5,1,27,5,60,1,43,0.000367986,0.9984088205497536,H0033,10360465,1,1,1,9.0,120,0.6,0.69,0.06,0.3,0.96,0.132,2.1,0,1,0,1,0,0,1,0,1,0,1,female,43 years old,around CHF 9000 per month,not high education,a non-work trip,car is available for this trip
10360465,10,3,130,63,17,9.6,1.91,20,4,1,1,1,4,2,5,2,1,1,4,0,1,1,4.0,23,5,2,1967,2,3,2,6,9000,3,2,2,2,2,2,1,9.6,2.74,1,2,6,6,4,4,3,6,6,4,4,5,4,2,2,4,4,2,4,4,3,4,4,4,2,2,2,4,2,2,2,4,4,2,4,4,3,2,3,4,2,4,2,3,6,2,6,2,1,6,2,6,3,4,3,4,2,1,4,1,4,2,3,2,2,3,1,20.5,1,50,5,40,1,43,0.000367986,0.9984088205497536,H0034,10360465,1,1,1,9.0,113,0.565,0.65,0.1,0.2833333333333333,0.96,0.274,4.1,0,1,0,1,0,0,1,0,1,0,1,female,43 years old,around CHF 9000 per month,not high education,a non-work trip,car is available for this trip
10360518,1,4,104,30,11,11.0,3.23,35,2,0,2,0,2,0,2,1,1,1,2,2,1,1,5.0,2,6,2,1982,2,2,2,6,15000,7,2,2,2,2,2,1,11.0,4.63,2,3,1,1,5,5,6,2,2,4,2,5,5,2,5,6,4,1,4,4,3,4,4,6,3,6,2,2,5,2,1,6,2,5,3,2,4,1,4,5,4,2,3,5,4,1,1,5,2,1,3,3,4,4,1,4,2,1,4,1,4,2,3,1,1,3,1,31.0,1,63,3,50,1,28,0.000340556,0.9239865491924742,H0035,10360518,1,1,1,15.0,93,0.465,0.52,0.175,0.18333333333333332,1.1,0.46299999999999997,6.2,1,0,0,1,0,1,1,0,1,1,0,female,30 or younger,around CHF 15000 per month,high education,a work trip,car is available for this trip
10360519,1,4,279,38,38,46.2,10.71,117,2,0,2,0,2,0,2,1,1,1,2,2,1,1,5.0,2,6,1,1981,2,2,2,6,15000,6,2,2,2,2,2,1,46.2,15.35,3,3,4,4,4,4,2,4,2,6,2,5,6,1,4,6,3,3,4,4,4,2,4,3,3,6,4,3,4,3,3,2,2,3,3,3,3,2,3,6,4,4,3,3,3,4,4,3,3,3,3,3,3,2,1,4,2,1,4,1,5,2,3,2,1,1,1,109.0,1,203,8,95,1,29,0.000258025,0.7000658609902283,H0036,10360519,1,1,1,15.0,241,1.205,1.395,0.585,0.6333333333333333,4.62,1.535,21.8,1,0,0,1,0,1,1,0,0,1,0,male,30 or younger,around CHF 15000 per month,high education,a work trip,car is available for this trip
10360519,9,4,127,25,58,12.4,2.43,31,2,0,2,0,2,0,2,1,1,1,2,2,1,1,5.0,2,6,1,1981,2,2,2,6,15000,6,2,2,2,2,2,1,12.4,3.48,3,3,4,4,4,4,2,4,2,6,2,5,6,1,4,6,3,3,4,4,4,2,4,3,3,6,4,3,4,3,3,2,2,3,3,3,3,2,3,6,4,4,3,3,3,4,4,3,3,3,3,3,3,2,-1,4,2,1,4,1,5,2,3,2,1,1,1,24.0,1,44,8,30,1,29,0.000258025,0.7000658609902283,H0037,10360519,1,1,1,15.0,69,0.345,0.635,0.155,0.9666666666666667,1.24,0.348,4.8,1,0,0,1,0,1,1,0,0,0,1,male,30 or younger,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
10360526,1,4,151,52,10,13.2,4.11,44,4,2,1,1,3,1,1,1,1,2,2,0,2,1,4.0,11,3,1,1979,3,3,2,6,5000,2,2,2,2,1,2,2,0.0,5.89,2,5,1,3,4,4,5,4,3,3,4,4,3,3,4,4,4,1,4,4,4,4,4,5,4,4,4,4,4,4,2,4,4,2,4,2,5,1,4,4,1,2,3,4,4,3,3,4,2,3,3,3,3,4,2,4,2,1,4,1,3,3,3,2,2,1,1,38.5,0,89,3,180,1,31,0.003869639,10.498991021243546,H0038,10360526,1,1,1,5.0,141,0.705,0.755,0.22,0.16666666666666666,0.0,0.589,7.7,0,1,0,1,0,0,1,0,1,0,1,male,31 years old,around CHF 5000 per month,not high education,a non-work trip,car is available for this trip
10360533,1,7,251,53,59,65.8,11.14,76,3,1,2,0,3,1,1,1,1,2,3,1,2,2,4.0,4,5,2,1971,2,3,2,6,9000,4,2,2,2,2,2,1,65.8,15.96,1,4,1,1,5,5,6,1,6,5,2,5,5,1,1,2,4,1,5,4,5,3,2,1,2,6,5,3,5,2,1,2,4,3,3,4,5,1,3,5,4,2,5,3,1,2,1,5,1,3,2,5,5,1,2,4,2,1,4,1,5,2,3,3,3,3,1,119.0,1,139,8,74,1,39,0.000232084,0.6296835007540205,H0039,10360533,1,1,1,9.0,192,0.96,1.255,0.38,0.9833333333333333,6.58,1.596,23.8,0,0,0,1,0,0,0,0,0,0,1,female,39 years old,around CHF 9000 per month,not high education,a non-work trip,car is available for this trip
10360536,3,2,166,120,5,12.6,3.03,41,0,0,1,1,1,0,1,1,1,2,1,0,2,2,2.0,2,4,1,1971,2,1,1,3,7000,6,2,2,2,2,2,1,12.6,4.34,1,2,2,2,5,5,4,2,4,5,2,4,4,4,4,6,5,4,5,5,4,4,4,4,2,1,2,4,4,1,2,2,4,4,2,2,2,1,4,5,2,4,4,2,2,4,4,4,2,4,2,4,4,2,2,4,2,1,4,1,3,3,4,1,1,1,1,30.0,1,41,3,75,1,39,0.000258025,0.7000658609902283,H0040,10360536,1,1,1,7.0,161,0.805,0.83,0.205,0.08333333333333333,1.26,0.434,6.0,1,0,0,0,0,0,1,0,1,0,1,male,39 years old,around CHF 7000 per month,high education,a non-work trip,car is available for this trip
10360566,8,4,141,46,8,14.4,3.4,36,2,-1,1,0,1,0,2,1,1,2,2,0,1,1,4.0,28,4,1,1958,3,1,1,4,7000,3,2,2,2,2,2,1,14.4,4.87,1,4,-1,6,4,4,5,4,3,5,2,5,5,3,2,4,4,2,5,4,4,4,4,3,3,1,3,2,4,6,1,2,3,2,3,3,3,3,3,5,4,3,3,4,4,3,2,4,2,3,2,3,4,2,-1,4,2,1,4,1,5,3,1,2,2,1,1,32.0,1,87,3,50,1,52,0.000409116,1.1100015300256885,H0041,10360566,1,1,1,7.0,133,0.665,0.705,0.18,0.13333333333333333,1.44,0.487,6.4,0,1,0,0,0,0,0,0,0,0,1,male,52 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
10540009,1,4,222,80,34,49.6,6.32,55,4,2,2,1,3,2,4,3,1,1,3,1,1,2,4.0,13,4,2,1966,2,3,2,8,7000,3,2,2,2,2,2,1,49.6,9.06,2,3,3,2,4,4,4,6,6,5,6,4,4,1,3,6,2,3,1,2,3,2,6,4,5,3,1,2,2,6,6,1,3,3,5,2,3,2,6,3,3,5,5,6,6,3,3,3,6,4,5,3,4,6,1,4,2,1,4,1,4,2,4,2,1,3,1,69.0,1,108,4,55,1,44,0.000367986,0.9984088205497536,H0042,10540009,1,1,1,7.0,188,0.94,1.11,0.275,0.5666666666666667,4.96,0.906,13.8,0,1,0,0,0,0,1,0,1,1,0,female,44 years old,around CHF 7000 per month,not high education,a work trip,car is available for this trip
10540009,4,1,99,79,3,5.6,1.23,16,4,2,2,1,3,2,4,3,1,1,3,1,1,2,4.0,13,4,2,1966,2,3,2,8,7000,3,2,2,2,2,2,1,5.6,1.76,2,3,3,2,4,4,4,6,6,5,6,4,4,1,3,6,2,3,1,2,3,2,6,4,5,3,1,2,2,6,6,1,3,3,5,2,3,2,6,3,3,5,5,6,6,3,3,3,6,4,5,3,4,6,3,4,2,1,4,1,4,2,4,2,1,3,1,13.0,1,17,4,33,1,44,0.000367986,0.9984088205497536,H0043,10540009,1,1,1,7.0,96,0.48,0.495,0.08,0.05,0.5599999999999999,0.176,2.6,0,1,0,0,0,0,1,0,1,0,1,female,44 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
10540009,8,0,65,60,0,5.4,0.42,5,4,2,2,1,3,2,4,3,1,1,3,1,1,2,4.0,13,4,2,1966,2,3,2,8,7000,3,2,2,2,2,2,1,5.4,0.6,2,3,3,2,4,4,4,6,6,5,6,4,4,1,3,6,2,3,1,2,3,2,6,4,5,3,1,2,2,6,6,1,3,3,5,2,3,2,6,3,3,5,5,6,6,3,3,3,6,4,5,3,4,6,3,4,2,1,4,1,4,2,4,2,1,3,1,3.8,1,5,4,19,1,44,0.000367986,0.9984088205497536,H0044,10540009,1,1,1,7.0,65,0.325,0.325,0.025,0.0,0.54,0.06,0.76,0,1,0,0,0,0,1,0,1,0,1,female,44 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
10540031,8,8,306,78,45,20.2,7.6,92,4,2,2,0,4,2,1,1,1,2,3,1,2,2,3.5,44,4,2,1965,2,3,2,6,7000,3,2,2,2,2,2,1,20.2,10.89,2,1,3,3,5,5,4,4,6,6,6,4,5,1,4,4,4,1,5,3,6,3,6,3,4,6,2,1,6,6,1,6,6,1,1,2,3,1,1,5,2,2,2,6,6,1,1,5,5,2,1,4,4,4,-1,4,2,1,4,1,5,5,3,1,1,3,1,82.5,1,183,2,135,1,45,0.000367986,0.9984088205497536,H0045,10540031,1,1,1,7.0,261,1.305,1.53,0.46,0.75,2.02,1.089,16.5,0,1,0,1,0,0,1,0,0,0,1,female,45 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
10540046,1,3,120,70,4,12.2,2.69,39,1,-1,1,0,1,0,1,0,1,2,-1,-1,1,2,4.0,1,3,1,1965,2,1,1,8,5000,5,1,2,2,2,2,1,6.1,3.85,4,4,1,3,5,5,4,3,6,5,4,5,3,1,5,2,2,1,4,2,3,2,2,5,2,2,2,4,3,2,1,6,1,2,5,3,1,1,5,5,3,4,6,5,6,3,1,5,1,6,2,4,4,2,2,4,2,1,4,1,3,3,4,2,2,3,1,22.5,1,46,4,50,1,45,0.000109132,0.2960937410777467,H0046,10540046,1,1,1,5.0,116,0.58,0.6,0.195,0.06666666666666667,0.61,0.385,4.5,0,0,0,0,0,0,1,0,1,0,1,male,45 years old,around CHF 5000 per month,not high education,a non-work trip,car is available for this trip
10540130,7,1,120,64,4,9.0,2.76,40,4,2,2,-1,5,2,2,1,1,1,2,0,1,1,5.0,9,5,1,1970,2,3,1,7,9000,3,1,2,2,2,2,1,4.5,3.96,2,4,1,1,5,5,6,1,3,5,1,5,3,1,4,3,5,1,4,3,4,3,3,5,1,5,2,2,4,3,5,1,3,2,4,1,3,2,5,5,2,3,4,3,5,2,1,5,1,4,1,5,4,2,-1,4,2,1,4,1,3,3,4,2,3,3,1,23.5,1,52,4,59,1,40,0.000409116,1.1100015300256885,H0047,10540130,1,1,1,9.0,116,0.58,0.6,0.2,0.06666666666666667,0.45,0.396,4.7,0,1,0,0,0,0,1,0,1,0,1,male,40 years old,around CHF 9000 per month,not high education,a non-work trip,car is available for this trip
10540130,2,1,120,62,2,11.0,2.54,36,4,2,2,-1,5,2,2,1,1,1,2,0,1,1,5.0,9,5,1,1970,2,3,1,7,9000,3,1,2,2,2,2,1,5.5,3.64,2,4,1,1,5,5,6,1,3,5,1,5,3,1,4,3,5,1,4,3,4,3,3,5,1,5,2,2,4,3,5,1,3,2,4,1,3,2,5,5,2,3,4,3,5,2,1,5,1,4,1,5,4,2,1,4,2,1,4,1,3,2,4,2,3,3,1,24.0,1,56,4,29,1,40,0.000409116,1.1100015300256885,H0048,10540130,1,1,1,9.0,118,0.59,0.6,0.18,0.03333333333333333,0.55,0.364,4.8,0,1,0,0,0,0,1,0,1,1,0,male,40 years old,around CHF 9000 per month,not high education,a work trip,car is available for this trip
10540178,1,3,186,111,19,8.2,2.75,34,2,0,2,0,2,0,2,2,1,1,2,1,2,1,6.0,24,5,1,1951,2,2,2,6,9000,3,2,2,2,2,2,1,8.2,3.94,1,5,3,2,4,5,4,2,4,4,1,5,5,4,6,6,5,1,5,5,5,4,5,6,6,6,5,1,5,1,1,1,1,4,4,5,2,1,6,6,4,4,4,6,6,1,1,4,1,2,4,1,2,4,2,4,2,1,4,1,3,3,1,3,3,3,1,28.0,1,56,4,45,1,59,0.000409116,1.1100015300256885,H0049,10540178,1,1,1,9.0,167,0.835,0.93,0.17,0.31666666666666665,0.82,0.394,5.6,0,1,0,1,0,0,0,0,1,0,1,male,59 years old,around CHF 9000 per month,not high education,a non-work trip,car is available for this trip
10540184,1,2,110,55,8,11.0,0.86,13,2,-1,2,-1,-1,-1,1,1,1,1,2,2,2,1,5.0,25,6,1,1947,2,2,1,3,15000,6,2,2,2,2,2,1,11.0,1.23,4,4,2,2,5,5,5,1,6,4,2,5,5,1,6,6,3,1,5,3,6,3,6,6,6,6,4,2,4,6,2,6,6,2,4,3,3,1,5,5,2,2,3,3,2,4,3,4,2,4,3,4,4,4,2,4,2,1,4,1,3,2,2,-1,-1,1,1,6.0,1,47,4,26,1,63,0.000109132,0.2960937410777467,H0050,10540184,1,1,1,15.0,102,0.51,0.55,0.065,0.13333333333333333,1.1,0.123,1.2,1,0,0,0,0,0,1,0,1,0,1,male,63 years old,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
10540184,1,3,111,51,20,11.0,0.86,13,2,-1,2,-1,-1,-1,1,1,1,1,2,2,2,1,5.0,25,6,1,1947,2,2,1,3,15000,6,2,2,2,2,2,1,11.0,1.23,4,4,2,2,5,5,5,1,6,4,2,5,5,1,6,6,3,1,5,3,6,3,6,6,6,6,4,2,4,6,2,6,6,2,4,3,3,1,5,5,2,2,3,3,2,4,3,4,2,4,3,4,4,4,1,4,2,1,4,1,3,2,2,-1,-1,1,1,6.0,1,40,4,26,1,63,0.000109132,0.2960937410777467,H0051,10540184,1,1,1,15.0,91,0.455,0.555,0.065,0.3333333333333333,1.1,0.123,1.2,1,0,0,0,0,0,1,0,1,1,0,male,63 years old,around CHF 15000 per month,high education,a work trip,car is available for this trip
10540187,1,2,96,39,5,11.0,2.23,34,4,2,1,1,4,2,2,1,1,1,4,0,2,1,4.0,12,6,1,1965,2,2,1,4,15000,3,2,2,2,1,2,2,0.0,3.2,1,4,1,1,4,4,3,3,3,3,4,5,4,1,4,4,3,1,5,4,3,4,2,3,4,2,2,1,5,3,3,4,4,3,4,2,2,1,3,3,3,2,4,4,4,2,2,5,1,4,1,4,5,5,1,4,2,1,4,1,3,2,4,1,2,3,1,18.0,1,52,4,45,1,45,0.000409116,1.1100015300256885,H0052,10540187,1,1,1,15.0,91,0.455,0.48,0.17,0.08333333333333333,0.0,0.32,3.6,0,1,0,0,0,0,1,0,1,1,0,male,45 years old,around CHF 15000 per month,not high education,a work trip,car is available for this trip
10540202,4,0,92,82,0,8.2,1.1,16,2,0,2,0,2,0,1,2,1,1,2,0,1,1,5.0,29,6,2,1957,2,2,2,6,15000,3,2,2,2,2,2,1,8.2,1.58,2,3,3,3,3,4,5,1,1,3,1,5,-1,1,1,6,4,1,4,3,2,4,4,2,4,6,5,2,5,2,2,6,6,3,3,3,3,2,4,5,4,4,3,5,4,3,3,5,1,1,3,4,4,2,3,4,2,1,4,1,3,3,1,2,2,1,1,10.0,1,10,-1,25,1,53,0.000367986,0.9984088205497536,H0053,10540202,1,1,1,15.0,92,0.46,0.46,0.08,0.0,0.82,0.158,2.0,0,1,0,1,0,0,0,0,1,0,1,female,53 years old,around CHF 15000 per month,not high education,a non-work trip,car is available for this trip
10540237,9,1,64,48,3,6.0,0.81,11,3,1,2,0,2,0,3,1,1,2,2,0,2,2,3.0,6,6,2,1976,2,3,2,2,15000,7,2,2,2,2,2,1,6.0,1.16,2,5,2,2,5,5,4,3,5,5,3,2,4,1,5,6,5,1,5,2,5,5,3,5,3,3,2,1,5,3,1,1,1,4,5,2,5,2,5,4,4,3,3,3,5,4,1,5,1,3,2,4,4,3,3,4,2,1,4,1,5,2,3,2,1,3,1,6.5,1,13,5,20,1,34,0.000340556,0.9239865491924742,H0054,10540237,1,1,1,15.0,61,0.305,0.32,0.055,0.05,0.6,0.11599999999999999,1.3,1,0,0,0,0,0,1,0,0,0,1,female,34 years old,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
10540250,1,3,46,35,8,11.0,2.56,35,2,-1,1,-1,2,-1,3,1,1,1,2,1,2,2,2.0,1,4,1,1985,2,2,1,6,7000,5,2,2,2,1,2,2,0.0,3.67,1,5,4,3,4,4,3,3,4,4,3,4,4,3,3,6,3,4,4,3,3,4,3,4,4,4,5,2,5,3,3,4,4,4,4,3,4,3,4,4,4,3,3,4,3,3,3,2,3,3,4,4,4,3,1,4,2,1,4,1,1,2,3,2,3,4,1,25.0,0,3,4,75,1,25,0.000258025,0.7000658609902283,H0055,10540250,1,1,1,7.0,38,0.19,0.23,0.175,0.13333333333333333,0.0,0.367,5.0,0,0,0,1,0,1,1,1,0,1,0,male,30 or younger,around CHF 7000 per month,not high education,a work trip,car is available for this trip
10540252,9,2,172,113,12,7.8,1.19,16,2,-1,1,-1,2,-1,3,1,1,1,2,1,2,2,2.0,1,4,2,1985,2,2,1,3,7000,7,2,2,2,2,2,1,7.8,1.71,2,2,2,2,4,4,2,2,2,5,1,5,4,2,3,6,4,3,5,4,6,4,4,4,2,6,4,2,5,2,2,6,4,3,4,2,2,1,3,4,2,4,2,3,2,4,2,5,2,2,4,2,4,2,3,4,2,1,4,1,4,2,4,3,2,3,1,12.0,1,47,4,134,1,25,0.000340556,0.9239865491924742,H0056,10540252,1,1,1,7.0,160,0.8,0.86,0.08,0.2,0.78,0.17099999999999999,2.4,1,0,0,0,0,1,1,0,1,0,1,female,30 or younger,around CHF 7000 per month,high education,a non-work trip,car is available for this trip
10540265,8,5,168,34,36,70.2,2.07,28,4,2,2,0,4,2,5,1,1,1,6,2,1,1,7.0,14,6,1,1966,2,3,1,1,15000,8,1,2,2,2,2,1,35.1,2.97,4,5,2,3,4,5,6,4,2,5,2,4,4,2,3,1,4,1,3,4,5,4,5,2,3,6,3,2,5,2,1,1,1,2,4,4,2,1,4,4,3,3,2,3,4,4,2,5,2,3,4,3,4,2,3,4,2,1,4,1,3,2,4,1,1,3,1,22.0,1,98,3,42,1,44,0.000160139,0.4344844372177664,H0057,10540265,1,1,1,15.0,132,0.66,0.84,0.14,0.6,3.5100000000000002,0.29700000000000004,4.4,1,0,1,0,0,0,1,0,1,0,1,male,44 years old,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
