respondent_id,human_id,Choice,alternative_code,alternative_name,availability,travel_time,waiting_time,travel_cost,distance_km,scaled_time,scaled_waiting,scaled_cost,scaled_distance
H0283,30860250,1,1,CAR,1,90,0,8.61,49.0,0.45,0.0,0.861,9.8
H0283,30860250,1,2,SLOW_MODES,1,0,0,0.0,49.0,0.0,0.0,0.0,9.8
H0284,30860253,1,0,PT,1,140,23,17.1,76.0,0.7,0.38333333333333336,1.7100000000000002,15.2
H0284,30860253,1,1,CAR,1,88,0,10.99,76.0,0.44,0.0,1.099,15.2
H0284,30860253,1,2,SLOW_MODES,1,0,0,0.0,76.0,0.0,0.0,0.0,15.2
H0285,30860274,0,0,PT,1,117,5,7.6,43.0,0.585,0.08333333333333333,0.76,8.6
H0285,30860274,0,1,CAR,1,65,0,6.86,43.0,0.325,0.0,0.686,8.6
H0285,30860274,0,2,SLOW_MODES,1,0,0,0.0,43.0,0.0,0.0,0.0,8.6
H0286,30860391,0,0,PT,1,72,13,3.8,19.0,0.36,0.21666666666666667,0.38,3.8
H0286,30860391,0,1,CAR,1,30,0,3.11,19.0,0.15,0.0,0.311,3.8
H0286,30860391,0,2,SLOW_MODES,1,0,0,0.0,19.0,0.0,0.0,0.0,3.8
H0287,30860444,2,0,PT,1,131,7,5.8,39.0,0.655,0.11666666666666667,0.58,7.8
H0287,30860444,2,1,CAR,1,56,0,6.61,39.0,0.28,0.0,0.661,7.8
H0287,30860444,2,2,SLOW_MODES,1,0,0,0.0,39.0,0.0,0.0,0.0,7.8
H0288,30860491,0,0,PT,1,157,36,0.0,87.0,0.785,0.6,0.0,17.4
H0288,30860491,0,1,CAR,1,85,0,12.71,87.0,0.425,0.0,1.2710000000000001,17.4
H0288,30860491,0,2,SLOW_MODES,1,0,0,0.0,87.0,0.0,0.0,0.0,17.4
H0289,30860539,1,0,PT,1,36,0,3.8,24.0,0.18,0.0,0.38,4.8
H0289,30860539,1,1,CAR,1,46,0,3.93,24.0,0.23,0.0,0.393,4.8
H0289,30860539,1,2,SLOW_MODES,1,0,0,0.0,24.0,0.0,0.0,0.0,4.8
H0290,30860540,1,0,PT,1,201,23,11.5,86.0,1.005,0.38333333333333336,1.15,17.2
H0290,30860540,1,1,CAR,1,89,0,12.75,86.0,0.445,0.0,1.275,17.2
H0290,30860540,1,2,SLOW_MODES,1,0,0,0.0,86.0,0.0,0.0,0.0,17.2
H0291,30860545,1,0,PT,1,113,9,3.8,42.0,0.565,0.15,0.38,8.4
H0291,30860545,1,1,CAR,1,60,0,6.66,42.0,0.3,0.0,0.666,8.4
H0291,30860545,1,2,SLOW_MODES,1,0,0,0.0,42.0,0.0,0.0,0.0,8.4
H0292,30860546,1,0,PT,1,100,12,5.7,18.3,0.5,0.2,0.5700000000000001,3.66
H0292,30860546,1,1,CAR,1,33,0,3.37,18.3,0.165,0.0,0.337,3.66
H0292,30860546,1,2,SLOW_MODES,1,0,0,0.0,18.3,0.0,0.0,0.0,3.66
H0293,30860616,1,0,PT,1,366,60,22.8,116.0,1.83,1.0,2.2800000000000002,23.2
H0293,30860616,1,1,CAR,1,136,0,17.01,116.0,0.68,0.0,1.701,23.2
H0293,30860616,1,2,SLOW_MODES,1,0,0,0.0,116.0,0.0,0.0,0.0,23.2
H0294,30860708,1,0,PT,1,223,12,38.7,190.0,1.115,0.2,3.87,38.0
H0294,30860708,1,1,CAR,1,147,0,25.92,190.0,0.735,0.0,2.592,38.0
H0294,30860708,1,2,SLOW_MODES,1,0,0,0.0,190.0,0.0,0.0,0.0,38.0
H0295,30860711,1,0,PT,1,159,10,7.6,47.0,0.795,0.16666666666666666,0.76,9.4
H0295,30860711,1,1,CAR,1,74,0,7.75,47.0,0.37,0.0,0.775,9.4
H0295,30860711,1,2,SLOW_MODES,1,0,0,0.0,47.0,0.0,0.0,0.0,9.4
H0296,30860712,1,0,PT,1,218,32,11.6,42.0,1.09,0.5333333333333333,1.16,8.4
H0296,30860712,1,1,CAR,1,76,0,7.48,42.0,0.38,0.0,0.748,8.4
H0296,30860712,1,2,SLOW_MODES,1,0,0,0.0,42.0,0.0,0.0,0.0,8.4
H0297,30860723,1,0,PT,1,118,14,6.7,20.0,0.59,0.23333333333333334,0.67,4.0
H0297,30860723,1,1,CAR,1,42,0,4.08,20.0,0.21,0.0,0.40800000000000003,4.0
H0297,30860723,1,2,SLOW_MODES,1,0,0,0.0,20.0,0.0,0.0,0.0,4.0
H0298,30860725,0,0,PT,1,107,5,0.0,53.7,0.535,0.08333333333333333,0.0,10.74
H0298,30860725,0,1,CAR,1,90,0,9.16,53.7,0.45,0.0,0.916,10.74
H0298,30860725,0,2,SLOW_MODES,1,0,0,0.0,53.7,0.0,0.0,0.0,10.74
H0299,30860726,0,0,PT,1,127,14,0.0,78.5,0.635,0.23333333333333334,0.0,15.7
H0299,30860726,0,1,CAR,1,138,0,11.79,78.5,0.69,0.0,1.1789999999999998,15.7
H0299,30860726,0,2,SLOW_MODES,1,0,0,0.0,78.5,0.0,0.0,0.0,15.7
H0300,30860768,1,0,PT,1,99,10,5.8,30.0,0.495,0.16666666666666666,0.58,6.0
H0300,30860768,1,1,CAR,1,51,0,5.33,30.0,0.255,0.0,0.533,6.0
H0300,30860768,1,2,SLOW_MODES,1,0,0,0.0,30.0,0.0,0.0,0.0,6.0
H0301,30860804,1,0,PT,1,10,0,0.0,0.2,0.05,0.0,0.0,0.04
H0301,30860804,1,1,CAR,1,2,0,0.29,0.2,0.01,0.0,0.028999999999999998,0.04
H0301,30860804,1,2,SLOW_MODES,1,0,0,0.0,0.2,0.0,0.0,0.0,0.04
H0302,30860804,1,0,PT,1,10,0,0.0,0.2,0.05,0.0,0.0,0.04
H0302,30860804,1,1,CAR,1,2,0,0.29,0.2,0.01,0.0,0.028999999999999998,0.04
H0302,30860804,1,2,SLOW_MODES,1,0,0,0.0,0.2,0.0,0.0,0.0,0.04
H0303,31320656,0,0,PT,1,73,22,0.0,54.0,0.365,0.36666666666666664,0.0,10.8
H0303,31320656,0,1,CAR,1,70,0,7.97,54.0,0.35,0.0,0.7969999999999999,10.8
H0303,31320656,0,2,SLOW_MODES,1,0,0,0.0,54.0,0.0,0.0,0.0,10.8
H0304,31320760,1,0,PT,1,82,4,3.8,8.5,0.41,0.06666666666666667,0.38,1.7
H0304,31320760,1,1,CAR,1,16,0,1.56,8.5,0.08,0.0,0.156,1.7
H0304,31320760,1,2,SLOW_MODES,1,0,0,0.0,8.5,0.0,0.0,0.0,1.7
H0305,31320887,1,0,PT,1,20,0,0.0,1.3,0.1,0.0,0.0,0.26
H0305,31320887,1,1,CAR,1,2,0,0.33,1.3,0.01,0.0,0.033,0.26
H0305,31320887,1,2,SLOW_MODES,1,0,0,0.0,1.3,0.0,0.0,0.0,0.26
H0306,31320887,1,0,PT,1,179,59,46.2,87.2,0.895,0.9833333333333333,4.62,17.44
H0306,31320887,1,1,CAR,1,96,0,11.71,87.2,0.48,0.0,1.171,17.44
H0306,31320887,1,2,SLOW_MODES,1,0,0,0.0,87.2,0.0,0.0,0.0,17.44
H0307,31321173,0,0,PT,1,116,20,7.6,60.0,0.58,0.3333333333333333,0.76,12.0
H0307,31321173,0,1,CAR,1,80,0,9.03,60.0,0.4,0.0,0.9029999999999999,12.0
H0307,31321173,0,2,SLOW_MODES,1,0,0,0.0,60.0,0.0,0.0,0.0,12.0
H0308,31321487,0,0,PT,1,116,0,0.0,40.0,0.58,0.0,0.0,8.0
H0308,31321487,0,1,CAR,0,75,0,6.71,40.0,0.375,0.0,0.671,8.0
H0308,31321487,0,2,SLOW_MODES,1,0,0,0.0,40.0,0.0,0.0,0.0,8.0
H0309,31321592,0,0,PT,1,266,53,0.0,321.0,1.33,0.8833333333333333,0.0,64.2
H0309,31321592,0,1,CAR,1,256,0,42.86,321.0,1.28,0.0,4.286,64.2
H0309,31321592,0,2,SLOW_MODES,1,0,0,0.0,321.0,0.0,0.0,0.0,64.2
H0310,32710161,1,0,PT,1,71,0,4.0,6.0,0.355,0.0,0.4,1.2
H0310,32710161,1,1,CAR,1,12,0,1.05,6.0,0.06,0.0,0.10500000000000001,1.2
H0310,32710161,1,2,SLOW_MODES,1,0,0,0.0,6.0,0.0,0.0,0.0,1.2
H0311,39010095,1,0,PT,1,105,12,9.5,35.0,0.525,0.2,0.95,7.0
H0311,39010095,1,1,CAR,1,51,0,5.69,35.0,0.255,0.0,0.5690000000000001,7.0
H0311,39010095,1,2,SLOW_MODES,1,0,0,0.0,35.0,0.0,0.0,0.0,7.0
H0312,39010096,1,0,PT,1,34,0,4.0,14.0,0.17,0.0,0.4,2.8
H0312,39010096,1,1,CAR,1,26,0,2.64,14.0,0.13,0.0,0.264,2.8
H0312,39010096,1,2,SLOW_MODES,1,0,0,0.0,14.0,0.0,0.0,0.0,2.8
H0313,39010097,1,0,PT,1,152,13,11.2,17.0,0.76,0.21666666666666667,1.1199999999999999,3.4
H0313,39010097,1,1,CAR,1,30,0,3.04,17.0,0.15,0.0,0.304,3.4
H0313,39010097,1,2,SLOW_MODES,1,0,0,0.0,17.0,0.0,0.0,0.0,3.4
H0314,39020001,1,0,PT,1,69,24,5.9,24.0,0.345,0.4,0.5900000000000001,4.8
H0314,39020001,1,1,CAR,1,38,0,4.0,24.0,0.19,0.0,0.4,4.8
H0314,39020001,1,2,SLOW_MODES,1,0,0,0.0,24.0,0.0,0.0,0.0,4.8
H0315,39020001,1,0,PT,1,110,68,12.4,49.0,0.55,1.1333333333333333,1.24,9.8
H0315,39020001,1,1,CAR,1,64,0,7.48,49.0,0.32,0.0,0.748,9.8
H0315,39020001,1,2,SLOW_MODES,1,0,0,0.0,49.0,0.0,0.0,0.0,9.8
H0316,39110243,0,0,PT,1,118,20,0.0,79.0,0.59,0.3333333333333333,0.0,15.8
H0316,39110243,0,1,CAR,1,75,0,10.25,79.0,0.375,0.0,1.025,15.8
H0316,39110243,0,2,SLOW_MODES,1,0,0,0.0,79.0,0.0,0.0,0.0,15.8
H0317,39110438,0,0,PT,1,132,9,0.0,82.0,0.66,0.15,0.0,16.4
H0317,39110438,0,1,CAR,1,85,0,10.07,82.0,0.425,0.0,1.0070000000000001,16.4
H0317,39110438,0,2,SLOW_MODES,1,0,0,0.0,82.0,0.0,0.0,0.0,16.4
H0318,39110605,0,0,PT,1,235,17,55.2,425.5,1.175,0.2833333333333333,5.5200000000000005,85.1
H0318,39110605,0,1,CAR,1,309,0,55.36,425.5,1.545,0.0,5.536,85.1
H0318,39110605,0,2,SLOW_MODES,1,0,0,0.0,425.5,0.0,0.0,0.0,85.1
H0319,39110815,0,0,PT,1,90,11,7.2,24.0,0.45,0.18333333333333332,0.72,4.8
H0319,39110815,0,1,CAR,1,28,0,3.45,24.0,0.14,0.0,0.34500000000000003,4.8
H0319,39110815,0,2,SLOW_MODES,1,0,0,0.0,24.0,0.0,0.0,0.0,4.8
H0320,39110987,1,0,PT,1,73,11,3.5,11.0,0.365,0.18333333333333332,0.35,2.2
H0320,39110987,1,1,CAR,1,14,0,1.71,11.0,0.07,0.0,0.17099999999999999,2.2
H0320,39110987,1,2,SLOW_MODES,1,0,0,0.0,11.0,0.0,0.0,0.0,2.2
H0321,39110987,1,0,PT,1,72,8,3.2,11.0,0.36,0.13333333333333333,0.32,2.2
H0321,39110987,1,1,CAR,1,14,0,1.71,11.0,0.07,0.0,0.17099999999999999,2.2
H0321,39110987,1,2,SLOW_MODES,1,0,0,0.0,11.0,0.0,0.0,0.0,2.2
H0322,39111287,1,0,PT,1,175,1,10.0,39.5,0.875,0.016666666666666666,1.0,7.9
H0322,39111287,1,1,CAR,1,51,0,6.92,39.5,0.255,0.0,0.692,7.9
H0322,39111287,1,2,SLOW_MODES,1,0,0,0.0,39.5,0.0,0.0,0.0,7.9
H0323,39111325,0,0,PT,1,42,0,3.4,14.5,0.21,0.0,0.33999999999999997,2.9
H0323,39111325,0,1,CAR,1,19,0,2.11,14.5,0.095,0.0,0.211,2.9
H0323,39111325,0,2,SLOW_MODES,1,0,0,0.0,14.5,0.0,0.0,0.0,2.9
H0324,39111325,0,0,PT,1,46,0,3.4,14.5,0.23,0.0,0.33999999999999997,2.9
H0324,39111325,0,1,CAR,1,19,0,2.11,14.5,0.095,0.0,0.211,2.9
H0324,39111325,0,2,SLOW_MODES,1,0,0,0.0,14.5,0.0,0.0,0.0,2.9
H0325,39111355,1,0,PT,1,107,0,7.2,24.0,0.535,0.0,0.72,4.8
H0325,39111355,1,1,CAR,1,28,0,3.51,24.0,0.14,0.0,0.351,4.8
H0325,39111355,1,2,SLOW_MODES,1,0,0,0.0,24.0,0.0,0.0,0.0,4.8
H0326,39111355,1,0,PT,1,4,0,2.2,0.56,0.02,0.0,0.22000000000000003,0.11200000000000002
H0326,39111355,1,1,CAR,1,2,0,0.09,0.56,0.01,0.0,0.009,0.11200000000000002
H0326,39111355,1,2,SLOW_MODES,1,0,0,0.0,0.56,0.0,0.0,0.0,0.11200000000000002
H0327,39111360,0,0,PT,1,36,0,4.0,8.0,0.18,0.0,0.4,1.6
H0327,39111360,0,1,CAR,0,18,0,1.95,8.0,0.09,0.0,0.195,1.6
H0327,39111360,0,2,SLOW_MODES,1,0,0,0.0,8.0,0.0,0.0,0.0,1.6
H0328,39111360,0,0,PT,1,56,0,2.2,8.0,0.28,0.0,0.22000000000000003,1.6
H0328,39111360,0,1,CAR,0,18,0,1.95,8.0,0.09,0.0,0.195,1.6
H0328,39111360,0,2,SLOW_MODES,1,0,0,0.0,8.0,0.0,0.0,0.0,1.6
H0329,39120013,0,0,PT,1,237,3,0.0,416.0,1.185,0.05,0.0,83.2
H0329,39120013,0,1,CAR,1,284,0,52.91,416.0,1.42,0.0,5.2909999999999995,83.2
H0329,39120013,0,2,SLOW_MODES,1,0,0,0.0,416.0,0.0,0.0,0.0,83.2
H0330,39120015,1,0,PT,1,106,4,15.4,27.0,0.53,0.06666666666666667,1.54,5.4
H0330,39120015,1,1,CAR,1,31,0,3.85,27.0,0.155,0.0,0.385,5.4
H0330,39120015,1,2,SLOW_MODES,1,0,0,0.0,27.0,0.0,0.0,0.0,5.4
H0331,39120016,1,0,PT,1,67,0,8.0,17.5,0.335,0.0,0.8,3.5
H0331,39120016,1,1,CAR,1,23,0,2.54,17.5,0.115,0.0,0.254,3.5
H0331,39120016,1,2,SLOW_MODES,1,0,0,0.0,17.5,0.0,0.0,0.0,3.5
H0332,39120245,0,0,PT,1,98,0,8.0,28.0,0.49,0.0,0.8,5.6
H0332,39120245,0,1,CAR,1,32,0,4.03,28.0,0.16,0.0,0.403,5.6
H0332,39120245,0,2,SLOW_MODES,1,0,0,0.0,28.0,0.0,0.0,0.0,5.6
H0333,39120372,0,0,PT,1,51,0,4.0,12.0,0.255,0.0,0.4,2.4
H0333,39120372,0,1,CAR,1,17,0,1.85,12.0,0.085,0.0,0.185,2.4
H0333,39120372,0,2,SLOW_MODES,1,0,0,0.0,12.0,0.0,0.0,0.0,2.4
H0334,39120458,1,0,PT,1,87,33,6.0,24.0,0.435,0.55,0.6,4.8
H0334,39120458,1,1,CAR,1,29,0,3.65,24.0,0.145,0.0,0.365,4.8
H0334,39120458,1,2,SLOW_MODES,1,0,0,0.0,24.0,0.0,0.0,0.0,4.8
H0335,39120509,1,0,PT,1,104,16,0.0,30.0,0.52,0.26666666666666666,0.0,6.0
H0335,39120509,1,1,CAR,1,36,0,5.16,30.0,0.18,0.0,0.516,6.0
H0335,39120509,1,2,SLOW_MODES,1,0,0,0.0,30.0,0.0,0.0,0.0,6.0
H0336,42270007,0,0,PT,1,103,5,7.4,63.0,0.515,0.08333333333333333,0.74,12.6
H0336,42270007,0,1,CAR,1,80,0,9.39,63.0,0.4,0.0,0.9390000000000001,12.6
H0336,42270007,0,2,SLOW_MODES,1,0,0,0.0,63.0,0.0,0.0,0.0,12.6
H0337,42270059,2,0,PT,1,12,0,0.0,0.6,0.06,0.0,0.0,0.12
H0337,42270059,2,1,CAR,1,2,0,0.26,0.6,0.01,0.0,0.026000000000000002,0.12
H0337,42270059,2,2,SLOW_MODES,1,0,0,0.0,0.6,0.0,0.0,0.0,0.12
H0338,42270059,2,0,PT,1,12,0,0.0,0.6,0.06,0.0,0.0,0.12
H0338,42270059,2,1,CAR,1,2,0,1.42,0.6,0.01,0.0,0.142,0.12
H0338,42270059,2,2,SLOW_MODES,1,0,0,0.0,0.6,0.0,0.0,0.0,0.12
H0339,42270059,1,0,PT,1,79,3,9.6,10.0,0.395,0.05,0.96,2.0
H0339,42270059,1,1,CAR,1,16,0,1.95,10.0,0.08,0.0,0.195,2.0
H0339,42270059,1,2,SLOW_MODES,1,0,0,0.0,10.0,0.0,0.0,0.0,2.0
H0340,42270059,1,0,PT,1,70,5,5.4,10.0,0.35,0.08333333333333333,0.54,2.0
H0340,42270059,1,1,CAR,1,18,0,1.92,10.0,0.09,0.0,0.192,2.0
H0340,42270059,1,2,SLOW_MODES,1,0,0,0.0,10.0,0.0,0.0,0.0,2.0
H0341,42270136,1,0,PT,1,121,15,6.9,37.5,0.605,0.25,0.6900000000000001,7.5
H0341,42270136,1,1,CAR,1,59,0,6.03,37.5,0.295,0.0,0.603,7.5
H0341,42270136,1,2,SLOW_MODES,1,0,0,0.0,37.5,0.0,0.0,0.0,7.5
H0342,42270163,1,0,PT,1,110,14,10.6,38.0,0.55,0.23333333333333334,1.06,7.6
H0342,42270163,1,1,CAR,1,62,0,6.22,38.0,0.31,0.0,0.622,7.6
H0342,42270163,1,2,SLOW_MODES,1,0,0,0.0,38.0,0.0,0.0,0.0,7.6
H0343,42270209,1,0,PT,1,229,46,43.2,137.0,1.145,0.7666666666666667,4.32,27.4
H0343,42270209,1,1,CAR,1,116,0,18.59,137.0,0.58,0.0,1.859,27.4
H0343,42270209,1,2,SLOW_MODES,1,0,0,0.0,137.0,0.0,0.0,0.0,27.4
H0344,42270228,1,0,PT,1,111,1,9.6,16.0,0.555,0.016666666666666666,0.96,3.2
H0344,42270228,1,1,CAR,1,27,0,2.77,16.0,0.135,0.0,0.277,3.2
H0344,42270228,1,2,SLOW_MODES,1,0,0,0.0,16.0,0.0,0.0,0.0,3.2
H0345,42270228,1,0,PT,1,163,64,23.2,78.5,0.815,1.0666666666666667,2.32,15.7
H0345,42270228,1,1,CAR,1,84,0,11.01,78.5,0.42,0.0,1.101,15.7
H0345,42270228,1,2,SLOW_MODES,1,0,0,0.0,78.5,0.0,0.0,0.0,15.7
H0346,42270251,0,0,PT,1,85,5,7.4,54.0,0.425,0.08333333333333333,0.74,10.8
H0346,42270251,0,1,CAR,0,69,0,7.95,54.0,0.345,0.0,0.795,10.8
H0346,42270251,0,2,SLOW_MODES,1,0,0,0.0,54.0,0.0,0.0,0.0,10.8
H0347,42270323,1,0,PT,1,157,4,7.1,30.0,0.785,0.06666666666666667,0.71,6.0
H0347,42270323,1,1,CAR,1,55,0,5.85,30.0,0.275,0.0,0.585,6.0
H0347,42270323,1,2,SLOW_MODES,1,0,0,0.0,30.0,0.0,0.0,0.0,6.0
H0348,42270323,1,0,PT,1,133,27,10.4,37.5,0.665,0.45,1.04,7.5
H0348,42270323,1,1,CAR,1,66,0,6.92,37.5,0.33,0.0,0.692,7.5
H0348,42270323,1,2,SLOW_MODES,1,0,0,0.0,37.5,0.0,0.0,0.0,7.5
H0349,42270350,1,0,PT,1,68,11,2.2,12.0,0.34,0.18333333333333332,0.22000000000000003,2.4
H0349,42270350,1,1,CAR,1,22,0,2.29,12.0,0.11,0.0,0.229,2.4
H0349,42270350,1,2,SLOW_MODES,1,0,0,0.0,12.0,0.0,0.0,0.0,2.4
H0350,42270350,1,0,PT,1,73,3,2.7,12.0,0.365,0.05,0.27,2.4
H0350,42270350,1,1,CAR,1,22,0,2.29,12.0,0.11,0.0,0.229,2.4
H0350,42270350,1,2,SLOW_MODES,1,0,0,0.0,12.0,0.0,0.0,0.0,2.4
H0351,42270540,1,0,PT,1,24,0,0.0,2.0,0.12,0.0,0.0,0.4
H0351,42270540,1,1,CAR,1,2,0,0.49,2.0,0.01,0.0,0.049,0.4
H0351,42270540,1,2,SLOW_MODES,1,0,0,0.0,2.0,0.0,0.0,0.0,0.4
H0352,42270610,2,0,PT,1,21,0,6.4,2.3,0.105,0.0,0.64,0.45999999999999996
H0352,42270610,2,1,CAR,1,4,0,0.49,2.3,0.02,0.0,0.049,0.45999999999999996
H0352,42270610,2,2,SLOW_MODES,1,0,0,0.0,2.3,0.0,0.0,0.0,0.45999999999999996
H0353,42270623,1,0,PT,1,63,1,3.2,11.0,0.315,0.016666666666666666,0.32,2.2
H0353,42270623,1,1,CAR,1,20,0,2.03,11.0,0.1,0.0,0.20299999999999999,2.2
H0353,42270623,1,2,SLOW_MODES,1,0,0,0.0,11.0,0.0,0.0,0.0,2.2
H0354,42270623,1,0,PT,1,62,12,3.2,11.0,0.31,0.2,0.32,2.2
H0354,42270623,1,1,CAR,1,20,0,2.03,11.0,0.1,0.0,0.20299999999999999,2.2
H0354,42270623,1,2,SLOW_MODES,1,0,0,0.0,11.0,0.0,0.0,0.0,2.2
H0355,42270631,2,0,PT,1,31,0,2.2,2.8,0.155,0.0,0.22000000000000003,0.5599999999999999
H0355,42270631,2,1,CAR,1,6,0,0.6,2.8,0.03,0.0,0.06,0.5599999999999999
H0355,42270631,2,2,SLOW_MODES,1,0,0,0.0,2.8,0.0,0.0,0.0,0.5599999999999999
H0356,42270631,1,0,PT,1,54,1,4.3,11.4,0.27,0.016666666666666666,0.43,2.2800000000000002
H0356,42270631,1,1,CAR,1,18,0,2.01,11.4,0.09,0.0,0.20099999999999998,2.2800000000000002
H0356,42270631,1,2,SLOW_MODES,1,0,0,0.0,11.4,0.0,0.0,0.0,2.2800000000000002
H0357,42270747,0,0,PT,1,202,12,16.6,67.0,1.01,0.2,1.6600000000000001,13.4
H0357,42270747,0,1,CAR,1,134,0,11.22,67.0,0.67,0.0,1.122,13.4
H0357,42270747,0,2,SLOW_MODES,1,0,0,0.0,67.0,0.0,0.0,0.0,13.4
H0358,42270851,1,0,PT,1,90,1,3.2,12.8,0.45,0.016666666666666666,0.32,2.56
H0358,42270851,1,1,CAR,1,21,0,2.29,12.8,0.105,0.0,0.229,2.56
H0358,42270851,1,2,SLOW_MODES,1,0,0,0.0,12.8,0.0,0.0,0.0,2.56
H0359,42270907,1,0,PT,1,196,15,36.6,52.0,0.98,0.25,3.66,10.4
H0359,42270907,1,1,CAR,1,72,0,7.77,52.0,0.36,0.0,0.7769999999999999,10.4
H0359,42270907,1,2,SLOW_MODES,1,0,0,0.0,52.0,0.0,0.0,0.0,10.4
H0360,42270911,1,0,PT,1,234,28,42.2,205.0,1.17,0.4666666666666667,4.220000000000001,41.0
H0360,42270911,1,1,CAR,1,161,0,27.5,205.0,0.805,0.0,2.75,41.0
H0360,42270911,1,2,SLOW_MODES,1,0,0,0.0,205.0,0.0,0.0,0.0,41.0
H0361,42270912,1,0,PT,1,83,0,3.2,12.0,0.415,0.0,0.32,2.4
H0361,42270912,1,1,CAR,1,20,0,2.05,12.0,0.1,0.0,0.205,2.4
H0361,42270912,1,2,SLOW_MODES,1,0,0,0.0,12.0,0.0,0.0,0.0,2.4
H0362,42270974,0,0,PT,1,119,11,0.0,54.0,0.595,0.18333333333333332,0.0,10.8
H0362,42270974,0,1,CAR,1,70,0,8.37,54.0,0.35,0.0,0.837,10.8
H0362,42270974,0,2,SLOW_MODES,1,0,0,0.0,54.0,0.0,0.0,0.0,10.8
H0363,42270996,0,0,PT,1,101,12,7.4,53.0,0.505,0.2,0.74,10.6
H0363,42270996,0,1,CAR,1,69,0,7.98,53.0,0.345,0.0,0.798,10.6
H0363,42270996,0,2,SLOW_MODES,1,0,0,0.0,53.0,0.0,0.0,0.0,10.6
H0364,42271015,0,0,PT,1,146,26,24.5,40.0,0.73,0.43333333333333335,2.45,8.0
H0364,42271015,0,1,CAR,1,60,0,6.1,40.0,0.3,0.0,0.61,8.0
H0364,42271015,0,2,SLOW_MODES,1,0,0,0.0,40.0,0.0,0.0,0.0,8.0
H0365,42271067,1,0,PT,1,98,0,5.4,14.0,0.49,0.0,0.54,2.8
H0365,42271067,1,1,CAR,1,22,0,2.52,14.0,0.11,0.0,0.252,2.8
H0365,42271067,1,2,SLOW_MODES,1,0,0,0.0,14.0,0.0,0.0,0.0,2.8
H0366,42271092,0,0,PT,1,91,5,0.0,53.0,0.455,0.08333333333333333,0.0,10.6
H0366,42271092,0,1,CAR,1,72,0,8.13,53.0,0.36,0.0,0.8130000000000001,10.6
H0366,42271092,0,2,SLOW_MODES,1,0,0,0.0,53.0,0.0,0.0,0.0,10.6
H0367,42271145,0,0,PT,1,213,44,26.7,101.0,1.065,0.7333333333333333,2.67,20.2
H0367,42271145,0,1,CAR,1,115,0,14.75,101.0,0.575,0.0,1.475,20.2
H0367,42271145,0,2,SLOW_MODES,1,0,0,0.0,101.0,0.0,0.0,0.0,20.2
H0368,42271192,0,0,PT,1,148,14,12.5,53.0,0.74,0.23333333333333334,1.25,10.6
H0368,42271192,0,1,CAR,1,66,0,7.81,53.0,0.33,0.0,0.7809999999999999,10.6
H0368,42271192,0,2,SLOW_MODES,1,0,0,0.0,53.0,0.0,0.0,0.0,10.6
H0369,42271243,0,0,PT,1,162,32,0.0,74.0,0.81,0.5333333333333333,0.0,14.8
H0369,42271243,0,1,CAR,1,77,0,10.23,74.0,0.385,0.0,1.0230000000000001,14.8
H0369,42271243,0,2,SLOW_MODES,1,0,0,0.0,74.0,0.0,0.0,0.0,14.8
H0370,42271271,1,0,PT,1,16,0,0.0,1.6,0.08,0.0,0.0,0.32
H0370,42271271,1,1,CAR,1,16,0,0.0,1.6,0.08,0.0,0.0,0.32
H0370,42271271,1,2,SLOW_MODES,1,0,0,0.0,1.6,0.0,0.0,0.0,0.32
H0371,42271422,1,0,PT,1,98,15,23.4,34.0,0.49,0.25,2.34,6.8
H0371,42271422,1,1,CAR,1,50,0,5.2,34.0,0.25,0.0,0.52,6.8
H0371,42271422,1,2,SLOW_MODES,1,0,0,0.0,34.0,0.0,0.0,0.0,6.8
H0372,42280369,0,0,PT,1,156,25,11.7,71.0,0.78,0.4166666666666667,1.17,14.2
H0372,42280369,0,1,CAR,1,92,0,11.01,71.0,0.46,0.0,1.101,14.2
H0372,42280369,0,2,SLOW_MODES,1,0,0,0.0,71.0,0.0,0.0,0.0,14.2
H0373,42280370,0,0,PT,1,191,14,13.45,65.0,0.955,0.23333333333333334,1.345,13.0
H0373,42280370,0,1,CAR,1,90,0,10.25,65.0,0.45,0.0,1.025,13.0
H0373,42280370,0,2,SLOW_MODES,1,0,0,0.0,65.0,0.0,0.0,0.0,13.0
H0374,42280523,1,0,PT,1,108,19,22.0,47.0,0.54,0.31666666666666665,2.2,9.4
H0374,42280523,1,1,CAR,1,62,0,6.96,47.0,0.31,0.0,0.696,9.4
H0374,42280523,1,2,SLOW_MODES,1,0,0,0.0,47.0,0.0,0.0,0.0,9.4
H0375,42280539,0,0,PT,1,137,0,0.0,58.0,0.685,0.0,0.0,11.6
H0375,42280539,0,1,CAR,1,76,0,8.74,58.0,0.38,0.0,0.874,11.6
H0375,42280539,0,2,SLOW_MODES,1,0,0,0.0,58.0,0.0,0.0,0.0,11.6
H0376,42280588,0,0,PT,1,152,21,9.0,48.0,0.76,0.35,0.9,9.6
H0376,42280588,0,1,CAR,1,77,0,7.54,48.0,0.385,0.0,0.754,9.6
H0376,42280588,0,2,SLOW_MODES,1,0,0,0.0,48.0,0.0,0.0,0.0,9.6
H0377,42280650,0,0,PT,1,112,14,0.0,51.0,0.56,0.23333333333333334,0.0,10.2
H0377,42280650,0,1,CAR,1,68,0,4.54,51.0,0.34,0.0,0.454,10.2
