ID,GROUP,SURVEY,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV,task_count,persona_source,purpose_text,first_class_text,ticket_text,who_text,luggage_text,age_text,sex_text,income_text,ga_text,origin_text,dest_text,survey_text,car_av_text
757,3,1,3,1,1,2,1,2,1,2,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
758,3,1,3,1,1,2,1,2,1,3,0,20,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 20,destination zone code 2,survey stratum 1,car is available for this trip
759,3,1,3,1,1,2,1,2,1,4,0,20,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 4,does not have a GA travelcard,origin zone code 20,destination zone code 25,survey stratum 1,car is available for this trip
760,3,1,3,1,1,2,1,3,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
761,3,1,3,1,1,2,1,3,1,2,0,14,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 14,destination zone code 22,survey stratum 1,car is available for this trip
762,3,1,3,1,1,2,1,3,1,2,0,22,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 1,car is available for this trip
763,3,1,3,1,1,2,1,3,1,2,0,25,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 17,survey stratum 1,car is available for this trip
764,3,1,3,1,1,2,1,3,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
765,3,1,3,1,1,2,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
766,3,1,3,1,1,2,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
767,3,1,3,1,1,2,1,3,1,3,0,2,14,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 14,survey stratum 1,car is available for this trip
768,3,1,3,1,1,2,1,3,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
769,3,1,3,1,1,2,1,3,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
770,3,1,3,1,1,2,1,3,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
771,3,1,3,1,1,2,1,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
772,3,1,3,1,1,2,1,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
773,3,1,3,1,1,2,1,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
774,3,1,3,1,1,2,1,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
775,3,1,3,1,1,2,1,3,1,3,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
776,3,1,3,1,1,2,1,3,1,4,0,20,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 4,does not have a GA travelcard,origin zone code 20,destination zone code 2,survey stratum 1,car is available for this trip
777,3,1,3,1,1,2,1,4,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
778,3,1,3,1,1,2,1,4,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
779,3,1,3,1,1,2,1,4,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
780,3,1,3,1,1,2,1,4,1,2,0,2,18,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 18,survey stratum 1,car is available for this trip
781,3,1,3,1,1,2,1,4,1,2,0,2,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 1,car is available for this trip
782,3,1,3,1,1,2,1,4,1,3,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
783,3,1,3,1,1,2,1,4,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
784,3,1,3,1,1,2,1,4,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
785,3,1,3,1,1,2,1,4,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
786,3,1,3,1,1,2,1,4,1,3,0,17,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 25,survey stratum 1,car is available for this trip
787,3,1,3,1,1,2,1,2,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
788,3,1,3,1,1,2,1,2,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
789,3,1,3,1,1,2,1,3,1,2,0,17,13,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 13,survey stratum 1,car is available for this trip
790,3,1,3,1,1,2,1,3,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
791,3,1,3,1,1,2,1,3,1,3,0,17,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 22,survey stratum 1,car is available for this trip
792,3,1,3,1,1,2,1,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
793,3,1,3,1,1,2,1,3,1,4,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 4,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
794,3,1,3,1,1,2,1,3,1,4,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 4,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
795,3,1,3,1,1,2,1,4,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
796,3,1,3,1,1,2,1,4,1,3,0,17,10,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 10,survey stratum 1,car is available for this trip
797,3,1,3,1,1,2,1,4,1,3,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
798,3,1,3,1,1,2,1,3,0,2,0,17,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 25,survey stratum 1,car is available for this trip
799,3,1,3,1,1,3,0,2,1,2,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
800,3,1,3,1,1,3,0,2,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
801,3,1,3,1,1,3,0,3,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
802,3,1,3,1,1,3,0,3,1,3,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
803,3,1,3,1,1,3,0,3,1,3,0,9,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 9,destination zone code 25,survey stratum 1,car is available for this trip
804,3,1,3,1,1,3,0,3,1,3,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
805,3,1,3,1,1,3,0,4,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
806,3,1,3,1,1,3,0,2,0,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 2,female,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
807,3,1,3,1,1,3,0,3,0,1,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 3,female,income code 1,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
808,3,1,3,1,1,3,0,3,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
809,3,1,3,1,1,3,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
810,3,1,3,1,1,3,0,4,1,3,0,2,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 1,car is available for this trip
811,3,1,3,1,1,3,0,5,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 5,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
812,3,1,3,1,1,3,1,2,1,2,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
813,3,1,3,1,1,3,1,2,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
814,3,1,3,1,1,3,1,2,1,2,0,17,10,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 10,survey stratum 1,car is available for this trip
815,3,1,3,1,1,3,1,3,0,1,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,female,income code 1,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
816,3,1,3,1,1,3,1,3,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
817,3,1,3,1,1,3,1,3,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
818,3,1,3,1,1,3,1,3,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
819,3,1,3,1,1,3,1,3,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
820,3,1,3,1,1,3,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
821,3,1,3,1,1,3,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
822,3,1,3,1,1,3,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
823,3,1,3,1,1,3,1,3,1,3,0,17,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 22,survey stratum 1,car is available for this trip
824,3,1,3,1,1,3,1,3,1,3,0,17,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 22,survey stratum 1,car is available for this trip
825,3,1,3,1,1,3,1,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
826,3,1,3,1,1,3,1,3,1,3,0,25,12,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 12,survey stratum 1,car is available for this trip
827,3,1,3,1,1,3,1,4,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
828,3,1,3,1,1,3,1,4,1,3,0,22,19,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 19,survey stratum 1,car is available for this trip
829,3,1,3,1,1,3,1,3,1,3,0,17,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 22,survey stratum 1,car is available for this trip
830,3,1,3,1,1,3,1,3,1,3,0,25,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 17,survey stratum 1,car is available for this trip
831,3,1,3,1,3,0,0,2,1,0,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 0,no luggage,age code 2,male,income code 0,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
832,3,1,3,1,3,0,0,3,1,0,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
833,3,1,3,1,3,0,0,3,1,0,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
834,3,1,3,1,3,0,0,4,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 0,no luggage,age code 4,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
835,3,1,3,1,3,0,0,4,1,0,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 0,no luggage,age code 4,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
836,3,1,3,1,3,0,0,3,1,0,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
837,3,1,3,1,3,1,0,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
838,3,1,3,1,3,1,0,4,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
839,3,1,3,1,3,1,0,5,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,no luggage,age code 5,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
840,3,1,3,1,3,1,0,3,1,2,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
841,3,1,3,1,3,1,0,2,1,3,0,20,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 20,destination zone code 25,survey stratum 1,car is available for this trip
842,3,1,3,1,3,1,1,2,1,2,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 1,car is available for this trip
843,3,1,3,1,3,1,1,2,1,4,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,luggage code 1,age code 2,male,income code 4,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
844,3,1,3,1,3,1,1,3,1,3,0,9,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 9,destination zone code 25,survey stratum 1,car is available for this trip
845,3,1,3,1,3,1,1,3,1,3,0,18,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 18,destination zone code 2,survey stratum 1,car is available for this trip
846,3,1,3,1,3,1,1,2,1,2,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
847,3,1,3,1,3,1,1,3,1,1,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
848,3,1,3,1,3,2,0,2,1,2,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
849,3,1,3,1,3,2,0,2,1,2,0,9,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 9,destination zone code 2,survey stratum 1,car is available for this trip
850,3,1,3,1,3,2,0,2,1,2,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
851,3,1,3,1,3,2,0,2,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
852,3,1,3,1,3,2,0,2,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
853,3,1,3,1,3,2,0,2,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
854,3,1,3,1,3,2,0,2,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
855,3,1,3,1,3,2,0,2,1,3,0,14,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 14,destination zone code 2,survey stratum 1,car is available for this trip
856,3,1,3,1,3,2,0,2,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
857,3,1,3,1,3,2,0,2,1,3,0,17,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 25,survey stratum 1,car is available for this trip
858,3,1,3,1,3,2,0,2,1,3,0,22,11,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 11,survey stratum 1,car is available for this trip
859,3,1,3,1,3,2,0,3,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
860,3,1,3,1,3,2,0,3,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
861,3,1,3,1,3,2,0,3,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
862,3,1,3,1,3,2,0,3,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
863,3,1,3,1,3,2,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
