GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,custom_id,task_position,task_id,TRAIN_COST_SCALED,SM_COST_SCALED,CAR_COST_SCALED,TRAIN_TIME_SCALED,SM_TIME_SCALED,CAR_TIME_SCALED,chosen_alternative_name
3,1,1,800,3,1,1,3,0,2,1,3,0,1,22,1,1,1,244,97,120,153,112,20,0,200,195,2,5516,8,H0800_T08,0.97,1.12,1.95,2.44,1.53,2.0,SWISSMETRO
3,1,1,800,3,1,1,3,0,2,1,3,0,1,22,1,1,1,267,116,30,167,150,20,0,200,195,2,5517,9,H0800_T09,1.16,1.5,1.95,2.67,1.67,2.0,SWISSMETRO
3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,92,72,120,37,84,20,0,117,65,2,5518,1,H0801_T01,0.72,0.84,0.65,0.92,0.37,1.17,SWISSMETRO
3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,85,72,30,34,78,10,0,117,84,2,5519,2,H0801_T02,0.72,0.78,0.84,0.85,0.34,1.17,SWISSMETRO
3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,106,72,60,41,94,30,0,117,52,3,5520,3,H0801_T03,0.72,0.94,0.52,1.06,0.41,1.17,CAR
3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,85,60,30,37,84,20,0,72,52,3,5521,4,H0801_T04,0.6,0.84,0.52,0.85,0.37,0.72,CAR
3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,106,54,60,37,65,20,0,90,84,2,5522,5,H0801_T05,0.54,0.65,0.84,1.06,0.37,0.9,SWISSMETRO
3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,92,54,120,34,78,10,0,90,52,3,5523,6,H0801_T06,0.54,0.78,0.52,0.92,0.34,0.9,CAR
3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,85,72,120,41,94,10,0,72,65,2,5524,7,H0801_T07,0.72,0.94,0.65,0.85,0.41,0.72,SWISSMETRO
3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,85,54,30,41,68,30,0,90,65,2,5525,8,H0801_T08,0.54,0.68,0.65,0.85,0.41,0.9,SWISSMETRO
3,1,1,801,3,1,1,3,0,3,1,3,0,1,2,1,1,1,106,60,60,34,74,10,0,72,65,2,5526,9,H0801_T09,0.6,0.74,0.65,1.06,0.34,0.72,SWISSMETRO
3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,253,105,30,98,118,10,0,220,128,2,5527,1,H0802_T01,1.05,1.18,1.28,2.53,0.98,2.2,SWISSMETRO
3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,253,105,120,88,146,10,0,286,208,2,5528,2,H0802_T02,1.05,1.46,2.08,2.53,0.88,2.86,SWISSMETRO
3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,253,94,30,80,137,20,0,286,160,2,5529,3,H0802_T03,0.94,1.37,1.6,2.53,0.8,2.86,SWISSMETRO
3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,193,94,60,80,137,30,0,176,208,2,5530,4,H0802_T04,0.94,1.37,2.08,1.93,0.8,1.76,SWISSMETRO
3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,213,105,30,80,127,30,0,286,128,2,5531,5,H0802_T05,1.05,1.27,1.28,2.13,0.8,2.86,SWISSMETRO
3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,213,94,30,88,109,10,0,176,160,2,5532,6,H0802_T06,0.94,1.09,1.6,2.13,0.88,1.76,SWISSMETRO
3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,213,126,60,80,137,20,0,176,128,2,5533,7,H0802_T07,1.26,1.37,1.28,2.13,0.8,1.76,SWISSMETRO
3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,253,126,30,88,146,30,0,176,208,2,5534,8,H0802_T08,1.26,1.46,2.08,2.53,0.88,1.76,SWISSMETRO
3,1,1,802,3,1,1,3,0,3,1,3,0,1,25,1,1,1,213,105,60,88,146,30,0,220,160,2,5535,9,H0802_T09,1.05,1.46,1.6,2.13,0.88,2.2,SWISSMETRO
3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,264,109,30,103,122,10,0,200,120,2,5536,1,H0803_T01,1.09,1.22,1.2,2.64,1.03,2.0,SWISSMETRO
3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,264,109,120,93,150,10,0,260,195,2,5537,2,H0803_T02,1.09,1.5,1.95,2.64,0.93,2.6,SWISSMETRO
3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,264,98,30,85,140,20,0,260,150,2,5538,3,H0803_T03,0.98,1.4,1.5,2.64,0.85,2.6,SWISSMETRO
3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,201,98,60,85,140,30,0,160,195,2,5539,4,H0803_T04,0.98,1.4,1.95,2.01,0.85,1.6,SWISSMETRO
3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,222,109,30,85,133,30,0,260,120,2,5540,5,H0803_T05,1.09,1.33,1.2,2.22,0.85,2.6,SWISSMETRO
3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,222,98,30,93,112,10,0,160,150,2,5541,6,H0803_T06,0.98,1.12,1.5,2.22,0.93,1.6,SWISSMETRO
3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,222,131,60,85,140,20,0,160,120,3,5542,7,H0803_T07,1.31,1.4,1.2,2.22,0.85,1.6,CAR
3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,264,131,30,93,150,30,0,160,195,2,5543,8,H0803_T08,1.31,1.5,1.95,2.64,0.93,1.6,SWISSMETRO
3,1,1,803,3,1,1,3,0,3,1,3,0,9,25,1,1,1,222,109,60,93,150,30,0,200,150,2,5544,9,H0803_T09,1.09,1.5,1.5,2.22,0.93,2.0,SWISSMETRO
3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,308,109,30,163,122,10,0,250,124,2,5545,1,H0804_T01,1.09,1.22,1.24,3.08,1.63,2.5,SWISSMETRO
3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,308,109,120,155,146,10,0,325,201,2,5546,2,H0804_T02,1.09,1.46,2.01,3.08,1.55,3.25,SWISSMETRO
3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,308,98,30,149,133,20,0,325,155,2,5547,3,H0804_T03,0.98,1.33,1.55,3.08,1.49,3.25,SWISSMETRO
3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,233,98,60,149,133,30,0,200,201,1,5548,4,H0804_T04,0.98,1.33,2.01,2.33,1.49,2.0,TRAIN
3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,258,109,30,149,127,30,0,325,124,2,5549,5,H0804_T05,1.09,1.27,1.24,2.58,1.49,3.25,SWISSMETRO
3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,258,98,30,155,112,10,0,200,155,2,5550,6,H0804_T06,0.98,1.12,1.55,2.58,1.55,2.0,SWISSMETRO
3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,258,131,60,149,140,20,0,200,124,3,5551,7,H0804_T07,1.31,1.4,1.24,2.58,1.49,2.0,CAR
3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,308,131,30,155,146,30,0,200,201,2,5552,8,H0804_T08,1.31,1.46,2.01,3.08,1.55,2.0,SWISSMETRO
3,1,1,804,3,1,1,3,0,3,1,3,0,22,17,1,1,1,258,109,60,155,146,30,0,250,155,1,5553,9,H0804_T09,1.09,1.46,1.55,2.58,1.55,2.5,TRAIN
3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,216,97,30,82,109,10,0,200,100,2,5554,1,H0805_T01,0.97,1.09,1.0,2.16,0.82,2.0,SWISSMETRO
3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,216,97,120,74,133,10,0,260,162,2,5555,2,H0805_T02,0.97,1.33,1.62,2.16,0.74,2.6,SWISSMETRO
3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,216,87,30,68,122,20,0,260,125,2,5556,3,H0805_T03,0.87,1.22,1.25,2.16,0.68,2.6,SWISSMETRO
3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,165,87,60,68,122,30,0,160,162,2,5557,4,H0805_T04,0.87,1.22,1.62,1.65,0.68,1.6,SWISSMETRO
3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,182,97,30,68,112,30,0,260,100,2,5558,5,H0805_T05,0.97,1.12,1.0,1.82,0.68,2.6,SWISSMETRO
3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,182,87,30,74,99,10,0,160,125,2,5559,6,H0805_T06,0.87,0.99,1.25,1.82,0.74,1.6,SWISSMETRO
3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,182,116,60,68,122,20,0,160,100,2,5560,7,H0805_T07,1.16,1.22,1.0,1.82,0.68,1.6,SWISSMETRO
3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,216,116,30,74,133,30,0,160,162,2,5561,8,H0805_T08,1.16,1.33,1.62,2.16,0.74,1.6,SWISSMETRO
3,1,1,805,3,1,1,3,0,4,1,2,0,22,1,1,1,1,182,97,60,74,133,30,0,200,125,2,5562,9,H0805_T09,0.97,1.33,1.25,1.82,0.74,2.0,SWISSMETRO
3,1,1,806,3,1,1,3,0,2,0,3,0,22,1,1,1,1,193,106,120,50,112,30,0,170,105,2,5563,1,H0806_T01,1.06,1.12,1.05,1.93,0.5,1.7,SWISSMETRO
3,1,1,806,3,1,1,3,0,2,0,3,0,22,1,1,1,1,150,79,120,56,90,30,0,221,84,2,5564,2,H0806_T02,0.79,0.9,0.84,1.5,0.56,2.21,SWISSMETRO
3,1,1,806,3,1,1,3,0,2,0,3,0,22,1,1,1,1,193,79,120,64,97,20,0,136,84,3,5565,3,H0806_T03,0.79,0.97,0.84,1.93,0.64,1.36,CAR
3,1,1,806,3,1,1,3,0,2,0,3,0,22,1,1,1,1,164,79,60,64,97,10,0,221,136,2,5566,4,H0806_T04,0.79,0.97,1.36,1.64,0.64,2.21,SWISSMETRO
3,1,1,806,3,1,1,3,0,2,0,3,0,22,1,1,1,1,164,88,120,64,97,30,0,136,136,3,5567,5,H0806_T05,0.88,0.97,1.36,1.64,0.64,1.36,CAR
3,1,1,806,3,1,1,3,0,2,0,3,0,22,1,1,1,1,150,88,60,64,97,20,0,221,105,2,5568,6,H0806_T06,0.88,0.97,1.05,1.5,0.64,2.21,SWISSMETRO
3,1,1,806,3,1,1,3,0,2,0,3,0,22,1,1,1,1,150,106,60,56,118,10,0,170,84,2,5569,7,H0806_T07,1.06,1.18,0.84,1.5,0.56,1.7,SWISSMETRO
3,1,1,806,3,1,1,3,0,2,0,3,0,22,1,1,1,1,150,88,120,50,105,20,0,170,136,2,5570,8,H0806_T08,0.88,1.05,1.36,1.5,0.5,1.7,SWISSMETRO
3,1,1,806,3,1,1,3,0,2,0,3,0,22,1,1,1,1,164,106,30,64,140,20,0,170,136,2,5571,9,H0806_T09,1.06,1.4,1.36,1.64,0.64,1.7,SWISSMETRO
3,1,1,807,3,1,1,3,0,3,0,1,0,22,1,1,1,1,164,106,120,56,118,20,0,221,105,2,5572,1,H0807_T01,1.06,1.18,1.05,1.64,0.56,2.21,SWISSMETRO
3,1,1,807,3,1,1,3,0,3,0,1,0,22,1,1,1,1,150,106,30,50,112,10,0,221,136,2,5573,2,H0807_T02,1.06,1.12,1.36,1.5,0.5,2.21,SWISSMETRO
3,1,1,807,3,1,1,3,0,3,0,1,0,22,1,1,1,1,193,106,60,64,140,30,0,221,84,2,5574,3,H0807_T03,1.06,1.4,0.84,1.93,0.64,2.21,SWISSMETRO
3,1,1,807,3,1,1,3,0,3,0,1,0,22,1,1,1,1,150,88,30,56,122,20,0,136,84,3,5575,4,H0807_T04,0.88,1.22,0.84,1.5,0.56,1.36,CAR
3,1,1,807,3,1,1,3,0,3,0,1,0,22,1,1,1,1,193,79,60,56,90,20,0,170,136,2,5576,5,H0807_T05,0.79,0.9,1.36,1.93,0.56,1.7,SWISSMETRO
3,1,1,807,3,1,1,3,0,3,0,1,0,22,1,1,1,1,164,79,120,50,112,10,0,170,84,3,5577,6,H0807_T06,0.79,1.12,0.84,1.64,0.5,1.7,CAR
3,1,1,807,3,1,1,3,0,3,0,1,0,22,1,1,1,1,150,106,120,64,140,10,0,136,105,1,5578,7,H0807_T07,1.06,1.4,1.05,1.5,0.64,1.36,TRAIN
3,1,1,807,3,1,1,3,0,3,0,1,0,22,1,1,1,1,150,79,30,64,97,30,0,170,105,1,5579,8,H0807_T08,0.79,0.97,1.05,1.5,0.64,1.7,TRAIN
3,1,1,807,3,1,1,3,0,3,0,1,0,22,1,1,1,1,193,88,60,50,105,10,0,136,105,1,5580,9,H0807_T09,0.88,1.05,1.05,1.93,0.5,1.36,TRAIN
3,1,1,808,3,1,1,3,0,3,1,2,0,2,1,1,1,1,128,71,30,57,78,10,0,100,48,3,5581,1,H0808_T01,0.71,0.78,0.48,1.28,0.57,1.0,CAR
3,1,1,808,3,1,1,3,0,3,1,2,0,2,1,1,1,1,128,71,120,53,92,10,0,130,78,2,5582,2,H0808_T02,0.71,0.92,0.78,1.28,0.53,1.3,SWISSMETRO
3,1,1,808,3,1,1,3,0,3,1,2,0,2,1,1,1,1,128,64,30,50,84,20,0,130,60,2,5583,3,H0808_T03,0.64,0.84,0.6,1.28,0.5,1.3,SWISSMETRO
3,1,1,808,3,1,1,3,0,3,1,2,0,2,1,1,1,1,98,64,60,50,84,30,0,80,78,3,5584,4,H0808_T04,0.64,0.84,0.78,0.98,0.5,0.8,CAR
3,1,1,808,3,1,1,3,0,3,1,2,0,2,1,1,1,1,108,71,30,50,84,30,0,130,48,2,5585,5,H0808_T05,0.71,0.84,0.48,1.08,0.5,1.3,SWISSMETRO
3,1,1,808,3,1,1,3,0,3,1,2,0,2,1,1,1,1,108,64,30,53,74,10,0,80,60,3,5586,6,H0808_T06,0.64,0.74,0.6,1.08,0.53,0.8,CAR
3,1,1,808,3,1,1,3,0,3,1,2,0,2,1,1,1,1,108,85,60,50,88,20,0,80,48,3,5587,7,H0808_T07,0.85,0.88,0.48,1.08,0.5,0.8,CAR
3,1,1,808,3,1,1,3,0,3,1,2,0,2,1,1,1,1,128,85,30,53,92,30,0,80,78,3,5588,8,H0808_T08,0.85,0.92,0.78,1.28,0.53,0.8,CAR
3,1,1,808,3,1,1,3,0,3,1,2,0,2,1,1,1,1,108,71,60,53,92,30,0,100,60,3,5589,9,H0808_T09,0.71,0.92,0.6,1.08,0.53,1.0,CAR
3,1,1,809,3,1,1,3,0,3,1,3,0,2,1,1,1,1,106,72,120,34,78,30,0,90,50,2,5590,1,H0809_T01,0.72,0.78,0.5,1.06,0.34,0.9,SWISSMETRO
3,1,1,809,3,1,1,3,0,3,1,3,0,2,1,1,1,1,85,54,120,37,65,30,0,117,40,2,5591,2,H0809_T02,0.54,0.65,0.4,0.85,0.37,1.17,SWISSMETRO
3,1,1,809,3,1,1,3,0,3,1,3,0,2,1,1,1,1,106,54,120,41,68,20,0,72,40,3,5592,3,H0809_T03,0.54,0.68,0.4,1.06,0.41,0.72,CAR
3,1,1,809,3,1,1,3,0,3,1,3,0,2,1,1,1,1,92,54,60,41,68,10,0,117,65,2,5593,4,H0809_T04,0.54,0.68,0.65,0.92,0.41,1.17,SWISSMETRO
3,1,1,809,3,1,1,3,0,3,1,3,0,2,1,1,1,1,92,60,120,41,71,30,0,72,65,2,5594,5,H0809_T05,0.6,0.71,0.65,0.92,0.41,0.72,SWISSMETRO
3,1,1,809,3,1,1,3,0,3,1,3,0,2,1,1,1,1,85,60,60,41,71,20,0,117,50,2,5595,6,H0809_T06,0.6,0.71,0.5,0.85,0.41,1.17,SWISSMETRO
3,1,1,809,3,1,1,3,0,3,1,3,0,2,1,1,1,1,85,72,60,37,84,10,0,90,40,3,5596,7,H0809_T07,0.72,0.84,0.4,0.85,0.37,0.9,CAR
3,1,1,809,3,1,1,3,0,3,1,3,0,2,1,1,1,1,85,60,120,34,74,20,0,90,65,2,5597,8,H0809_T08,0.6,0.74,0.65,0.85,0.34,0.9,SWISSMETRO
3,1,1,809,3,1,1,3,0,3,1,3,0,2,1,1,1,1,92,72,30,41,94,20,0,90,65,3,5598,9,H0809_T09,0.72,0.94,0.65,0.92,0.41,0.9,CAR
3,1,1,810,3,1,1,3,0,4,1,3,0,2,22,1,1,1,136,72,120,81,78,20,0,130,70,2,5599,1,H0810_T01,0.72,0.78,0.7,1.36,0.81,1.3,SWISSMETRO
3,1,1,810,3,1,1,3,0,4,1,3,0,2,22,1,1,1,125,72,30,78,76,10,0,130,91,2,5600,2,H0810_T02,0.72,0.76,0.91,1.25,0.78,1.3,SWISSMETRO
3,1,1,810,3,1,1,3,0,4,1,3,0,2,22,1,1,1,159,72,60,85,88,30,0,130,56,2,5601,3,H0810_T03,0.72,0.88,0.56,1.59,0.85,1.3,SWISSMETRO
3,1,1,810,3,1,1,3,0,4,1,3,0,2,22,1,1,1,125,60,30,81,78,20,0,80,56,3,5602,4,H0810_T04,0.6,0.78,0.56,1.25,0.81,0.8,CAR
3,1,1,810,3,1,1,3,0,4,1,3,0,2,22,1,1,1,159,54,60,81,60,20,0,100,91,2,5603,5,H0810_T05,0.54,0.6,0.91,1.59,0.81,1.0,SWISSMETRO
3,1,1,810,3,1,1,3,0,4,1,3,0,2,22,1,1,1,136,54,120,78,74,10,0,100,56,2,5604,6,H0810_T06,0.54,0.74,0.56,1.36,0.78,1.0,SWISSMETRO
3,1,1,810,3,1,1,3,0,4,1,3,0,2,22,1,1,1,125,72,120,85,88,10,0,80,70,3,5605,7,H0810_T07,0.72,0.88,0.7,1.25,0.85,0.8,CAR
3,1,1,810,3,1,1,3,0,4,1,3,0,2,22,1,1,1,125,54,30,85,65,30,0,100,70,2,5606,8,H0810_T08,0.54,0.65,0.7,1.25,0.85,1.0,SWISSMETRO
3,1,1,810,3,1,1,3,0,4,1,3,0,2,22,1,1,1,159,60,60,78,71,10,0,80,70,2,5607,9,H0810_T09,0.6,0.71,0.7,1.59,0.78,0.8,SWISSMETRO
3,1,1,811,3,1,1,3,0,5,1,3,0,2,17,1,1,1,203,74,30,83,105,10,0,130,72,3,5608,1,H0811_T01,0.74,1.05,0.72,2.03,0.83,1.3,CAR
3,1,1,811,3,1,1,3,0,5,1,3,0,2,17,1,1,1,203,74,120,75,122,10,0,169,117,3,5609,2,H0811_T02,0.74,1.22,1.17,2.03,0.75,1.69,CAR
3,1,1,811,3,1,1,3,0,5,1,3,0,2,17,1,1,1,203,67,30,69,112,20,0,169,90,3,5610,3,H0811_T03,0.67,1.12,0.9,2.03,0.69,1.69,CAR
3,1,1,811,3,1,1,3,0,5,1,3,0,2,17,1,1,1,155,67,60,69,112,30,0,104,117,3,5611,4,H0811_T04,0.67,1.12,1.17,1.55,0.69,1.04,CAR
3,1,1,811,3,1,1,3,0,5,1,3,0,2,17,1,1,1,171,74,30,69,109,30,0,169,72,3,5612,5,H0811_T05,0.74,1.09,0.72,1.71,0.69,1.69,CAR
3,1,1,811,3,1,1,3,0,5,1,3,0,2,17,1,1,1,171,67,30,75,92,10,0,104,90,3,5613,6,H0811_T06,0.67,0.92,0.9,1.71,0.75,1.04,CAR
3,1,1,811,3,1,1,3,0,5,1,3,0,2,17,1,1,1,171,89,60,69,118,20,0,104,72,3,5614,7,H0811_T07,0.89,1.18,0.72,1.71,0.69,1.04,CAR
3,1,1,811,3,1,1,3,0,5,1,3,0,2,17,1,1,1,203,89,30,75,122,30,0,104,117,3,5615,8,H0811_T08,0.89,1.22,1.17,2.03,0.75,1.04,CAR
3,1,1,811,3,1,1,3,0,5,1,3,0,2,17,1,1,1,171,74,60,75,122,30,0,130,90,3,5616,9,H0811_T09,0.74,1.22,0.9,1.71,0.75,1.3,CAR
3,1,1,812,3,1,1,3,1,2,1,2,0,1,22,1,1,1,164,106,120,56,118,20,0,221,105,2,5617,1,H0812_T01,1.06,1.18,1.05,1.64,0.56,2.21,SWISSMETRO
3,1,1,812,3,1,1,3,1,2,1,2,0,1,22,1,1,1,150,106,30,50,112,10,0,221,136,2,5618,2,H0812_T02,1.06,1.12,1.36,1.5,0.5,2.21,SWISSMETRO
3,1,1,812,3,1,1,3,1,2,1,2,0,1,22,1,1,1,193,106,60,64,140,30,0,221,84,3,5619,3,H0812_T03,1.06,1.4,0.84,1.93,0.64,2.21,CAR
3,1,1,812,3,1,1,3,1,2,1,2,0,1,22,1,1,1,150,88,30,56,122,20,0,136,84,3,5620,4,H0812_T04,0.88,1.22,0.84,1.5,0.56,1.36,CAR
3,1,1,812,3,1,1,3,1,2,1,2,0,1,22,1,1,1,193,79,60,56,90,20,0,170,136,2,5621,5,H0812_T05,0.79,0.9,1.36,1.93,0.56,1.7,SWISSMETRO
3,1,1,812,3,1,1,3,1,2,1,2,0,1,22,1,1,1,164,79,120,50,112,10,0,170,84,3,5622,6,H0812_T06,0.79,1.12,0.84,1.64,0.5,1.7,CAR
3,1,1,812,3,1,1,3,1,2,1,2,0,1,22,1,1,1,150,106,120,64,140,10,0,136,105,3,5623,7,H0812_T07,1.06,1.4,1.05,1.5,0.64,1.36,CAR
3,1,1,812,3,1,1,3,1,2,1,2,0,1,22,1,1,1,150,79,30,64,97,30,0,170,105,2,5624,8,H0812_T08,0.79,0.97,1.05,1.5,0.64,1.7,SWISSMETRO
3,1,1,812,3,1,1,3,1,2,1,2,0,1,22,1,1,1,193,88,60,50,105,10,0,136,105,2,5625,9,H0812_T09,0.88,1.05,1.05,1.93,0.5,1.36,SWISSMETRO
3,1,1,813,3,1,1,3,1,2,1,2,0,2,1,1,1,1,153,74,30,79,81,10,0,110,44,3,5626,1,H0813_T01,0.74,0.81,0.44,1.53,0.79,1.1,CAR
3,1,1,813,3,1,1,3,1,2,1,2,0,2,1,1,1,1,153,74,120,75,94,10,0,143,71,2,5627,2,H0813_T02,0.74,0.94,0.71,1.53,0.75,1.43,SWISSMETRO
3,1,1,813,3,1,1,3,1,2,1,2,0,2,1,1,1,1,153,67,30,72,88,20,0,143,55,2,5628,3,H0813_T03,0.67,0.88,0.55,1.53,0.72,1.43,SWISSMETRO
3,1,1,813,3,1,1,3,1,2,1,2,0,2,1,1,1,1,119,67,60,72,88,30,0,88,71,3,5629,4,H0813_T04,0.67,0.88,0.71,1.19,0.72,0.88,CAR
3,1,1,813,3,1,1,3,1,2,1,2,0,2,1,1,1,1,130,74,30,72,84,30,0,143,44,2,5630,5,H0813_T05,0.74,0.84,0.44,1.3,0.72,1.43,SWISSMETRO
3,1,1,813,3,1,1,3,1,2,1,2,0,2,1,1,1,1,130,67,30,75,76,10,0,88,55,3,5631,6,H0813_T06,0.67,0.76,0.55,1.3,0.75,0.88,CAR
3,1,1,813,3,1,1,3,1,2,1,2,0,2,1,1,1,1,130,89,60,72,92,20,0,88,44,3,5632,7,H0813_T07,0.89,0.92,0.44,1.3,0.72,0.88,CAR
3,1,1,813,3,1,1,3,1,2,1,2,0,2,1,1,1,1,153,89,30,75,94,30,0,88,71,3,5633,8,H0813_T08,0.89,0.94,0.71,1.53,0.75,0.88,CAR
3,1,1,813,3,1,1,3,1,2,1,2,0,2,1,1,1,1,130,74,60,75,94,30,0,110,55,3,5634,9,H0813_T09,0.74,0.94,0.55,1.3,0.75,1.1,CAR
3,1,1,814,3,1,1,3,1,2,1,2,0,17,10,1,1,1,228,90,30,127,105,10,0,150,76,3,5635,1,H0814_T01,0.9,1.05,0.76,2.28,1.27,1.5,CAR
3,1,1,814,3,1,1,3,1,2,1,2,0,17,10,1,1,1,228,90,120,119,127,10,0,195,123,2,5636,2,H0814_T02,0.9,1.27,1.23,2.28,1.19,1.95,SWISSMETRO
3,1,1,814,3,1,1,3,1,2,1,2,0,17,10,1,1,1,228,81,30,113,118,20,0,195,95,2,5637,3,H0814_T03,0.81,1.18,0.95,2.28,1.13,1.95,SWISSMETRO
3,1,1,814,3,1,1,3,1,2,1,2,0,17,10,1,1,1,176,81,60,113,118,30,0,120,123,3,5638,4,H0814_T04,0.81,1.18,1.23,1.76,1.13,1.2,CAR
3,1,1,814,3,1,1,3,1,2,1,2,0,17,10,1,1,1,193,90,30,113,109,30,0,195,76,2,5639,5,H0814_T05,0.9,1.09,0.76,1.93,1.13,1.95,SWISSMETRO
3,1,1,814,3,1,1,3,1,2,1,2,0,17,10,1,1,1,193,81,30,119,97,10,0,120,95,3,5640,6,H0814_T06,0.81,0.97,0.95,1.93,1.19,1.2,CAR
3,1,1,814,3,1,1,3,1,2,1,2,0,17,10,1,1,1,193,108,60,113,118,20,0,120,76,3,5641,7,H0814_T07,1.08,1.18,0.76,1.93,1.13,1.2,CAR
3,1,1,814,3,1,1,3,1,2,1,2,0,17,10,1,1,1,228,108,30,119,127,30,0,120,123,3,5642,8,H0814_T08,1.08,1.27,1.23,2.28,1.19,1.2,CAR
3,1,1,814,3,1,1,3,1,2,1,2,0,17,10,1,1,1,193,90,60,119,127,30,0,150,95,3,5643,9,H0814_T09,0.9,1.27,0.95,1.93,1.19,1.5,CAR
3,1,1,815,3,1,1,3,1,3,0,1,0,2,1,1,1,1,149,91,120,94,97,20,0,143,50,2,5644,1,H0815_T01,0.91,0.97,0.5,1.49,0.94,1.43,SWISSMETRO
3,1,1,815,3,1,1,3,1,3,0,1,0,2,1,1,1,1,134,91,30,91,94,10,0,143,65,2,5645,2,H0815_T02,0.91,0.94,0.65,1.34,0.91,1.43,SWISSMETRO
3,1,1,815,3,1,1,3,1,3,0,1,0,2,1,1,1,1,179,91,60,98,109,30,0,143,40,3,5646,3,H0815_T03,0.91,1.09,0.4,1.79,0.98,1.43,CAR
3,1,1,815,3,1,1,3,1,3,0,1,0,2,1,1,1,1,134,76,30,94,97,20,0,88,40,3,5647,4,H0815_T04,0.76,0.97,0.4,1.34,0.94,0.88,CAR
3,1,1,815,3,1,1,3,1,3,0,1,0,2,1,1,1,1,179,68,60,94,78,20,0,110,65,3,5648,5,H0815_T05,0.68,0.78,0.65,1.79,0.94,1.1,CAR
3,1,1,815,3,1,1,3,1,3,0,1,0,2,1,1,1,1,149,68,120,91,90,10,0,110,40,3,5649,6,H0815_T06,0.68,0.9,0.4,1.49,0.91,1.1,CAR
3,1,1,815,3,1,1,3,1,3,0,1,0,2,1,1,1,1,134,91,120,98,109,10,0,88,50,3,5650,7,H0815_T07,0.91,1.09,0.5,1.34,0.98,0.88,CAR
3,1,1,815,3,1,1,3,1,3,0,1,0,2,1,1,1,1,134,68,30,98,81,30,0,110,50,3,5651,8,H0815_T08,0.68,0.81,0.5,1.34,0.98,1.1,CAR
3,1,1,815,3,1,1,3,1,3,0,1,0,2,1,1,1,1,179,76,60,91,84,10,0,88,50,3,5652,9,H0815_T09,0.76,0.84,0.5,1.79,0.91,0.88,CAR
3,1,1,816,3,1,1,3,1,3,1,2,0,2,1,1,1,1,166,85,120,86,88,30,0,100,65,3,5653,1,H0816_T01,0.85,0.88,0.65,1.66,0.86,1.0,CAR
