custom_id,ID,mode_id,alternative_name,CHOICE,choice,availability,travel_time,travel_cost,headway,seat_configuration,travel_time_hundredth,travel_cost_hundredth,GROUP,SURVEY,SP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV
6325,890,2,SWISSMETRO,2,1,1,84,330,20,0,0.84,3.3,3,1,1,3,1,3,2,0,3,1,3,0,17,25,1
6325,890,3,CAR,2,0,1,192,160,0,0,1.92,1.6,3,1,1,3,1,3,2,0,3,1,3,0,17,25,1
6326,890,1,TRAIN,2,0,1,336,294,30,0,3.36,2.94,3,1,1,3,1,3,2,0,3,1,3,0,17,25,1
6326,890,2,SWISSMETRO,2,1,1,95,349,30,0,0.95,3.49,3,1,1,3,1,3,2,0,3,1,3,0,17,25,1
6326,890,3,CAR,2,0,1,192,260,0,0,1.92,2.6,3,1,1,3,1,3,2,0,3,1,3,0,17,25,1
6327,890,1,TRAIN,2,0,1,283,245,60,0,2.83,2.45,3,1,1,3,1,3,2,0,3,1,3,0,17,25,1
6327,890,2,SWISSMETRO,2,1,1,95,357,30,0,0.95,3.57,3,1,1,3,1,3,2,0,3,1,3,0,17,25,1
6327,890,3,CAR,2,0,1,240,200,0,0,2.4,2.0,3,1,1,3,1,3,2,0,3,1,3,0,17,25,1
6328,891,1,TRAIN,2,0,1,173,221,120,0,1.73,2.21,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6328,891,2,SWISSMETRO,2,1,1,65,254,20,0,0.65,2.54,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6328,891,3,CAR,2,0,1,221,125,0,0,2.21,1.25,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6329,891,1,TRAIN,2,0,1,157,221,30,0,1.57,2.21,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6329,891,2,SWISSMETRO,2,1,1,59,237,10,0,0.59,2.37,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6329,891,3,CAR,2,0,1,221,162,0,0,2.21,1.62,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6330,891,1,TRAIN,2,0,1,206,221,60,0,2.06,2.21,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6330,891,2,SWISSMETRO,2,1,1,73,293,30,0,0.73,2.93,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6330,891,3,CAR,2,0,1,221,100,0,0,2.21,1.0,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6331,891,1,TRAIN,3,0,1,157,184,30,0,1.57,1.84,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6331,891,2,SWISSMETRO,3,0,1,65,254,20,0,0.65,2.54,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6331,891,3,CAR,3,1,1,136,100,0,0,1.36,1.0,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6332,891,1,TRAIN,2,0,1,206,166,60,0,2.06,1.66,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6332,891,2,SWISSMETRO,2,1,1,65,194,20,0,0.65,1.94,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6332,891,3,CAR,2,0,1,170,162,0,0,1.7,1.62,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6333,891,1,TRAIN,2,0,1,173,166,120,0,1.73,1.66,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6333,891,2,SWISSMETRO,2,1,1,59,237,10,0,0.59,2.37,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6333,891,3,CAR,2,0,1,170,100,0,0,1.7,1.0,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6334,891,1,TRAIN,3,0,1,157,221,120,0,1.57,2.21,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6334,891,2,SWISSMETRO,3,0,1,73,293,10,0,0.73,2.93,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6334,891,3,CAR,3,1,1,136,125,0,0,1.36,1.25,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6335,891,1,TRAIN,2,0,1,157,166,30,0,1.57,1.66,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6335,891,2,SWISSMETRO,2,1,1,73,210,30,0,0.73,2.1,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6335,891,3,CAR,2,0,1,170,125,0,0,1.7,1.25,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6336,891,1,TRAIN,2,0,1,206,184,60,0,2.06,1.84,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6336,891,2,SWISSMETRO,2,1,1,59,218,10,0,0.59,2.18,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6336,891,3,CAR,2,0,1,136,125,0,0,1.36,1.25,3,1,1,3,1,3,2,0,3,1,3,0,22,1,1
6337,892,1,TRAIN,2,0,1,226,211,120,0,2.26,2.11,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6337,892,2,SWISSMETRO,2,1,1,130,210,30,0,1.3,2.1,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6337,892,3,CAR,2,0,1,160,105,0,0,1.6,1.05,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6338,892,1,TRAIN,2,0,1,169,158,120,0,1.69,1.58,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6338,892,2,SWISSMETRO,2,1,1,133,169,30,0,1.33,1.69,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6338,892,3,CAR,2,0,1,208,84,0,0,2.08,0.84,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6339,892,1,TRAIN,3,0,1,226,158,120,0,2.26,1.58,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6339,892,2,SWISSMETRO,3,0,1,137,176,20,0,1.37,1.76,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6339,892,3,CAR,3,1,1,128,84,0,0,1.28,0.84,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6340,892,1,TRAIN,2,0,1,188,158,60,0,1.88,1.58,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6340,892,2,SWISSMETRO,2,1,1,137,176,10,0,1.37,1.76,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6340,892,3,CAR,2,0,1,208,136,0,0,2.08,1.36,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6341,892,1,TRAIN,2,0,1,188,176,120,0,1.88,1.76,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6341,892,2,SWISSMETRO,2,1,1,137,184,30,0,1.37,1.84,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6341,892,3,CAR,2,0,1,128,136,0,0,1.28,1.36,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6342,892,1,TRAIN,2,0,1,169,176,60,0,1.69,1.76,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6342,892,2,SWISSMETRO,2,1,1,137,184,20,0,1.37,1.84,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6342,892,3,CAR,2,0,1,208,105,0,0,2.08,1.05,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6343,892,1,TRAIN,3,0,1,169,211,60,0,1.69,2.11,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6343,892,2,SWISSMETRO,3,0,1,133,218,10,0,1.33,2.18,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6343,892,3,CAR,3,1,1,160,84,0,0,1.6,0.84,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6344,892,1,TRAIN,2,0,1,169,176,120,0,1.69,1.76,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6344,892,2,SWISSMETRO,2,1,1,130,189,20,0,1.3,1.89,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6344,892,3,CAR,2,0,1,160,136,0,0,1.6,1.36,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6345,892,1,TRAIN,3,0,1,188,211,30,0,1.88,2.11,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6345,892,2,SWISSMETRO,3,0,1,137,225,20,0,1.37,2.25,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6345,892,3,CAR,3,1,1,160,136,0,0,1.6,1.36,3,1,1,3,1,3,2,0,3,1,3,0,22,12,1
6346,893,1,TRAIN,2,0,1,236,252,120,0,2.36,2.52,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6346,893,2,SWISSMETRO,2,1,1,63,266,30,0,0.63,2.66,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6346,893,3,CAR,2,0,1,210,165,0,0,2.1,1.65,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6347,893,1,TRAIN,2,0,1,182,189,120,0,1.82,1.89,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6347,893,2,SWISSMETRO,2,1,1,71,218,30,0,0.71,2.18,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6347,893,3,CAR,2,0,1,273,132,0,0,2.73,1.32,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6348,893,1,TRAIN,2,0,1,236,189,120,0,2.36,1.89,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6348,893,2,SWISSMETRO,2,1,1,81,225,20,0,0.81,2.25,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6348,893,3,CAR,2,0,1,168,132,0,0,1.68,1.32,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6349,893,1,TRAIN,2,0,1,200,189,60,0,2.0,1.89,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6349,893,2,SWISSMETRO,2,1,1,81,225,10,0,0.81,2.25,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6349,893,3,CAR,2,0,1,273,214,0,0,2.73,2.14,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6350,893,1,TRAIN,2,0,1,200,210,120,0,2.0,2.1,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6350,893,2,SWISSMETRO,2,1,1,81,237,30,0,0.81,2.37,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6350,893,3,CAR,2,0,1,168,214,0,0,1.68,2.14,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6351,893,1,TRAIN,2,0,1,182,210,60,0,1.82,2.1,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6351,893,2,SWISSMETRO,2,1,1,81,237,20,0,0.81,2.37,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6351,893,3,CAR,2,0,1,273,165,0,0,2.73,1.65,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6352,893,1,TRAIN,2,0,1,182,252,60,0,1.82,2.52,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6352,893,2,SWISSMETRO,2,1,1,71,281,10,0,0.71,2.81,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6352,893,3,CAR,2,0,1,210,132,0,0,2.1,1.32,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6353,893,1,TRAIN,2,0,1,182,210,120,0,1.82,2.1,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6353,893,2,SWISSMETRO,2,1,1,63,245,20,0,0.63,2.45,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6353,893,3,CAR,2,0,1,210,214,0,0,2.1,2.14,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6354,893,1,TRAIN,2,0,1,200,252,30,0,2.0,2.52,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6354,893,2,SWISSMETRO,2,1,1,81,337,20,0,0.81,3.37,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6354,893,3,CAR,2,0,1,210,214,0,0,2.1,2.14,3,1,1,3,1,3,2,0,3,1,3,0,25,1,1
6355,894,1,TRAIN,3,0,1,271,252,120,0,2.71,2.52,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6355,894,2,SWISSMETRO,3,0,1,167,281,20,0,1.67,2.81,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6355,894,3,CAR,3,1,1,273,140,0,0,2.73,1.4,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6356,894,1,TRAIN,2,0,1,245,252,30,0,2.45,2.52,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6356,894,2,SWISSMETRO,2,1,1,161,266,10,0,1.61,2.66,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6356,894,3,CAR,2,0,1,273,182,0,0,2.73,1.82,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6357,894,1,TRAIN,3,0,1,323,252,60,0,3.23,2.52,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6357,894,2,SWISSMETRO,3,0,1,175,322,30,0,1.75,3.22,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6357,894,3,CAR,3,1,1,273,112,0,0,2.73,1.12,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6358,894,1,TRAIN,3,0,1,245,210,30,0,2.45,2.1,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6358,894,2,SWISSMETRO,3,0,1,167,274,20,0,1.67,2.74,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6358,894,3,CAR,3,1,1,168,112,0,0,1.68,1.12,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6359,894,1,TRAIN,2,0,1,323,189,60,0,3.23,1.89,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6359,894,2,SWISSMETRO,2,1,1,167,218,20,0,1.67,2.18,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6359,894,3,CAR,2,0,1,210,182,0,0,2.1,1.82,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6360,894,1,TRAIN,3,0,1,271,189,120,0,2.71,1.89,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6360,894,2,SWISSMETRO,3,0,1,161,254,10,0,1.61,2.54,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6360,894,3,CAR,3,1,1,210,112,0,0,2.1,1.12,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6361,894,1,TRAIN,3,0,1,245,252,120,0,2.45,2.52,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6361,894,2,SWISSMETRO,3,0,1,175,322,10,0,1.75,3.22,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6361,894,3,CAR,3,1,1,168,140,0,0,1.68,1.4,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6362,894,1,TRAIN,3,0,1,245,189,30,0,2.45,1.89,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6362,894,2,SWISSMETRO,3,0,1,175,225,30,0,1.75,2.25,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6362,894,3,CAR,3,1,1,210,140,0,0,2.1,1.4,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6363,894,1,TRAIN,3,0,1,323,210,60,0,3.23,2.1,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6363,894,2,SWISSMETRO,3,0,1,161,245,10,0,1.61,2.45,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6363,894,3,CAR,3,1,1,168,140,0,0,1.68,1.4,3,1,1,3,1,3,2,1,2,0,3,0,22,17,1
6364,895,1,TRAIN,3,0,1,275,194,30,0,2.75,1.94,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6364,895,2,SWISSMETRO,3,0,1,131,218,10,0,1.31,2.18,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6364,895,3,CAR,3,1,1,200,92,0,0,2.0,0.92,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6365,895,1,TRAIN,3,0,1,275,194,120,0,2.75,1.94,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6365,895,2,SWISSMETRO,3,0,1,123,266,10,0,1.23,2.66,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6365,895,3,CAR,3,1,1,260,149,0,0,2.6,1.49,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6366,895,1,TRAIN,2,0,1,275,175,30,0,2.75,1.75,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6366,895,2,SWISSMETRO,2,1,1,117,245,20,0,1.17,2.45,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6366,895,3,CAR,2,0,1,260,115,0,0,2.6,1.15,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6367,895,1,TRAIN,3,0,1,209,175,60,0,2.09,1.75,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6367,895,2,SWISSMETRO,3,0,1,117,245,30,0,1.17,2.45,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6367,895,3,CAR,3,1,1,160,149,0,0,1.6,1.49,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6368,895,1,TRAIN,3,0,1,231,194,30,0,2.31,1.94,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6368,895,2,SWISSMETRO,3,0,1,117,237,30,0,1.17,2.37,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6368,895,3,CAR,3,1,1,260,92,0,0,2.6,0.92,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6369,895,1,TRAIN,2,0,1,231,175,30,0,2.31,1.75,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6369,895,2,SWISSMETRO,2,1,1,123,210,10,0,1.23,2.1,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6369,895,3,CAR,2,0,1,160,115,0,0,1.6,1.15,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6370,895,1,TRAIN,3,0,1,231,233,60,0,2.31,2.33,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6370,895,2,SWISSMETRO,3,0,1,117,254,20,0,1.17,2.54,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6370,895,3,CAR,3,1,1,160,92,0,0,1.6,0.92,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6371,895,1,TRAIN,2,0,1,275,233,30,0,2.75,2.33,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6371,895,2,SWISSMETRO,2,1,1,123,266,30,0,1.23,2.66,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6371,895,3,CAR,2,0,1,160,149,0,0,1.6,1.49,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6372,895,1,TRAIN,3,0,1,231,194,60,0,2.31,1.94,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6372,895,2,SWISSMETRO,3,0,1,123,266,30,0,1.23,2.66,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6372,895,3,CAR,3,1,1,200,115,0,0,2.0,1.15,3,1,1,3,1,3,2,1,2,1,2,0,1,22,1
6373,896,1,TRAIN,3,0,1,176,142,30,0,1.76,1.42,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6373,896,2,SWISSMETRO,3,0,1,97,155,10,0,0.97,1.55,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6373,896,3,CAR,3,1,1,100,40,0,0,1.0,0.4,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6374,896,1,TRAIN,3,0,1,176,142,120,0,1.76,1.42,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6374,896,2,SWISSMETRO,3,0,1,93,181,10,0,0.93,1.81,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6374,896,3,CAR,3,1,1,130,65,0,0,1.3,0.65,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6375,896,1,TRAIN,2,0,1,176,128,30,0,1.76,1.28,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6375,896,2,SWISSMETRO,2,1,1,90,169,20,0,0.9,1.69,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6375,896,3,CAR,2,0,1,130,50,0,0,1.3,0.5,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6376,896,1,TRAIN,3,0,1,134,128,60,0,1.34,1.28,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6376,896,2,SWISSMETRO,3,0,1,90,169,30,0,0.9,1.69,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6376,896,3,CAR,3,1,1,80,65,0,0,0.8,0.65,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6377,896,1,TRAIN,2,0,1,148,142,30,0,1.48,1.42,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6377,896,2,SWISSMETRO,2,1,1,90,162,30,0,0.9,1.62,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6377,896,3,CAR,2,0,1,130,40,0,0,1.3,0.4,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6378,896,1,TRAIN,3,0,1,148,128,30,0,1.48,1.28,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6378,896,2,SWISSMETRO,3,0,1,93,147,10,0,0.93,1.47,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6378,896,3,CAR,3,1,1,80,50,0,0,0.8,0.5,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6379,896,1,TRAIN,3,0,1,148,170,60,0,1.48,1.7,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6379,896,2,SWISSMETRO,3,0,1,90,176,20,0,0.9,1.76,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6379,896,3,CAR,3,1,1,80,40,0,0,0.8,0.4,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6380,896,1,TRAIN,3,0,1,176,170,30,0,1.76,1.7,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6380,896,2,SWISSMETRO,3,0,1,93,181,30,0,0.93,1.81,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6380,896,3,CAR,3,1,1,80,65,0,0,0.8,0.65,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6381,896,1,TRAIN,3,0,1,148,142,60,0,1.48,1.42,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6381,896,2,SWISSMETRO,3,0,1,93,181,30,0,0.93,1.81,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6381,896,3,CAR,3,1,1,100,50,0,0,1.0,0.5,3,1,1,3,1,3,2,1,2,1,2,0,9,2,1
6382,897,1,TRAIN,3,0,1,195,153,30,0,1.95,1.53,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6382,897,2,SWISSMETRO,3,0,1,113,162,10,0,1.13,1.62,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6382,897,3,CAR,3,1,1,150,72,0,0,1.5,0.72,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6383,897,1,TRAIN,2,0,1,195,153,120,0,1.95,1.53,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6383,897,2,SWISSMETRO,2,1,1,109,181,10,0,1.09,1.81,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6383,897,3,CAR,2,0,1,195,117,0,0,1.95,1.17,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6384,897,1,TRAIN,2,0,1,195,138,30,0,1.95,1.38,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6384,897,2,SWISSMETRO,2,1,1,106,167,20,0,1.06,1.67,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6384,897,3,CAR,2,0,1,195,90,0,0,1.95,0.9,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6385,897,1,TRAIN,3,0,1,149,138,60,0,1.49,1.38,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6385,897,2,SWISSMETRO,3,0,1,106,167,30,0,1.06,1.67,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6385,897,3,CAR,3,1,1,120,117,0,0,1.2,1.17,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6386,897,1,TRAIN,2,0,1,164,153,30,0,1.64,1.53,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6386,897,2,SWISSMETRO,2,1,1,106,167,30,0,1.06,1.67,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6386,897,3,CAR,2,0,1,195,72,0,0,1.95,0.72,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6387,897,1,TRAIN,3,0,1,164,138,30,0,1.64,1.38,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6387,897,2,SWISSMETRO,3,0,1,109,153,10,0,1.09,1.53,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6387,897,3,CAR,3,1,1,120,90,0,0,1.2,0.9,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6388,897,1,TRAIN,3,0,1,164,184,60,0,1.64,1.84,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6388,897,2,SWISSMETRO,3,0,1,106,181,20,0,1.06,1.81,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6388,897,3,CAR,3,1,1,120,72,0,0,1.2,0.72,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6389,897,1,TRAIN,3,0,1,195,184,30,0,1.95,1.84,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6389,897,2,SWISSMETRO,3,0,1,109,184,30,0,1.09,1.84,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6389,897,3,CAR,3,1,1,120,117,0,0,1.2,1.17,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6390,897,1,TRAIN,3,0,1,164,153,60,0,1.64,1.53,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6390,897,2,SWISSMETRO,3,0,1,109,181,30,0,1.09,1.81,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6390,897,3,CAR,3,1,1,150,90,0,0,1.5,0.9,3,1,1,3,1,3,2,1,2,1,2,0,19,22,1
6391,898,1,TRAIN,2,0,1,236,210,30,0,2.36,2.1,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6391,898,2,SWISSMETRO,2,1,1,81,237,10,0,0.81,2.37,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6391,898,3,CAR,2,0,1,210,108,0,0,2.1,1.08,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6392,898,1,TRAIN,3,0,1,236,210,120,0,2.36,2.1,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6392,898,2,SWISSMETRO,3,0,1,71,293,10,0,0.71,2.93,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6392,898,3,CAR,3,1,1,273,175,0,0,2.73,1.75,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6393,898,1,TRAIN,2,0,1,236,189,30,0,2.36,1.89,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6393,898,2,SWISSMETRO,2,1,1,63,266,20,0,0.63,2.66,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6393,898,3,CAR,2,0,1,273,135,0,0,2.73,1.35,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6394,898,1,TRAIN,3,0,1,182,189,60,0,1.82,1.89,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6394,898,2,SWISSMETRO,3,0,1,63,266,30,0,0.63,2.66,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6394,898,3,CAR,3,1,1,168,175,0,0,1.68,1.75,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6395,898,1,TRAIN,2,0,1,200,210,30,0,2.0,2.1,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6395,898,2,SWISSMETRO,2,1,1,63,245,30,0,0.63,2.45,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
