dataset,model_key,respondent_id,task_index,normalized_weight,alternative_name,alternative_code,chosen,alt_available,alt_time,alt_waiting,alt_cost,alt_distance
human,human,H0302,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,28.0
human,human,H0303,1,2.029711386372872,PT,0,0,1,130.0,0.0,11.6,0.0
human,human,H0303,1,2.029711386372872,CAR,1,0,1,39.0,0.0,4.1,0.0
human,human,H0303,1,2.029711386372872,SLOW_MODES,2,1,1,0.0,0.0,0.0,23.2
human,human,H0304,1,3.818189834136154,PT,0,0,1,56.0,0.0,17.6,0.0
human,human,H0304,1,3.818189834136154,CAR,1,1,1,18.0,0.0,1.81,0.0
human,human,H0304,1,3.818189834136154,SLOW_MODES,2,0,1,0.0,0.0,0.0,11.0
human,human,H0305,1,0.954424398357919,PT,0,0,1,50.0,0.0,8.4,0.0
human,human,H0305,1,0.954424398357919,CAR,1,1,1,6.0,0.0,2.03,0.0
human,human,H0305,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,6.1
human,human,H0306,1,0.954424398357919,PT,0,0,1,177.0,6.0,10.0,0.0
human,human,H0306,1,0.954424398357919,CAR,1,1,1,53.0,0.0,5.3,0.0
human,human,H0306,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,33.5
human,human,H0307,1,0.954424398357919,PT,0,1,1,203.0,3.0,0.0,0.0
human,human,H0307,1,0.954424398357919,CAR,1,0,1,87.0,0.0,10.52,0.0
human,human,H0307,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,68.0
human,human,H0308,1,0.954424398357919,PT,0,1,1,232.0,38.0,0.0,0.0
human,human,H0308,1,0.954424398357919,CAR,1,0,1,104.0,0.0,19.46,0.0
human,human,H0308,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,148.0
human,human,H0309,1,2.256576028779217,PT,0,0,1,227.0,27.0,35.0,0.0
human,human,H0309,1,2.256576028779217,CAR,1,1,1,108.0,0.0,20.12,0.0
human,human,H0309,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,156.0
human,human,H0310,1,0.5414274486172608,PT,0,0,1,106.0,11.0,8.0,0.0
human,human,H0310,1,0.5414274486172608,CAR,1,1,1,40.0,0.0,3.78,0.0
human,human,H0310,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,22.0
human,human,H0311,1,0.2290902236010023,PT,0,1,1,206.0,27.0,0.0,0.0
human,human,H0311,1,0.2290902236010023,CAR,1,0,0,119.0,0.0,20.26,0.0
human,human,H0311,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,148.0
human,human,H0312,1,0.3735873657560173,PT,0,0,1,100.0,1.0,11.4,0.0
human,human,H0312,1,0.3735873657560173,CAR,1,1,1,50.0,0.0,5.75,0.0
human,human,H0312,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,37.0
human,human,H0313,1,0.3735873657560173,PT,0,0,1,82.0,24.0,7.6,0.0
human,human,H0313,1,0.3735873657560173,CAR,1,1,1,22.0,0.0,2.21,0.0
human,human,H0313,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,13.0
human,human,H0314,1,0.3735873657560173,PT,0,0,1,181.0,77.0,15.8,0.0
human,human,H0314,1,0.3735873657560173,CAR,1,1,1,93.0,0.0,14.72,0.0
human,human,H0314,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,109.0
human,human,H0315,1,0.954424398357919,PT,0,0,1,194.0,32.0,17.4,0.0
human,human,H0315,1,0.954424398357919,CAR,1,1,1,63.0,0.0,8.56,0.0
human,human,H0315,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,60.0
human,human,H0316,1,0.8584724543995766,PT,0,0,1,172.0,14.0,8.8,0.0
human,human,H0316,1,0.8584724543995766,CAR,1,1,1,52.0,0.0,6.42,0.0
human,human,H0316,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,43.0
human,human,H0317,1,0.3735873657560173,PT,0,0,1,158.0,26.0,17.6,0.0
human,human,H0317,1,0.3735873657560173,CAR,1,1,1,52.0,0.0,6.42,0.0
human,human,H0317,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,43.0
human,human,H0318,1,0.8584724543995766,PT,0,1,1,113.0,0.0,0.0,0.0
human,human,H0318,1,0.8584724543995766,CAR,1,0,1,46.0,0.0,6.66,0.0
human,human,H0318,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,47.0
human,human,H0319,1,1.423375818700105,PT,0,1,1,48.0,0.0,0.0,0.0
human,human,H0319,1,1.423375818700105,CAR,1,0,1,30.0,0.0,2.95,0.0
human,human,H0319,1,1.423375818700105,SLOW_MODES,2,0,1,0.0,0.0,0.0,16.0
human,human,H0320,1,0.3735873657560173,PT,0,1,1,123.0,14.0,9.6,0.0
human,human,H0320,1,0.3735873657560173,CAR,1,0,1,44.0,0.0,6.61,0.0
human,human,H0320,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,46.0
human,human,H0321,1,0.954424398357919,PT,0,1,1,114.0,25.0,0.0,0.0
human,human,H0321,1,0.954424398357919,CAR,1,0,1,46.0,0.0,7.42,0.0
human,human,H0321,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,52.0
human,human,H0322,1,0.954424398357919,PT,0,1,1,81.0,5.0,0.0,0.0
human,human,H0322,1,0.954424398357919,CAR,1,0,1,41.0,0.0,6.08,0.0
human,human,H0322,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,42.0
human,human,H0323,1,0.2545934244605354,PT,0,1,1,162.0,17.0,0.0,0.0
human,human,H0323,1,0.2545934244605354,CAR,1,0,1,86.0,0.0,11.55,0.0
human,human,H0323,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,84.0
human,human,H0324,1,0.954424398357919,PT,0,0,1,29.0,0.0,2.6,0.0
human,human,H0324,1,0.954424398357919,CAR,1,0,1,2.0,0.0,0.49,0.0
human,human,H0324,1,0.954424398357919,SLOW_MODES,2,1,1,0.0,0.0,0.0,1.0
human,human,H0325,1,0.954424398357919,PT,0,0,1,29.0,0.0,2.6,0.0
human,human,H0325,1,0.954424398357919,CAR,1,0,1,2.0,0.0,0.49,0.0
human,human,H0325,1,0.954424398357919,SLOW_MODES,2,1,1,0.0,0.0,0.0,1.0
human,human,H0326,1,0.3360277669782562,PT,0,0,1,271.0,42.0,62.0,0.0
human,human,H0326,1,0.3360277669782562,CAR,1,1,1,308.0,0.0,55.11,0.0
human,human,H0326,1,0.3360277669782562,SLOW_MODES,2,0,1,0.0,0.0,0.0,419.0
human,human,H0327,1,5.121759864312539,PT,0,1,1,87.0,3.0,0.0,0.0
human,human,H0327,1,5.121759864312539,CAR,1,0,0,45.0,0.0,7.11,0.0
human,human,H0327,1,5.121759864312539,SLOW_MODES,2,0,1,0.0,0.0,0.0,51.0
human,human,H0328,1,0.5414274486172608,PT,0,1,1,55.0,0.0,5.0,0.0
human,human,H0328,1,0.5414274486172608,CAR,1,0,0,26.0,0.0,2.54,0.0
human,human,H0328,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.5
human,human,H0329,1,0.341514734451877,PT,0,1,1,114.0,21.0,9.6,0.0
human,human,H0329,1,0.341514734451877,CAR,1,0,0,40.0,0.0,6.15,0.0
human,human,H0329,1,0.341514734451877,SLOW_MODES,2,0,1,0.0,0.0,0.0,42.0
human,human,H0330,1,0.2290902236010023,PT,0,1,1,35.0,0.0,3.8,0.0
human,human,H0330,1,0.2290902236010023,CAR,1,0,1,12.0,0.0,1.46,0.0
human,human,H0330,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,6.5
human,human,H0331,1,0.2545934244605354,PT,0,0,1,47.0,0.0,5.0,0.0
human,human,H0331,1,0.2545934244605354,CAR,1,1,1,26.0,0.0,2.51,0.0
human,human,H0331,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,15.0
human,human,H0332,1,2.256576028779217,PT,0,0,1,150.0,24.0,22.0,0.0
human,human,H0332,1,2.256576028779217,CAR,1,1,1,46.0,0.0,6.91,0.0
human,human,H0332,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,50.0
human,human,H0333,1,5.121759864312539,PT,0,1,1,240.0,56.0,0.0,0.0
human,human,H0333,1,5.121759864312539,CAR,1,0,0,121.0,0.0,24.53,0.0
human,human,H0333,1,5.121759864312539,SLOW_MODES,2,0,1,0.0,0.0,0.0,187.0
human,human,H0334,1,0.5414274486172608,PT,0,0,1,253.0,16.0,28.2,0.0
human,human,H0334,1,0.5414274486172608,CAR,1,1,1,80.0,0.0,10.56,0.0
human,human,H0334,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,74.5
human,human,H0335,1,0.8584724543995766,PT,0,1,1,137.0,12.0,10.3,0.0
human,human,H0335,1,0.8584724543995766,CAR,1,0,1,42.0,0.0,6.53,0.0
human,human,H0335,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,46.0
human,human,H0336,1,0.2545934244605354,PT,0,0,1,358.0,62.0,57.0,0.0
human,human,H0336,1,0.2545934244605354,CAR,1,1,1,120.0,0.0,15.48,0.0
human,human,H0336,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,114.0
human,human,H0337,1,0.2545934244605354,PT,0,0,1,358.0,51.0,43.1,0.0
human,human,H0337,1,0.2545934244605354,CAR,1,1,1,178.0,0.0,30.74,0.0
human,human,H0337,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,223.0
human,human,H0338,1,0.954424398357919,PT,0,0,1,265.0,72.0,33.8,0.0
human,human,H0338,1,0.954424398357919,CAR,1,1,1,78.0,0.0,10.06,0.0
human,human,H0338,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,73.0
human,human,H0339,1,0.8584724543995766,PT,0,0,1,144.0,29.0,19.2,0.0
human,human,H0339,1,0.8584724543995766,CAR,1,1,1,43.0,0.0,6.51,0.0
human,human,H0339,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,47.0
human,human,H0340,1,0.2545934244605354,PT,0,1,1,122.0,0.0,6.8,0.0
human,human,H0340,1,0.2545934244605354,CAR,1,0,1,31.0,0.0,3.15,0.0
human,human,H0340,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,18.5
human,human,H0341,1,0.8584724543995766,PT,0,0,1,209.0,14.0,24.4,0.0
human,human,H0341,1,0.8584724543995766,CAR,1,1,1,54.0,0.0,7.08,0.0
human,human,H0341,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,50.5
human,human,H0342,1,0.954424398357919,PT,0,0,1,181.0,27.0,12.4,0.0
human,human,H0342,1,0.954424398357919,CAR,1,1,1,46.0,0.0,4.61,0.0
human,human,H0342,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,32.0
human,human,H0343,1,2.029711386372872,PT,0,1,1,80.0,2.0,8.4,0.0
human,human,H0343,1,2.029711386372872,CAR,1,0,1,46.0,0.0,4.77,0.0
human,human,H0343,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,32.0
human,human,H0344,1,2.256576028779217,PT,0,1,1,130.0,9.0,0.0,0.0
human,human,H0344,1,2.256576028779217,CAR,1,0,1,70.0,0.0,9.5,0.0
human,human,H0344,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,65.0
human,human,H0345,1,0.2290902236010023,PT,0,1,1,85.0,2.0,7.4,0.0
human,human,H0345,1,0.2290902236010023,CAR,1,0,1,58.0,0.0,6.29,0.0
human,human,H0345,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,40.0
human,human,H0346,1,0.954424398357919,PT,0,0,1,44.0,0.0,10.6,0.0
human,human,H0346,1,0.954424398357919,CAR,1,1,1,24.0,0.0,2.38,0.0
human,human,H0346,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,16.0
human,human,H0347,1,0.2545934244605354,PT,0,0,1,322.0,84.0,31.6,0.0
human,human,H0347,1,0.2545934244605354,CAR,1,1,1,98.0,0.0,10.27,0.0
human,human,H0347,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,75.0
human,human,H0348,1,2.029711386372872,PT,0,0,1,316.0,93.0,31.6,0.0
human,human,H0348,1,2.029711386372872,CAR,1,1,1,85.0,0.0,9.0,0.0
human,human,H0348,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,65.0
human,human,H0349,1,2.697152455336688,PT,0,0,1,233.0,39.0,22.5,0.0
human,human,H0349,1,2.697152455336688,CAR,1,1,1,50.0,0.0,5.16,0.0
human,human,H0349,1,2.697152455336688,SLOW_MODES,2,0,1,0.0,0.0,0.0,32.7
human,human,H0350,1,2.029711386372872,PT,0,0,1,142.0,32.0,28.8,0.0
human,human,H0350,1,2.029711386372872,CAR,1,1,1,34.0,0.0,3.5,0.0
human,human,H0350,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,24.0
human,human,H0351,1,0.7944811628173415,PT,0,1,1,254.0,41.0,0.0,0.0
human,human,H0351,1,0.7944811628173415,CAR,1,0,0,84.0,0.0,14.66,0.0
human,human,H0351,1,0.7944811628173415,SLOW_MODES,2,0,1,0.0,0.0,0.0,109.0
human,human,H0352,1,0.8584724543995766,PT,0,0,1,199.0,17.0,28.8,0.0
human,human,H0352,1,0.8584724543995766,CAR,1,1,1,66.0,0.0,8.71,0.0
human,human,H0352,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,58.5
human,human,H0353,1,0.954424398357919,PT,0,0,1,525.0,55.0,64.6,0.0
human,human,H0353,1,0.954424398357919,CAR,1,1,1,219.0,0.0,32.23,0.0
human,human,H0353,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,234.5
human,human,H0354,1,3.4343260688387685,PT,0,1,1,105.0,20.0,0.0,0.0
human,human,H0354,1,3.4343260688387685,CAR,1,0,1,33.0,0.0,5.37,0.0
human,human,H0354,1,3.4343260688387685,SLOW_MODES,2,0,1,0.0,0.0,0.0,40.5
human,human,H0355,1,0.2545934244605354,PT,0,0,1,181.0,13.0,15.8,0.0
human,human,H0355,1,0.2545934244605354,CAR,1,1,1,52.0,0.0,6.88,0.0
human,human,H0355,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,51.5
human,human,H0356,1,0.2290902236010023,PT,0,0,1,201.0,28.0,7.5,0.0
human,human,H0356,1,0.2290902236010023,CAR,1,1,1,40.0,0.0,4.92,0.0
human,human,H0356,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,33.5
human,human,H0357,1,0.954424398357919,PT,0,0,1,30.0,0.0,0.0,0.0
human,human,H0357,1,0.954424398357919,CAR,1,0,1,30.0,0.0,0.0,0.0
human,human,H0357,1,0.954424398357919,SLOW_MODES,2,1,1,0.0,0.0,0.0,3.0
human,human,H0358,1,0.954424398357919,PT,0,0,1,69.0,0.0,7.6,0.0
human,human,H0358,1,0.954424398357919,CAR,1,1,1,16.0,0.0,1.68,0.0
human,human,H0358,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0359,1,0.954424398357919,PT,0,0,1,69.0,0.0,7.6,0.0
human,human,H0359,1,0.954424398357919,CAR,1,1,1,16.0,0.0,1.69,0.0
human,human,H0359,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0360,1,2.029711386372872,PT,0,0,1,153.0,16.0,13.0,0.0
human,human,H0360,1,2.029711386372872,CAR,1,1,1,62.0,0.0,7.75,0.0
human,human,H0360,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,53.5
human,human,H0361,1,2.256576028779217,PT,0,1,1,185.0,24.0,0.0,0.0
human,human,H0361,1,2.256576028779217,CAR,1,0,1,51.0,0.0,5.75,0.0
human,human,H0361,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,42.0
human,human,H0362,1,2.256576028779217,PT,0,1,1,106.0,12.0,0.0,0.0
human,human,H0362,1,2.256576028779217,CAR,1,0,1,51.0,0.0,7.14,0.0
human,human,H0362,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,51.0
human,human,H0363,1,0.2290902236010023,PT,0,0,1,115.0,52.0,2.8,0.0
human,human,H0363,1,0.2290902236010023,CAR,1,1,1,24.0,0.0,2.48,0.0
human,human,H0363,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,17.0
human,human,H0364,1,0.2290902236010023,PT,0,0,1,115.0,50.0,2.8,0.0
human,human,H0364,1,0.2290902236010023,CAR,1,0,1,24.0,0.0,2.48,0.0
human,human,H0364,1,0.2290902236010023,SLOW_MODES,2,1,1,0.0,0.0,0.0,17.0
human,human,H0365,1,0.2290902236010023,PT,0,0,1,92.0,29.0,2.8,0.0
human,human,H0365,1,0.2290902236010023,CAR,1,1,1,24.0,0.0,2.48,0.0
human,human,H0365,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,17.0
human,human,H0366,1,2.256576028779217,PT,0,0,1,144.0,36.0,2.8,0.0
human,human,H0366,1,2.256576028779217,CAR,1,1,1,34.0,0.0,4.66,0.0
human,human,H0366,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,34.0
human,human,H0367,1,2.256576028779217,PT,0,0,1,130.0,17.0,5.1,0.0
human,human,H0367,1,2.256576028779217,CAR,1,1,1,53.0,0.0,7.42,0.0
human,human,H0367,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,53.0
human,human,H0368,1,2.256576028779217,PT,0,0,1,160.0,30.0,2.8,0.0
human,human,H0368,1,2.256576028779217,CAR,1,1,1,34.0,0.0,4.66,0.0
human,human,H0368,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,34.0
human,human,H0369,1,0.6019450605361366,PT,0,1,1,222.0,26.0,0.0,0.0
human,human,H0369,1,0.6019450605361366,CAR,1,0,0,105.0,0.0,15.59,0.0
human,human,H0369,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,114.7
human,human,H0370,1,0.5414274486172608,PT,0,0,1,117.0,39.0,3.8,0.0
human,human,H0370,1,0.5414274486172608,CAR,1,1,1,29.0,0.0,3.01,0.0
human,human,H0370,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,22.0
human,human,H0371,1,0.2545934244605354,PT,0,0,1,54.0,0.0,2.2,0.0
human,human,H0371,1,0.2545934244605354,CAR,1,1,1,22.0,0.0,2.44,0.0
human,human,H0371,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,18.5
human,human,H0372,1,1.2802760802511697,PT,0,0,1,89.0,7.0,5.1,0.0
human,human,H0372,1,1.2802760802511697,CAR,1,1,1,42.0,0.0,5.43,0.0
human,human,H0372,1,1.2802760802511697,SLOW_MODES,2,0,1,0.0,0.0,0.0,40.0
human,human,H0373,1,0.5414274486172608,PT,0,0,1,18.0,0.0,2.2,0.0
human,human,H0373,1,0.5414274486172608,CAR,1,0,1,2.0,0.0,0.36,0.0
human,human,H0373,1,0.5414274486172608,SLOW_MODES,2,1,1,0.0,0.0,0.0,1.2
human,human,H0374,1,0.5414274486172608,PT,0,0,1,53.0,0.0,2.2,0.0
human,human,H0374,1,0.5414274486172608,CAR,1,1,1,21.0,0.0,2.48,0.0
human,human,H0374,1,0.5414274486172608,SLOW_MODES,2,0,1,0.0,0.0,0.0,18.5
human,human,H0375,1,0.6019450605361366,PT,0,0,1,204.0,60.0,15.0,0.0
human,human,H0375,1,0.6019450605361366,CAR,1,1,1,54.0,0.0,5.39,0.0
human,human,H0375,1,0.6019450605361366,SLOW_MODES,2,0,1,0.0,0.0,0.0,36.0
human,human,H0376,1,0.954424398357919,PT,0,1,1,117.0,15.0,0.0,0.0
human,human,H0376,1,0.954424398357919,CAR,1,0,1,73.0,0.0,11.31,0.0
human,human,H0376,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,81.0
human,human,H0377,1,2.256576028779217,PT,0,0,1,127.0,8.0,4.4,0.0
human,human,H0377,1,2.256576028779217,CAR,1,1,1,33.0,0.0,4.06,0.0
human,human,H0377,1,2.256576028779217,SLOW_MODES,2,0,1,0.0,0.0,0.0,29.0
human,human,H0378,1,5.121759864312539,PT,0,1,1,70.0,14.0,0.0,0.0
human,human,H0378,1,5.121759864312539,CAR,1,0,0,26.0,0.0,2.75,0.0
human,human,H0378,1,5.121759864312539,SLOW_MODES,2,0,1,0.0,0.0,0.0,21.0
human,human,H0379,1,5.121759864312539,PT,0,1,1,75.0,18.0,0.0,0.0
human,human,H0379,1,5.121759864312539,CAR,1,0,0,26.0,0.0,2.75,0.0
human,human,H0379,1,5.121759864312539,SLOW_MODES,2,0,1,0.0,0.0,0.0,21.0
human,human,H0380,1,0.954424398357919,PT,0,0,1,192.0,36.0,49.8,0.0
human,human,H0380,1,0.954424398357919,CAR,1,1,1,87.0,0.0,14.34,0.0
human,human,H0380,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,106.0
human,human,H0381,1,0.2545934244605354,PT,0,1,1,177.0,22.0,0.0,0.0
human,human,H0381,1,0.2545934244605354,CAR,1,0,1,64.0,0.0,10.49,0.0
human,human,H0381,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,75.5
human,human,H0382,1,0.8584724543995766,PT,0,1,1,202.0,30.0,0.0,0.0
human,human,H0382,1,0.8584724543995766,CAR,1,0,1,142.0,0.0,25.99,0.0
human,human,H0382,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,193.0
human,human,H0383,1,0.2290902236010023,PT,0,0,1,96.0,18.0,4.4,0.0
human,human,H0383,1,0.2290902236010023,CAR,1,1,1,27.0,0.0,2.98,0.0
human,human,H0383,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,19.0
human,human,H0384,1,0.2933964559183305,PT,0,0,1,84.0,0.0,7.3,0.0
human,human,H0384,1,0.2933964559183305,CAR,1,1,1,30.0,0.0,3.31,0.0
human,human,H0384,1,0.2933964559183305,SLOW_MODES,2,0,1,0.0,0.0,0.0,20.0
human,human,H0385,1,3.818189834136154,PT,0,0,1,109.0,51.0,5.3,0.0
human,human,H0385,1,3.818189834136154,CAR,1,1,1,20.0,0.0,2.32,0.0
human,human,H0385,1,3.818189834136154,SLOW_MODES,2,0,1,0.0,0.0,0.0,12.0
human,human,H0386,1,0.8584724543995766,PT,0,1,1,45.0,0.0,0.0,0.0
human,human,H0386,1,0.8584724543995766,CAR,1,0,1,16.0,0.0,2.49,0.0
human,human,H0386,1,0.8584724543995766,SLOW_MODES,2,0,1,0.0,0.0,0.0,19.0
human,human,H0387,1,0.2290902236010023,PT,0,1,1,72.0,0.0,0.0,0.0
human,human,H0387,1,0.2290902236010023,CAR,1,0,1,24.0,0.0,2.68,0.0
human,human,H0387,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,19.1
human,human,H0388,1,0.954424398357919,PT,0,1,1,51.0,0.0,4.0,0.0
human,human,H0388,1,0.954424398357919,CAR,1,0,1,15.0,0.0,1.73,0.0
human,human,H0388,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,11.5
human,human,H0389,1,0.3735873657560173,PT,0,1,1,186.0,25.0,13.0,0.0
human,human,H0389,1,0.3735873657560173,CAR,1,0,1,99.0,0.0,16.18,0.0
human,human,H0389,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,125.0
human,human,H0390,1,0.3360277669782562,PT,0,0,1,104.0,9.0,13.8,0.0
human,human,H0390,1,0.3360277669782562,CAR,1,1,1,43.0,0.0,7.8,0.0
human,human,H0390,1,0.3360277669782562,SLOW_MODES,2,0,1,0.0,0.0,0.0,59.5
human,human,H0391,1,0.2545934244605354,PT,0,1,1,215.0,13.0,0.0,0.0
human,human,H0391,1,0.2545934244605354,CAR,1,0,1,148.0,0.0,30.39,0.0
human,human,H0391,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,232.8
human,human,H0392,1,0.2545934244605354,PT,0,0,1,50.0,0.0,0.0,0.0
human,human,H0392,1,0.2545934244605354,CAR,1,1,1,11.0,0.0,1.62,0.0
human,human,H0392,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,10.0
human,human,H0393,1,0.3735873657560173,PT,0,0,1,174.0,56.0,17.6,0.0
human,human,H0393,1,0.3735873657560173,CAR,1,1,1,48.0,0.0,7.85,0.0
human,human,H0393,1,0.3735873657560173,SLOW_MODES,2,0,1,0.0,0.0,0.0,58.0
human,human,H0394,1,0.2933964559183305,PT,0,0,1,119.0,2.0,13.9,0.0
human,human,H0394,1,0.2933964559183305,CAR,1,1,1,53.0,0.0,8.96,0.0
human,human,H0394,1,0.2933964559183305,SLOW_MODES,2,0,1,0.0,0.0,0.0,68.0
human,human,H0395,1,0.2290902236010023,PT,0,1,1,127.0,2.0,0.0,0.0
human,human,H0395,1,0.2290902236010023,CAR,1,0,1,84.0,0.0,13.87,0.0
human,human,H0395,1,0.2290902236010023,SLOW_MODES,2,0,1,0.0,0.0,0.0,103.0
human,human,H0396,1,0.2545934244605354,PT,0,0,1,204.0,22.0,0.0,0.0
human,human,H0396,1,0.2545934244605354,CAR,1,1,1,136.0,0.0,29.12,0.0
human,human,H0396,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,228.0
human,human,H0397,1,0.2545934244605354,PT,0,0,1,235.0,67.0,17.5,0.0
human,human,H0397,1,0.2545934244605354,CAR,1,1,1,85.0,0.0,12.55,0.0
human,human,H0397,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,93.0
human,human,H0398,1,2.029711386372872,PT,0,0,1,277.0,38.0,47.7,0.0
human,human,H0398,1,2.029711386372872,CAR,1,1,1,98.0,0.0,14.33,0.0
human,human,H0398,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,101.5
human,human,H0399,1,2.029711386372872,PT,0,0,1,265.0,55.0,44.8,0.0
human,human,H0399,1,2.029711386372872,CAR,1,1,1,74.0,0.0,11.98,0.0
human,human,H0399,1,2.029711386372872,SLOW_MODES,2,0,1,0.0,0.0,0.0,90.0
human,human,H0400,1,0.2933964559183305,PT,0,0,1,81.0,0.0,4.0,0.0
human,human,H0400,1,0.2933964559183305,CAR,1,1,1,19.0,0.0,2.01,0.0
human,human,H0400,1,0.2933964559183305,SLOW_MODES,2,0,1,0.0,0.0,0.0,14.5
human,human,H0401,1,0.954424398357919,PT,0,0,1,67.0,2.0,9.3,0.0
human,human,H0401,1,0.954424398357919,CAR,1,1,1,16.0,0.0,2.14,0.0
human,human,H0401,1,0.954424398357919,SLOW_MODES,2,0,1,0.0,0.0,0.0,15.5
human,human,H0402,1,0.2545934244605354,PT,0,1,1,94.0,11.0,0.0,0.0
human,human,H0402,1,0.2545934244605354,CAR,1,0,1,46.0,0.0,4.7,0.0
human,human,H0402,1,0.2545934244605354,SLOW_MODES,2,0,1,0.0,0.0,0.0,31.0
human,human,H0403,1,0.6926106659335842,PT,0,0,1,229.0,62.0,27.5,0.0
human,human,H0403,1,0.6926106659335842,CAR,1,1,1,63.0,0.0,9.23,0.0
