model_key,model_is_deepseek,respondent_id,block_template_id,run_repeat,human_respondent_id,normalized_weight,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,task_index,task_role,pair_id,manipulation_type,anchor_task_index,block_complexity_mean,age_30_less,high_education,ScaledIncome,CAR_AVAILABLE,alternative_name,alternative_code,display_label,display_position,chosen,observed_choice_code,is_valid_task_response,alt_available,alt_time,alt_waiting,alt_cost,alt_distance,target_alternative_name,dominated_alternative_name
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,11,order_twin,ORDER_1,order_randomization,5,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,119.0,,
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,A,1,0,1,1,1,0.0,0.0,0.0,90.0,,
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0.2678422798552105,1,0,15.0,1,PT,0,B,2,0,1,1,1,265.0,55.0,44.8,0.0,,
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0.2678422798552105,1,0,15.0,1,CAR,1,C,3,1,1,1,1,74.0,0.0,11.98,0.0,,
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,188.0,37.0,34.6,0.0,CAR,
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,52.5,0.0,6.75,0.0,CAR,
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,42.0,CAR,
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,127.0,19.0,22.0,0.0,CAR,
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,77.5,0.0,8.7,0.0,CAR,
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,47.0,CAR,
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,76.0,10.0,9.53,0.0,,PT
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,27.0,0.0,3.53,0.0,,PT
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,25.5,,PT
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,562.0,67.0,85.5,0.0,,PT
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,338.0,0.0,67.65,0.0,,PT
poe_gpt54_nano,0,PO0086_R3,POT0086,3,H0432,0.6019450605361366,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,519.0,,PT
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,1,core,CORE_1,core,-1,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,188.0,37.0,34.6,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,1,core,CORE_1,core,-1,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,42.0,0.0,5.4,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,1,core,CORE_1,core,-1,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,42.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,2,core,CORE_2,core,-1,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,127.0,19.0,22.0,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,2,core,CORE_2,core,-1,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,62.0,0.0,6.96,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,2,core,CORE_2,core,-1,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,47.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,3,core,CORE_3,core,-1,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,76.0,4.0,7.9,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,3,core,CORE_3,core,-1,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,27.0,0.0,3.53,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,3,core,CORE_3,core,-1,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,25.5,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,4,core,CORE_4,core,-1,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,562.0,67.0,85.5,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,4,core,CORE_4,core,-1,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,338.0,0.0,67.65,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,4,core,CORE_4,core,-1,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,519.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,5,core,CORE_5,core,-1,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,251.0,59.0,65.8,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,5,core,CORE_5,core,-1,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,76.0,0.0,15.96,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,5,core,CORE_5,core,-1,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,119.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,6,core,CORE_6,core,-1,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,265.0,55.0,44.8,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,6,core,CORE_6,core,-1,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,74.0,0.0,11.98,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,6,core,CORE_6,core,-1,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,90.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,7,paraphrase_twin,PARA_1,paraphrase,1,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,188.0,37.0,34.6,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,7,paraphrase_twin,PARA_1,paraphrase,1,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,42.0,0.0,5.4,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,7,paraphrase_twin,PARA_1,paraphrase,1,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,42.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,127.0,19.0,22.0,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,62.0,0.0,6.96,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,47.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,9,label_mask_twin,LABEL_1,label_mask,3,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,76.0,4.0,7.9,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,9,label_mask_twin,LABEL_1,label_mask,3,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,27.0,0.0,3.53,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,9,label_mask_twin,LABEL_1,label_mask,3,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,25.5,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,562.0,67.0,85.5,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,338.0,0.0,67.65,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,519.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,11,order_twin,ORDER_1,order_randomization,5,0.2678422798552105,1,0,15.0,1,CAR,1,A,1,1,1,1,1,76.0,0.0,15.96,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,11,order_twin,ORDER_1,order_randomization,5,0.2678422798552105,1,0,15.0,1,PT,0,B,2,0,1,1,1,251.0,59.0,65.8,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,11,order_twin,ORDER_1,order_randomization,5,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,119.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,A,1,0,1,1,1,0.0,0.0,0.0,90.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0.2678422798552105,1,0,15.0,1,PT,0,B,2,0,1,1,1,265.0,55.0,44.8,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0.2678422798552105,1,0,15.0,1,CAR,1,C,3,1,1,1,1,74.0,0.0,11.98,0.0,,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,188.0,37.0,34.6,0.0,CAR,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,52.5,0.0,6.75,0.0,CAR,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,42.0,CAR,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,127.0,19.0,22.0,0.0,CAR,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,77.5,0.0,8.7,0.0,CAR,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,47.0,CAR,
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,76.0,10.0,9.53,0.0,,PT
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,27.0,0.0,3.53,0.0,,PT
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,25.5,,PT
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0.2678422798552105,1,0,15.0,1,PT,0,A,1,0,1,1,1,562.0,67.0,85.5,0.0,,PT
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0.2678422798552105,1,0,15.0,1,CAR,1,B,2,1,1,1,1,338.0,0.0,67.65,0.0,,PT
poe_gpt54_nano,0,PO0086_R4,POT0086,4,H0432,0.6019450605361366,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0.2678422798552105,1,0,15.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,519.0,,PT
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0.4787870500783219,0,1,7.0,1,PT,0,A,1,0,1,1,1,162.0,14.0,12.5,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0.4787870500783219,0,1,7.0,1,CAR,1,B,2,1,1,1,1,66.0,0.0,7.81,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,53.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0.4787870500783219,0,1,7.0,1,PT,0,A,1,0,1,1,1,345.0,64.0,43.6,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0.4787870500783219,0,1,7.0,1,CAR,1,B,2,1,1,1,1,99.0,0.0,12.07,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,91.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.4787870500783219,0,1,7.0,1,PT,0,A,1,0,1,1,1,160.0,7.0,21.8,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.4787870500783219,0,1,7.0,1,CAR,1,B,2,1,1,1,1,40.0,0.0,4.86,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,32.8,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.4787870500783219,0,1,7.0,1,PT,0,A,1,0,1,1,1,57.0,0.0,3.8,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.4787870500783219,0,1,7.0,1,CAR,1,B,2,1,1,1,1,14.0,0.0,1.52,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,9.5,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.4787870500783219,0,1,7.0,1,PT,0,A,1,1,0,1,1,222.0,2.0,0.0,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.4787870500783219,0,1,7.0,1,CAR,1,B,2,0,0,1,1,151.0,0.0,26.75,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,197.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.4787870500783219,0,1,7.0,1,PT,0,A,1,0,1,1,1,12.0,0.0,0.0,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.4787870500783219,0,1,7.0,1,CAR,1,B,2,1,1,1,1,2.0,0.0,1.42,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,0.6,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.4787870500783219,0,1,7.0,1,PT,0,A,1,0,1,1,1,162.0,14.0,12.5,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.4787870500783219,0,1,7.0,1,CAR,1,B,2,1,1,1,1,66.0,0.0,7.81,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,53.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.4787870500783219,0,1,7.0,1,PT,0,A,1,0,1,1,1,345.0,64.0,43.6,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.4787870500783219,0,1,7.0,1,CAR,1,B,2,1,1,1,1,99.0,0.0,12.07,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,91.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.4787870500783219,0,1,7.0,1,PT,0,A,1,0,1,1,1,160.0,7.0,21.8,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.4787870500783219,0,1,7.0,1,CAR,1,B,2,1,1,1,1,40.0,0.0,4.86,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,32.8,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.4787870500783219,0,1,7.0,1,PT,0,A,1,0,1,1,1,57.0,0.0,3.8,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.4787870500783219,0,1,7.0,1,CAR,1,B,2,1,1,1,1,14.0,0.0,1.52,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,9.5,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.4787870500783219,0,1,7.0,1,CAR,1,A,1,0,0,1,1,151.0,0.0,26.75,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.4787870500783219,0,1,7.0,1,PT,0,B,2,1,0,1,1,222.0,2.0,0.0,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,197.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,A,1,0,1,1,1,0.0,0.0,0.0,0.6,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.4787870500783219,0,1,7.0,1,PT,0,B,2,0,1,1,1,12.0,0.0,0.0,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.4787870500783219,0,1,7.0,1,CAR,1,C,3,1,1,1,1,2.0,0.0,1.42,0.0,,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0.4787870500783219,0,1,7.0,1,PT,0,A,1,0,1,1,1,162.0,14.0,12.5,0.0,CAR,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0.4787870500783219,0,1,7.0,1,CAR,1,B,2,1,1,1,1,82.5,0.0,9.7625,0.0,CAR,
poe_gpt54_nano,0,PO0087_R1,POT0087,1,H0389,0.3735873657560173,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0.4787870500783219,0,1,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,53.0,CAR,
