experiment_name,respondent_id,persona_id,task_id,task_index,presented_task_position,choice_label,chosen_alternative_id,chosen_alternative_name,is_valid_choice,female,gender_text,age_band,age_years,income_band,metropolis,metropolis_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,60,P0060,SD01,1,6,D,private_car,Private Car,1,1,female,50_59,54,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,61,P0061,SD04,4,1,D,private_car,Private Car,1,0,male,50_59,52,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,61,P0061,SD03,3,2,D,private_car,Private Car,1,0,male,50_59,52,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,61,P0061,SD05,5,3,D,private_car,Private Car,1,0,male,50_59,52,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,61,P0061,SD02,2,4,D,private_car,Private Car,1,0,male,50_59,52,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,61,P0061,SD06,6,5,D,private_car,Private Car,1,0,male,50_59,52,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,61,P0061,SD01,1,6,D,private_car,Private Car,1,0,male,50_59,52,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,62,P0062,SD06,6,1,B,bikesharing,Bike Sharing,1,1,female,60_67,63,2000_3999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,62,P0062,SD01,1,2,B,bikesharing,Bike Sharing,1,1,female,60_67,63,2000_3999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,62,P0062,SD02,2,3,B,bikesharing,Bike Sharing,1,1,female,60_67,63,2000_3999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,62,P0062,SD04,4,4,D,private_car,Private Car,1,1,female,60_67,63,2000_3999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,62,P0062,SD03,3,5,D,private_car,Private Car,1,1,female,60_67,63,2000_3999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,62,P0062,SD05,5,6,D,private_car,Private Car,1,1,female,60_67,63,2000_3999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,63,P0063,SD06,6,1,B,bikesharing,Bike Sharing,1,0,male,40_49,40,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,63,P0063,SD01,1,2,D,private_car,Private Car,1,0,male,40_49,40,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,63,P0063,SD03,3,3,D,private_car,Private Car,1,0,male,40_49,40,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,63,P0063,SD05,5,4,D,private_car,Private Car,1,0,male,40_49,40,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,63,P0063,SD04,4,5,D,private_car,Private Car,1,0,male,40_49,40,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,63,P0063,SD02,2,6,D,private_car,Private Car,1,0,male,40_49,40,4000_plus_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,64,P0064,SD04,4,1,B,bikesharing,Bike Sharing,1,1,female,30_39,38,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,64,P0064,SD01,1,2,B,bikesharing,Bike Sharing,1,1,female,30_39,38,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,64,P0064,SD05,5,3,B,bikesharing,Bike Sharing,1,1,female,30_39,38,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,64,P0064,SD03,3,4,B,bikesharing,Bike Sharing,1,1,female,30_39,38,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,64,P0064,SD02,2,5,B,bikesharing,Bike Sharing,1,1,female,30_39,38,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,64,P0064,SD06,6,6,B,bikesharing,Bike Sharing,1,1,female,30_39,38,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,65,P0065,SD01,1,1,B,bikesharing,Bike Sharing,1,1,female,60_67,61,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,65,P0065,SD05,5,2,B,bikesharing,Bike Sharing,1,1,female,60_67,61,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,65,P0065,SD04,4,3,D,private_car,Private Car,1,1,female,60_67,61,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,65,P0065,SD02,2,4,B,bikesharing,Bike Sharing,1,1,female,60_67,61,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,65,P0065,SD03,3,5,D,private_car,Private Car,1,1,female,60_67,61,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,65,P0065,SD06,6,6,D,private_car,Private Car,1,1,female,60_67,61,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,66,P0066,SD03,3,1,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,48,500_1999_eur,0,large city,2,4,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,66,P0066,SD01,1,2,D,private_car,Private Car,1,0,male,40_49,48,500_1999_eur,0,large city,2,4,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,66,P0066,SD02,2,3,D,private_car,Private Car,1,0,male,40_49,48,500_1999_eur,0,large city,2,4,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,66,P0066,SD06,6,4,D,private_car,Private Car,1,0,male,40_49,48,500_1999_eur,0,large city,2,4,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,66,P0066,SD05,5,5,D,private_car,Private Car,1,0,male,40_49,48,500_1999_eur,0,large city,2,4,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,66,P0066,SD04,4,6,D,private_car,Private Car,1,0,male,40_49,48,500_1999_eur,0,large city,2,4,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,67,P0067,SD04,4,1,B,bikesharing,Bike Sharing,1,0,male,30_39,30,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,67,P0067,SD01,1,2,D,private_car,Private Car,1,0,male,30_39,30,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,67,P0067,SD03,3,3,D,private_car,Private Car,1,0,male,30_39,30,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,67,P0067,SD06,6,4,D,private_car,Private Car,1,0,male,30_39,30,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,67,P0067,SD02,2,5,D,private_car,Private Car,1,0,male,30_39,30,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,67,P0067,SD05,5,6,D,private_car,Private Car,1,0,male,30_39,30,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,68,P0068,SD01,1,1,D,private_car,Private Car,1,0,male,68_plus,76,500_1999_eur,1,metropolis,4,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,68,P0068,SD02,2,2,D,private_car,Private Car,1,0,male,68_plus,76,500_1999_eur,1,metropolis,4,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,68,P0068,SD05,5,3,D,private_car,Private Car,1,0,male,68_plus,76,500_1999_eur,1,metropolis,4,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,68,P0068,SD04,4,4,D,private_car,Private Car,1,0,male,68_plus,76,500_1999_eur,1,metropolis,4,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,68,P0068,SD06,6,5,D,private_car,Private Car,1,0,male,68_plus,76,500_1999_eur,1,metropolis,4,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,68,P0068,SD03,3,6,D,private_car,Private Car,1,0,male,68_plus,76,500_1999_eur,1,metropolis,4,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,69,P0069,SD03,3,1,D,private_car,Private Car,1,0,male,68_plus,75,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,69,P0069,SD02,2,2,D,private_car,Private Car,1,0,male,68_plus,75,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,69,P0069,SD04,4,3,D,private_car,Private Car,1,0,male,68_plus,75,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,69,P0069,SD05,5,4,D,private_car,Private Car,1,0,male,68_plus,75,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,69,P0069,SD06,6,5,D,private_car,Private Car,1,0,male,68_plus,75,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,69,P0069,SD01,1,6,D,private_car,Private Car,1,0,male,68_plus,75,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,70,P0070,SD06,6,1,B,bikesharing,Bike Sharing,1,0,male,40_49,45,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,70,P0070,SD04,4,2,D,private_car,Private Car,1,0,male,40_49,45,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,70,P0070,SD03,3,3,D,private_car,Private Car,1,0,male,40_49,45,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,70,P0070,SD05,5,4,D,private_car,Private Car,1,0,male,40_49,45,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,70,P0070,SD01,1,5,D,private_car,Private Car,1,0,male,40_49,45,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,70,P0070,SD02,2,6,D,private_car,Private Car,1,0,male,40_49,45,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,71,P0071,SD03,3,1,D,private_car,Private Car,1,1,female,60_67,66,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,71,P0071,SD04,4,2,D,private_car,Private Car,1,1,female,60_67,66,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,71,P0071,SD06,6,3,D,private_car,Private Car,1,1,female,60_67,66,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,71,P0071,SD01,1,4,D,private_car,Private Car,1,1,female,60_67,66,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,71,P0071,SD05,5,5,D,private_car,Private Car,1,1,female,60_67,66,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,71,P0071,SD02,2,6,D,private_car,Private Car,1,1,female,60_67,66,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,72,P0072,SD04,4,1,D,private_car,Private Car,1,0,male,40_49,44,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,72,P0072,SD01,1,2,D,private_car,Private Car,1,0,male,40_49,44,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,72,P0072,SD06,6,3,D,private_car,Private Car,1,0,male,40_49,44,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,72,P0072,SD05,5,4,D,private_car,Private Car,1,0,male,40_49,44,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,72,P0072,SD02,2,5,D,private_car,Private Car,1,0,male,40_49,44,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,72,P0072,SD03,3,6,D,private_car,Private Car,1,0,male,40_49,44,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,73,P0073,SD03,3,1,A,e_scooter,E-Scooter Sharing,1,1,female,40_49,45,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,73,P0073,SD06,6,2,A,e_scooter,E-Scooter Sharing,1,1,female,40_49,45,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,73,P0073,SD04,4,3,D,private_car,Private Car,1,1,female,40_49,45,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,73,P0073,SD05,5,4,B,bikesharing,Bike Sharing,1,1,female,40_49,45,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,73,P0073,SD01,1,5,D,private_car,Private Car,1,1,female,40_49,45,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,73,P0073,SD02,2,6,D,private_car,Private Car,1,1,female,40_49,45,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,74,P0074,SD02,2,1,B,bikesharing,Bike Sharing,1,1,female,30_39,32,lt_500_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,74,P0074,SD01,1,2,D,private_car,Private Car,1,1,female,30_39,32,lt_500_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,74,P0074,SD04,4,3,D,private_car,Private Car,1,1,female,30_39,32,lt_500_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,74,P0074,SD05,5,4,B,bikesharing,Bike Sharing,1,1,female,30_39,32,lt_500_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,74,P0074,SD03,3,5,D,private_car,Private Car,1,1,female,30_39,32,lt_500_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,74,P0074,SD06,6,6,D,private_car,Private Car,1,1,female,30_39,32,lt_500_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,75,P0075,SD02,2,1,D,private_car,Private Car,1,0,male,50_59,59,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,75,P0075,SD05,5,2,D,private_car,Private Car,1,0,male,50_59,59,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,75,P0075,SD04,4,3,D,private_car,Private Car,1,0,male,50_59,59,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,75,P0075,SD06,6,4,D,private_car,Private Car,1,0,male,50_59,59,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,75,P0075,SD01,1,5,D,private_car,Private Car,1,0,male,50_59,59,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,75,P0075,SD03,3,6,D,private_car,Private Car,1,0,male,50_59,59,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,76,P0076,SD02,2,1,C,walking,Walking,1,1,female,40_49,48,lt_500_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,76,P0076,SD03,3,2,C,walking,Walking,1,1,female,40_49,48,lt_500_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,76,P0076,SD05,5,3,C,walking,Walking,1,1,female,40_49,48,lt_500_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,76,P0076,SD01,1,4,C,walking,Walking,1,1,female,40_49,48,lt_500_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,76,P0076,SD04,4,5,C,walking,Walking,1,1,female,40_49,48,lt_500_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,76,P0076,SD06,6,6,C,walking,Walking,1,1,female,40_49,48,lt_500_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,77,P0077,SD01,1,1,B,bikesharing,Bike Sharing,1,0,male,60_67,65,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,77,P0077,SD04,4,2,D,private_car,Private Car,1,0,male,60_67,65,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,77,P0077,SD05,5,3,B,bikesharing,Bike Sharing,1,0,male,60_67,65,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,77,P0077,SD02,2,4,D,private_car,Private Car,1,0,male,60_67,65,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,77,P0077,SD03,3,5,D,private_car,Private Car,1,0,male,60_67,65,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,77,P0077,SD06,6,6,D,private_car,Private Car,1,0,male,60_67,65,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,78,P0078,SD01,1,1,B,bikesharing,Bike Sharing,1,0,male,50_59,53,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,78,P0078,SD02,2,2,B,bikesharing,Bike Sharing,1,0,male,50_59,53,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,78,P0078,SD06,6,3,D,private_car,Private Car,1,0,male,50_59,53,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,78,P0078,SD05,5,4,B,bikesharing,Bike Sharing,1,0,male,50_59,53,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,78,P0078,SD04,4,5,D,private_car,Private Car,1,0,male,50_59,53,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,78,P0078,SD03,3,6,D,private_car,Private Car,1,0,male,50_59,53,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,79,P0079,SD06,6,1,B,bikesharing,Bike Sharing,1,0,male,40_49,44,4000_plus_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,79,P0079,SD03,3,2,D,private_car,Private Car,1,0,male,40_49,44,4000_plus_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,79,P0079,SD01,1,3,D,private_car,Private Car,1,0,male,40_49,44,4000_plus_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,79,P0079,SD05,5,4,D,private_car,Private Car,1,0,male,40_49,44,4000_plus_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,79,P0079,SD02,2,5,D,private_car,Private Car,1,0,male,40_49,44,4000_plus_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,79,P0079,SD04,4,6,D,private_car,Private Car,1,0,male,40_49,44,4000_plus_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,80,P0080,SD05,5,1,B,bikesharing,Bike Sharing,1,0,male,40_49,43,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,80,P0080,SD04,4,2,D,private_car,Private Car,1,0,male,40_49,43,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,80,P0080,SD02,2,3,D,private_car,Private Car,1,0,male,40_49,43,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_multiturn_qwen35_4b_v4,80,P0080,SD06,6,4,D,private_car,Private Car,1,0,male,40_49,43,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
