model_key,model_is_deepseek,respondent_id,human_respondent_id,normalized_weight,prompt_arm,semantic_arm,task_index,task_role,pair_id,manipulation_type,anchor_task_index,block_complexity_mean,age_30_less,high_education,ScaledIncome,CAR_AVAILABLE,alternative_name,alternative_code,display_label,display_position,chosen,observed_choice_code,is_valid_task_response,alt_available,alt_time,alt_waiting,alt_cost,alt_distance,target_alternative_name,dominated_alternative_name,dataset
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,6,core,CORE_6,core,-1,0.5092838456446298,0,0,9.0,1,PT,0,A,1,1,0,1,1,214.0,36.0,5.0,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,6,core,CORE_6,core,-1,0.5092838456446298,0,0,9.0,1,CAR,1,B,2,0,0,1,1,108.0,0.0,16.24,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,6,core,CORE_6,core,-1,0.5092838456446298,0,0,9.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,124.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,7,core,CORE_7,core,-1,0.5092838456446298,0,0,9.0,1,PT,0,A,1,0,1,1,1,140.0,18.0,27.6,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,7,core,CORE_7,core,-1,0.5092838456446298,0,0,9.0,1,CAR,1,B,2,1,1,1,1,69.0,0.0,8.21,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,7,core,CORE_7,core,-1,0.5092838456446298,0,0,9.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,61.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,8,core,CORE_8,core,-1,0.5092838456446298,0,0,9.0,1,PT,0,A,1,0,1,1,1,18.0,0.0,2.2,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,8,core,CORE_8,core,-1,0.5092838456446298,0,0,9.0,1,CAR,1,B,2,1,1,1,1,4.0,0.0,0.49,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,8,core,CORE_8,core,-1,0.5092838456446298,0,0,9.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,1.9,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,9,label_mask_twin,LABEL_1,label_mask,1,0.5092838456446298,0,0,9.0,1,PT,0,A,1,0,1,1,1,81.0,17.0,0.0,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,9,label_mask_twin,LABEL_1,label_mask,1,0.5092838456446298,0,0,9.0,1,CAR,1,B,2,1,1,1,1,30.0,0.0,2.91,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,9,label_mask_twin,LABEL_1,label_mask,1,0.5092838456446298,0,0,9.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,16.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,10,label_mask_twin,LABEL_2,label_mask,2,0.5092838456446298,0,0,9.0,1,PT,0,A,1,0,1,1,1,232.0,51.0,9.5,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,10,label_mask_twin,LABEL_2,label_mask,2,0.5092838456446298,0,0,9.0,1,CAR,1,B,2,1,1,1,1,57.0,0.0,5.86,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,10,label_mask_twin,LABEL_2,label_mask,2,0.5092838456446298,0,0,9.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,38.5,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,11,order_twin,ORDER_1,order_randomization,3,0.5092838456446298,0,0,9.0,1,PT,0,B,2,0,1,1,1,191.0,23.0,14.8,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,11,order_twin,ORDER_1,order_randomization,3,0.5092838456446298,0,0,9.0,1,CAR,1,A,1,1,1,1,1,34.0,0.0,4.84,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,11,order_twin,ORDER_1,order_randomization,3,0.5092838456446298,0,0,9.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,36.5,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,12,order_twin,ORDER_2,order_randomization,4,0.5092838456446298,0,0,9.0,1,PT,0,B,2,0,1,1,1,262.0,37.0,27.6,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,12,order_twin,ORDER_2,order_randomization,4,0.5092838456446298,0,0,9.0,1,CAR,1,C,3,1,1,1,1,61.0,0.0,6.48,0.0,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,12,order_twin,ORDER_2,order_randomization,4,0.5092838456446298,0,0,9.0,1,SLOW_MODES,2,A,1,0,1,1,1,0.0,0.0,0.0,39.3,,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,13,monotonicity,MONO_1,monotonicity,5,0.5092838456446298,0,0,9.0,1,PT,0,A,1,0,1,1,1,266.0,95.0,37.2,0.0,CAR,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,13,monotonicity,MONO_1,monotonicity,5,0.5092838456446298,0,0,9.0,1,CAR,1,B,2,1,1,1,1,63.75,0.0,9.5625,0.0,CAR,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,13,monotonicity,MONO_1,monotonicity,5,0.5092838456446298,0,0,9.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,55.0,CAR,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,14,monotonicity,MONO_2,monotonicity,6,0.5092838456446298,0,0,9.0,1,PT,0,A,1,1,0,1,1,214.0,36.0,5.0,0.0,CAR,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,14,monotonicity,MONO_2,monotonicity,6,0.5092838456446298,0,0,9.0,1,CAR,1,B,2,0,0,1,1,135.0,0.0,20.3,0.0,CAR,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,14,monotonicity,MONO_2,monotonicity,6,0.5092838456446298,0,0,9.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,124.0,CAR,,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,15,dominance,DOM_1,dominance,7,0.5092838456446298,0,0,9.0,1,PT,0,A,1,0,1,1,1,140.0,18.0,27.6,0.0,,PT,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,15,dominance,DOM_1,dominance,7,0.5092838456446298,0,0,9.0,1,CAR,1,B,2,1,1,1,1,69.0,0.0,8.21,0.0,,PT,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,15,dominance,DOM_1,dominance,7,0.5092838456446298,0,0,9.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,61.0,,PT,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,16,dominance,DOM_2,dominance,8,0.5092838456446298,0,0,9.0,1,PT,0,A,1,0,1,1,1,24.0,10.0,6.49,0.0,,PT,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,16,dominance,DOM_2,dominance,8,0.5092838456446298,0,0,9.0,1,CAR,1,B,2,1,1,1,1,4.0,0.0,0.49,0.0,,PT,ai
qwen3.5_9b,0,QW0004,H0388,0.954424398357919,neutral_arm,0,16,dominance,DOM_2,dominance,8,0.5092838456446298,0,0,9.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,1.9,,PT,ai
