human_id,normalized_weight,age,CalculatedIncome,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,CAR_AVAILABLE,TimePT,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,Envir01,Envir05,LifSty01,LifSty07,Mobil05,Mobil12,choice_code,Choice
47120343,0.954424398357919,49,9000,0,1,0,0,0,0,9.0,0,0,1,2,6,6,0,1,0,1,525,55,64.6,219,32.23,234.5,2.625,1.095,0.9166666666666666,6.459999999999999,3.223,46.9,4,3,2,2,3,5,1,1
47120437,3.4343260688387685,45,3250,0,1,1,0,0,0,3.25,0,0,1,0,3,1,0,1,0,1,105,20,0.0,33,5.37,40.5,0.525,0.165,0.3333333333333333,0.0,0.537,8.1,4,5,3,2,3,2,1,1
47120490,0.2545934244605354,49,9000,0,0,0,0,0,0,9.0,1,0,0,2,5,2,0,0,1,1,181,13,15.8,52,6.88,51.5,0.905,0.26,0.2166666666666666,1.58,0.688,10.3,4,3,2,3,3,5,1,1
47120549,0.2290902236010023,54,9000,0,0,0,1,0,0,9.0,0,0,0,2,4,2,0,0,1,1,201,28,7.5,40,4.92,33.5,1.005,0.2,0.4666666666666667,0.75,0.492,6.7,4,4,2,3,3,5,1,1
47120623,0.954424398357919,50,15000,0,1,0,1,0,0,15.0,0,0,0,2,4,4,0,0,1,1,30,0,0.0,30,0.0,3.0,0.15,0.15,0.0,0.0,0.0,0.6,4,3,2,2,3,5,1,1
47120643,0.954424398357919,60,5000,0,1,0,1,0,0,5.0,0,0,0,2,3,2,0,0,1,1,69,0,7.6,16,1.68,12.0,0.345,0.08,0.0,0.76,0.1679999999999999,2.4,4,3,2,2,3,5,1,1
47120643,0.954424398357919,60,5000,0,1,0,1,0,0,5.0,0,0,0,2,3,2,0,1,0,1,69,0,7.6,16,1.69,12.0,0.345,0.08,0.0,0.76,0.1689999999999999,2.4,4,3,2,2,3,5,1,1
47120775,2.029711386372872,27,5000,0,1,0,1,0,1,5.0,1,0,0,1,1,1,0,0,1,1,153,16,13.0,62,7.75,53.5,0.765,0.31,0.2666666666666666,1.3,0.775,10.7,4,3,2,3,3,5,1,1
47120871,2.256576028779217,39,5000,0,1,0,1,0,0,5.0,1,0,0,2,8,4,2,1,0,1,185,24,0.0,51,5.75,42.0,0.925,0.255,0.4,0.0,0.575,8.4,4,3,2,2,3,2,1,1
47120872,2.256576028779217,39,5000,0,1,0,1,0,0,5.0,1,0,0,2,8,4,2,1,0,1,106,12,0.0,51,7.14,51.0,0.53,0.255,0.2,0.0,0.714,10.2,4,3,2,2,3,5,1,1
47120923,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,1,1,1,0,0,1,1,115,52,2.8,24,2.48,17.0,0.575,0.12,0.8666666666666667,0.2799999999999999,0.248,3.4,4,5,5,5,3,4,1,1
47120924,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,1,1,1,0,0,1,1,115,50,2.8,24,2.48,17.0,0.575,0.12,0.8333333333333334,0.2799999999999999,0.248,3.4,4,5,3,5,3,2,1,1
47120924,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,1,1,1,0,1,0,1,92,29,2.8,24,2.48,17.0,0.46,0.12,0.4833333333333333,0.2799999999999999,0.248,3.4,4,5,5,5,3,4,1,1
47120931,2.256576028779217,38,7000,0,1,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,1,144,36,2.8,34,4.66,34.0,0.72,0.17,0.6,0.2799999999999999,0.466,6.8,4,4,2,3,3,5,1,1
47120931,2.256576028779217,38,7000,0,1,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,1,130,17,5.1,53,7.42,53.0,0.65,0.265,0.2833333333333333,0.51,0.742,10.6,4,4,2,3,3,5,1,1
47120932,2.256576028779217,38,7000,0,1,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,1,160,30,2.8,34,4.66,34.0,0.8,0.17,0.5,0.2799999999999999,0.466,6.8,4,3,2,3,3,5,1,1
47130034,0.6019450605361366,20,9000,0,0,0,0,0,1,9.0,0,0,0,1,7,4,0,1,0,0,222,26,0.0,105,15.59,114.7,1.11,0.525,0.4333333333333333,0.0,1.559,22.94,4,5,2,2,3,1,0,0
47130065,0.5414274486172608,37,9000,0,0,0,1,0,0,9.0,1,0,0,1,6,4,2,1,0,1,117,39,3.8,29,3.01,22.0,0.585,0.145,0.65,0.38,0.301,4.4,4,4,2,3,3,5,1,1
47130066,0.2545934244605354,40,9000,1,0,1,0,0,0,9.0,1,0,0,1,6,4,2,1,0,1,54,0,2.2,22,2.44,18.5,0.27,0.11,0.0,0.22,0.244,3.7,4,5,3,5,3,4,1,1
47130345,1.2802760802511697,19,7000,0,1,0,0,0,1,7.0,1,0,0,2,2,3,1,1,0,1,89,7,5.1,42,5.43,40.0,0.445,0.21,0.1166666666666666,0.51,0.5429999999999999,8.0,4,4,2,3,3,5,1,1
47130442,0.5414274486172608,37,7000,1,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,1,18,0,2.2,2,0.36,1.2,0.09,0.01,0.0,0.22,0.036,0.24,4,5,5,5,3,5,1,1
47130471,0.5414274486172608,30,9000,0,0,0,0,0,1,9.0,0,0,1,2,2,2,0,0,1,1,53,0,2.2,21,2.48,18.5,0.265,0.105,0.0,0.22,0.248,3.7,4,4,2,3,3,5,1,1
47130533,0.6019450605361366,32,5000,1,0,0,0,0,0,5.0,1,0,1,3,5,2,0,1,0,1,204,60,15.0,54,5.39,36.0,1.02,0.27,1.0,1.5,0.5389999999999999,7.2,4,5,5,5,3,5,1,1
47130729,0.954424398357919,59,3250,0,1,0,0,1,0,3.25,1,1,0,1,2,2,0,1,0,1,117,15,0.0,73,11.31,81.0,0.585,0.365,0.25,0.0,1.131,16.2,4,3,2,3,3,2,1,1
50260144,2.256576028779217,35,7000,0,1,0,1,0,0,7.0,1,0,1,2,1,2,0,0,1,1,127,8,4.4,33,4.06,29.0,0.635,0.165,0.1333333333333333,0.44,0.4059999999999999,5.8,4,3,2,3,3,5,1,1
50260165,5.121759864312539,19,7000,0,1,0,1,0,1,7.0,1,0,0,2,3,4,1,0,1,0,70,14,0.0,26,2.75,21.0,0.35,0.13,0.2333333333333333,0.0,0.275,4.2,4,5,2,2,3,1,0,0
50260165,5.121759864312539,19,7000,0,1,0,1,0,1,7.0,1,0,0,2,3,4,1,0,1,0,75,18,0.0,26,2.75,21.0,0.375,0.13,0.3,0.0,0.275,4.2,4,4,3,3,3,2,0,0
50260166,0.954424398357919,53,7000,0,1,0,0,1,0,7.0,1,0,0,2,3,4,1,0,1,1,192,36,49.8,87,14.34,106.0,0.96,0.435,0.6,4.98,1.434,21.2,4,3,2,3,3,5,1,1
50260181,0.2545934244605354,53,15000,1,0,0,0,0,0,15.0,1,0,1,1,3,3,0,0,1,1,177,22,0.0,64,10.49,75.5,0.885,0.32,0.3666666666666666,0.0,1.049,15.1,4,5,3,5,3,4,1,1
50260183,0.8584724543995766,50,15000,0,1,0,1,0,0,15.0,1,0,1,1,3,3,0,1,0,1,202,30,0.0,142,25.99,193.0,1.01,0.71,0.5,0.0,2.599,38.6,4,3,3,3,3,4,1,1
50260275,0.2290902236010023,53,9000,0,0,0,0,0,0,9.0,1,0,0,3,2,-1,-1,1,0,1,96,18,4.4,27,2.98,19.0,0.48,0.135,0.3,0.44,0.298,3.8,4,4,2,3,3,5,1,1
50260276,0.2933964559183305,65,15000,1,0,0,1,0,0,15.0,1,0,1,2,3,3,-1,0,1,1,84,0,7.3,30,3.31,20.0,0.42,0.15,0.0,0.73,0.331,4.0,4,5,5,5,3,5,1,1
50270029,3.818189834136154,49,7000,0,1,0,1,0,0,7.0,0,0,0,1,3,2,0,1,0,1,109,51,5.3,20,2.32,12.0,0.545,0.1,0.85,0.53,0.2319999999999999,2.4,4,4,2,3,3,3,1,1
50270030,0.8584724543995766,49,7000,0,1,0,1,0,0,7.0,1,0,0,1,3,2,0,1,0,1,45,0,0.0,16,2.49,19.0,0.225,0.08,0.0,0.0,0.249,3.8,4,4,2,3,3,5,1,1
50270088,0.2290902236010023,57,5000,1,0,0,0,0,0,5.0,0,0,0,1,1,1,0,1,0,1,72,0,0.0,24,2.68,19.1,0.36,0.12,0.0,0.0,0.268,3.82,4,5,3,5,3,2,1,1
50270151,0.954424398357919,54,9000,0,1,1,0,0,0,9.0,1,0,0,1,3,3,1,1,0,1,51,0,4.0,15,1.73,11.5,0.255,0.075,0.0,0.4,0.173,2.3,4,4,2,3,3,5,1,1
50270194,0.3735873657560173,40,7000,1,0,0,0,0,0,7.0,1,0,1,1,4,1,0,1,0,1,186,25,13.0,99,16.18,125.0,0.93,0.495,0.4166666666666667,1.3,1.618,25.0,4,5,5,5,3,5,1,1
50270287,0.3360277669782562,53,9000,1,0,0,0,0,0,9.0,0,0,0,1,3,3,0,1,0,1,104,9,13.8,43,7.8,59.5,0.52,0.215,0.15,1.38,0.78,11.9,4,5,5,5,3,4,1,1
50270435,0.2545934244605354,42,15000,0,0,0,0,0,0,15.0,1,0,0,2,5,4,2,0,1,1,215,13,0.0,148,30.39,232.8,1.075,0.74,0.2166666666666666,0.0,3.039,46.56,4,3,2,5,3,5,1,1
50270436,0.2545934244605354,42,15000,0,0,0,0,0,0,15.0,1,0,0,2,5,4,2,0,1,1,50,0,0.0,11,1.62,10.0,0.25,0.055,0.0,0.0,0.162,2.0,4,3,2,5,3,5,1,1
50270475,0.3735873657560173,59,9000,1,0,0,0,0,0,9.0,1,1,0,1,2,2,0,1,0,1,174,56,17.6,48,7.85,58.0,0.87,0.24,0.9333333333333332,1.7600000000000002,0.7849999999999999,11.6,4,5,3,5,3,2,1,1
50270501,0.2933964559183305,65,15000,1,0,0,0,0,0,15.0,0,1,0,3,2,2,0,1,0,1,119,2,13.9,53,8.96,68.0,0.595,0.265,0.0333333333333333,1.39,0.8960000000000001,13.6,4,5,5,5,3,5,1,1
50270502,0.2290902236010023,63,5000,0,0,0,1,0,0,5.0,1,0,1,3,2,2,0,1,0,1,127,2,0.0,84,13.87,103.0,0.635,0.42,0.0333333333333333,0.0,1.387,20.6,4,4,2,3,3,5,1,1
50270516,0.2545934244605354,41,7000,1,0,0,1,0,0,7.0,0,0,1,1,1,1,0,0,1,1,204,22,0.0,136,29.12,228.0,1.02,0.68,0.3666666666666666,0.0,2.912,45.6,4,5,5,5,3,5,1,1
50270533,0.2545934244605354,40,9000,1,0,0,0,0,0,9.0,1,0,0,2,4,4,2,1,0,1,235,67,17.5,85,12.55,93.0,1.175,0.425,1.1166666666666667,1.75,1.255,18.6,4,5,5,5,3,5,1,1
50270601,2.029711386372872,32,5000,0,1,0,1,0,0,5.0,1,0,0,1,1,1,0,0,1,1,277,38,47.7,98,14.33,101.5,1.385,0.49,0.6333333333333333,4.7700000000000005,1.433,20.3,4,3,2,2,3,5,1,1
50270611,2.029711386372872,38,5000,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,1,265,55,44.8,74,11.98,90.0,1.325,0.37,0.9166666666666666,4.48,1.198,18.0,4,4,4,4,4,4,1,1
50270631,0.2933964559183305,65,15000,1,0,0,0,0,0,15.0,1,0,1,1,1,2,0,1,0,1,81,0,4.0,19,2.01,14.5,0.405,0.095,0.0,0.4,0.2009999999999999,2.9,4,5,5,5,3,5,1,1
50270638,0.954424398357919,61,5000,0,1,0,1,0,0,5.0,0,0,0,1,2,2,0,1,0,1,67,2,9.3,16,2.14,15.5,0.335,0.08,0.0333333333333333,0.93,0.214,3.1,4,3,2,3,3,2,1,1
50270639,0.2545934244605354,50,8418,0,0,0,1,0,0,8.418,0,0,0,1,3,3,0,1,0,1,94,11,0.0,46,4.7,31.0,0.47,0.23,0.1833333333333333,0.0,0.47,6.2,4,5,2,2,3,3,1,1
50270844,0.6926106659335842,84,15000,1,0,1,0,0,0,15.0,0,0,1,2,0,2,0,0,1,1,229,62,27.5,63,9.23,64.5,1.145,0.315,1.0333333333333334,2.75,0.923,12.9,4,5,4,5,3,5,1,1
50760031,0.2290902236010023,51,15000,1,0,0,0,0,0,15.0,1,0,1,1,2,2,0,1,0,1,139,0,0.0,69,11.76,86.0,0.695,0.345,0.0,0.0,1.176,17.2,4,5,5,5,3,5,1,1
50760043,0.954424398357919,61,5000,0,1,0,0,1,0,5.0,0,0,0,1,2,2,0,0,1,1,127,6,0.0,41,4.46,30.0,0.635,0.205,0.1,0.0,0.446,6.0,4,3,2,3,3,2,1,1
50760116,2.029711386372872,39,7000,0,1,0,1,0,0,7.0,0,0,0,2,0,2,0,1,0,1,174,21,40.6,50,8.91,69.0,0.87,0.25,0.35,4.0600000000000005,0.891,13.8,4,4,2,3,3,2,1,1
50760137,2.029711386372872,38,5000,0,1,0,0,0,0,5.0,1,0,1,2,5,5,3,0,1,1,334,20,47.6,75,11.85,86.0,1.67,0.375,0.3333333333333333,4.76,1.185,17.2,4,4,2,3,3,5,1,1
50760209,0.5414274486172608,32,7000,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,0,1,1,143,42,8.8,37,4.77,35.0,0.715,0.185,0.7,0.8800000000000001,0.477,7.0,4,4,2,3,3,5,1,1
50760210,0.5414274486172608,32,7000,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,1,0,1,119,42,8.8,36,4.6,35.0,0.595,0.18,0.7,0.8800000000000001,0.4599999999999999,7.0,4,4,2,3,3,5,1,1
50760247,0.8584724543995766,58,7384,0,1,0,1,0,0,7.384,1,0,1,-1,-1,-1,-1,0,1,1,166,5,25.4,66,7.49,48.8,0.83,0.33,0.0833333333333333,2.54,0.749,9.76,4,3,2,2,3,5,1,1
50760334,0.8584724543995766,42,9000,0,1,0,0,0,0,9.0,1,0,0,2,2,2,0,0,1,1,57,9,8.0,7,0.83,5.5,0.285,0.035,0.15,0.8,0.0829999999999999,1.1,4,4,2,3,3,5,1,1
50760337,0.5414274486172608,34,7000,0,0,0,1,0,0,7.0,1,0,0,1,1,1,0,1,0,1,240,42,44.2,72,14.04,107.0,1.2,0.36,0.7,4.42,1.404,21.4,4,4,2,3,3,5,1,1
50760357,0.3735873657560173,49,15000,1,0,1,0,0,0,15.0,1,0,0,2,4,3,0,0,1,1,356,60,73.4,116,18.61,147.0,1.78,0.58,1.0,7.340000000000001,1.861,29.4,4,5,5,5,5,5,1,1
50760358,8.119879017681459,-1,15000,0,1,0,0,0,1,15.0,1,0,0,2,4,4,0,0,1,0,85,1,5.2,26,2.95,17.5,0.425,0.13,0.0166666666666666,0.52,0.295,3.5,4,5,2,3,3,2,0,0
50760429,0.2545934244605354,49,9000,0,0,1,0,0,0,9.0,0,0,0,1,5,4,0,1,0,1,107,26,11.0,45,8.4,65.0,0.535,0.225,0.4333333333333333,1.1,0.8400000000000001,13.0,4,3,2,2,3,5,1,1
50760456,0.8584724543995766,51,9000,0,1,0,1,0,0,9.0,0,0,1,4,5,3,0,0,1,1,125,25,14.3,25,4.34,32.0,0.625,0.125,0.4166666666666667,1.4300000000000002,0.434,6.4,4,4,2,3,3,5,1,1
50760485,0.954424398357919,44,9000,0,1,0,0,0,0,9.0,1,0,1,1,1,1,0,0,1,1,525,54,0.0,277,52.49,391.0,2.625,1.385,0.9,0.0,5.2490000000000006,78.2,4,3,2,3,3,5,1,1
50780010,0.7495589495214057,70,15000,0,1,0,0,0,0,15.0,0,0,1,2,2,4,0,1,0,1,140,4,0.0,67,11.48,84.0,0.7,0.335,0.0666666666666666,0.0,1.148,16.8,4,3,2,2,3,5,1,1
50780087,0.2290902236010023,60,5000,0,0,0,1,0,0,5.0,0,0,0,1,3,2,0,1,0,1,154,15,0.0,57,10.32,76.0,0.77,0.285,0.25,0.0,1.032,15.2,4,5,2,2,3,3,1,1
50780404,0.3735873657560173,56,15000,1,0,0,0,0,0,15.0,0,0,0,2,2,2,0,1,0,1,154,9,19.4,56,10.36,78.0,0.77,0.28,0.15,1.94,1.036,15.6,4,5,3,5,3,4,1,1
50780405,0.2545934244605354,60,15000,1,0,0,0,0,0,15.0,0,0,0,1,3,4,1,0,1,1,202,19,0.0,130,27.14,211.0,1.01,0.65,0.3166666666666666,0.0,2.714,42.2,4,5,3,5,3,4,1,1
52720229,0.2545934244605354,64,15000,0,0,1,0,0,0,15.0,0,0,1,1,1,1,0,1,0,1,214,36,5.0,108,16.24,124.0,1.07,0.54,0.6,0.5,1.624,24.8,4,3,2,2,3,5,1,1
52720287,0.954424398357919,59,9000,0,1,0,0,0,0,9.0,0,0,0,1,2,2,0,1,0,1,97,10,4.4,42,4.5,38.0,0.485,0.21,0.1666666666666666,0.44,0.45,7.6,4,3,2,3,3,4,1,1
52720371,0.2545934244605354,44,7000,0,0,0,0,1,0,7.0,0,0,0,1,2,1,0,1,0,1,345,64,43.6,99,12.07,91.0,1.725,0.495,1.0666666666666669,4.36,1.207,18.2,4,4,2,3,3,2,1,1
52720511,2.256576028779217,37,7000,0,1,0,0,0,0,7.0,0,1,0,2,3,2,0,0,1,1,168,26,26.4,76,11.22,87.0,0.84,0.38,0.4333333333333333,2.64,1.122,17.4,4,4,2,3,3,3,1,1
52720539,0.954424398357919,60,7000,0,1,0,0,0,0,7.0,1,0,1,2,2,2,-1,0,1,1,118,41,19.8,26,2.58,19.0,0.59,0.13,0.6833333333333333,1.98,0.258,3.8,4,3,2,3,3,5,1,1
52720539,0.954424398357919,60,7000,0,1,0,0,0,0,7.0,1,0,1,2,2,2,-1,1,0,1,118,34,21.4,26,2.58,19.0,0.59,0.13,0.5666666666666667,2.14,0.258,3.8,4,3,2,2,3,5,1,1
52720540,0.8584724543995766,60,2000,0,1,0,1,0,0,2.0,1,0,1,2,2,2,-1,0,1,1,156,5,15.0,59,6.0,44.0,0.78,0.295,0.0833333333333333,1.5,0.6,8.8,4,4,2,3,3,2,1,1
52720549,0.954424398357919,62,7000,0,1,0,1,0,0,7.0,0,0,0,2,1,2,0,1,0,1,140,18,27.6,69,8.21,61.0,0.7,0.345,0.3,2.76,0.8210000000000001,12.2,4,3,2,2,3,5,1,1
52720563,0.2545934244605354,44,9000,1,0,0,0,0,0,9.0,1,0,0,2,7,4,1,0,1,1,404,127,29.0,121,14.57,106.0,2.02,0.605,2.1166666666666667,2.9,1.457,21.2,4,5,3,5,3,4,1,1
52720571,0.3735873657560173,43,9000,1,0,0,0,0,0,9.0,1,0,0,2,6,6,4,0,1,1,274,38,23.5,125,17.78,130.1,1.37,0.625,0.6333333333333333,2.35,1.778,26.02,4,4,4,4,4,4,1,1
52720639,0.6019450605361366,21,15000,0,0,0,1,0,1,15.0,0,0,0,1,4,5,0,1,0,1,67,0,0.0,22,2.35,19.0,0.335,0.11,0.0,0.0,0.235,3.8,4,3,2,3,3,2,1,1
52720665,0.5414274486172608,25,15000,0,0,0,1,0,1,15.0,0,0,0,3,8,6,-1,1,0,1,118,6,0.0,56,5.7,39.0,0.59,0.28,0.1,0.0,0.5700000000000001,7.8,4,5,2,3,3,2,1,1
52730004,0.954424398357919,55,5000,0,1,1,0,0,0,5.0,1,0,1,4,4,2,0,1,0,1,250,16,19.6,88,11.18,73.3,1.25,0.44,0.2666666666666666,1.96,1.118,14.66,4,3,2,3,3,4,1,1
52730081,0.2545934244605354,62,15000,1,0,1,0,0,0,15.0,0,0,0,2,1,2,0,0,1,1,161,46,12.0,42,4.36,34.0,0.805,0.21,0.7666666666666667,1.2,0.436,6.8,4,5,5,5,3,5,1,1
52730183,0.954424398357919,49,7000,0,1,0,0,0,0,7.0,0,0,0,3,5,4,0,0,1,1,99,8,13.8,29,3.11,23.5,0.495,0.145,0.1333333333333333,1.38,0.311,4.7,4,3,2,2,3,5,1,1
52730184,2.029711386372872,21,2000,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,1,0,1,44,0,3.6,6,0.72,5.0,0.22,0.03,0.0,0.36,0.072,1.0,4,3,2,2,3,2,1,1
53060149,5.121759864312539,17,2000,0,1,0,0,0,1,2.0,1,0,0,2,6,4,1,0,1,0,120,5,7.0,46,4.74,31.5,0.6,0.23,0.0833333333333333,0.7,0.474,6.3,4,5,2,2,3,1,2,2
53060150,0.954424398357919,56,15000,0,1,0,0,0,0,15.0,0,0,1,2,5,4,1,0,1,1,60,0,3.8,67,9.1,72.0,0.3,0.335,0.0,0.38,0.91,14.4,4,4,2,3,3,5,1,1
53060150,0.954424398357919,56,15000,0,1,0,0,0,0,15.0,0,0,1,2,5,4,1,1,0,1,72,6,3.8,116,16.28,130.0,0.36,0.58,0.1,0.38,1.628,26.0,4,5,2,2,3,5,1,1
53060177,0.8584724543995766,40,5000,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,1,104,5,5.6,44,4.43,31.0,0.52,0.22,0.0833333333333333,0.5599999999999999,0.4429999999999999,6.2,4,3,2,3,3,5,1,1
53060213,3.4343260688387685,55,7000,0,1,0,1,0,0,7.0,0,0,0,2,2,3,0,1,0,1,55,10,7.6,20,2.09,14.5,0.275,0.1,0.1666666666666666,0.76,0.209,2.9,4,4,3,3,3,2,1,1
53060385,2.029711386372872,35,7384,0,1,0,1,0,0,7.384,1,0,0,1,1,1,0,1,0,1,38,0,7.6,14,1.75,11.0,0.19,0.07,0.0,0.76,0.175,2.2,4,3,2,3,3,3,1,1
53060385,2.029711386372872,35,7384,0,1,0,1,0,0,7.384,1,0,0,1,1,1,0,0,1,1,447,44,111.3,217,32.03,239.4,2.235,1.085,0.7333333333333333,11.13,3.2030000000000003,47.88,4,3,2,2,3,5,1,1
53060420,5.121759864312539,18,7000,0,1,0,0,0,1,7.0,1,0,0,2,5,3,0,0,1,1,200,14,0.0,116,17.05,128.0,1.0,0.58,0.2333333333333333,0.0,1.705,25.6,4,3,2,2,3,5,1,1
53060657,0.8584724543995766,46,5000,0,1,0,1,0,0,5.0,0,1,0,1,4,4,2,1,0,1,128,24,5.6,59,6.69,49.0,0.64,0.295,0.4,0.5599999999999999,0.669,9.8,4,3,2,3,3,2,1,1
53060658,0.954424398357919,44,5000,0,1,0,1,0,0,5.0,1,0,0,1,4,4,2,1,0,1,111,14,5.6,47,4.74,32.0,0.555,0.235,0.2333333333333333,0.5599999999999999,0.474,6.4,4,4,2,3,3,5,1,1
54200057,0.2545934244605354,43,15000,1,0,0,0,0,0,15.0,1,1,0,1,5,5,3,1,0,1,62,0,0.0,22,2.18,13.5,0.31,0.11,0.0,0.0,0.218,2.7,4,5,5,5,3,5,1,1
54200069,0.2290902236010023,41,9000,0,0,1,0,0,0,9.0,1,0,0,2,5,4,2,0,1,1,128,0,77.8,48,5.59,35.0,0.64,0.24,0.0,7.779999999999999,0.5589999999999999,7.0,4,4,2,3,3,5,1,1
54200070,0.2545934244605354,41,15000,0,0,0,0,0,0,15.0,1,0,0,2,4,4,2,0,1,1,322,30,42.2,142,25.31,206.0,1.61,0.71,0.5,4.220000000000001,2.531,41.2,4,3,2,3,3,4,1,1
54200161,0.3360277669782562,54,15000,1,0,0,0,0,0,15.0,0,0,1,1,3,2,0,1,0,1,269,46,21.7,86,13.7,102.0,1.345,0.43,0.7666666666666667,2.17,1.37,20.4,4,5,5,5,3,4,1,1
54200167,0.3735873657560173,50,15000,1,0,0,1,0,0,15.0,1,0,1,0,3,2,0,1,0,1,71,4,0.0,23,2.22,12.5,0.355,0.115,0.0666666666666666,0.0,0.222,2.5,4,5,5,5,3,5,1,1
54200168,0.3360277669782562,43,15000,1,0,0,1,0,0,15.0,1,0,1,0,3,2,0,0,1,1,172,2,0.0,88,10.66,65.0,0.86,0.44,0.0333333333333333,0.0,1.066,13.0,4,5,3,5,5,4,1,1
54200183,0.8584724543995766,-1,5000,0,1,0,1,0,1,5.0,0,0,0,1,1,1,-1,1,0,1,81,17,0.0,30,2.91,16.0,0.405,0.15,0.2833333333333333,0.0,0.291,3.2,4,5,2,2,3,3,1,1
54200233,0.2545934244605354,62,9000,1,0,0,0,0,0,9.0,1,0,0,1,2,2,-1,1,0,1,64,2,3.8,21,2.09,13.0,0.32,0.105,0.0333333333333333,0.38,0.209,2.6,4,5,5,5,3,5,1,1
54200335,0.2290902236010023,40,15000,1,0,0,0,0,0,15.0,0,0,0,1,8,2,0,1,0,1,170,10,0.0,79,11.61,77.0,0.85,0.395,0.1666666666666666,0.0,1.161,15.4,4,5,5,5,3,4,1,1
54200342,0.1798661531531291,67,15000,1,0,0,0,0,0,15.0,0,1,0,1,3,2,-1,1,0,1,52,0,0.0,24,2.31,12.5,0.26,0.12,0.0,0.0,0.231,2.5,4,5,5,5,3,5,1,1
54200407,0.2290902236010023,58,15000,0,0,0,1,0,0,15.0,1,0,0,2,2,2,0,1,0,1,89,10,3.8,34,3.21,16.0,0.445,0.17,0.1666666666666666,0.38,0.321,3.2,4,3,2,3,3,5,1,1
54200622,0.8584724543995766,63,9000,0,1,0,0,0,0,9.0,0,0,0,1,4,2,0,1,0,1,46,0,3.8,24,2.38,12.3,0.23,0.12,0.0,0.38,0.238,2.46,4,4,2,3,3,5,1,1
54200662,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,2,2,3,1,1,0,1,137,8,0.0,76,9.29,67.0,0.685,0.38,0.1333333333333333,0.0,0.929,13.4,4,3,2,2,3,5,1,1
54200675,0.2545934244605354,41,15000,1,0,0,0,0,0,15.0,1,0,0,1,4,3,1,1,0,1,127,7,13.7,62,8.05,54.0,0.635,0.31,0.1166666666666666,1.37,0.805,10.8,4,5,5,5,3,5,1,1
54200685,0.6019450605361366,39,7000,1,0,0,0,0,0,7.0,1,0,1,1,2,1,0,1,0,1,43,0,7.6,20,1.98,11.0,0.215,0.1,0.0,0.76,0.198,2.2,4,5,5,5,3,4,1,1
54200749,0.8584724543995766,43,9000,0,1,0,0,0,0,9.0,1,0,0,1,1,1,0,1,0,1,206,13,30.5,111,19.69,144.5,1.03,0.555,0.2166666666666666,3.05,1.969,28.9,4,3,2,2,3,5,1,1
54200781,0.5414274486172608,21,7000,0,0,0,1,0,1,7.0,0,0,1,1,2,2,0,0,1,1,133,21,13.3,68,8.24,54.5,0.665,0.34,0.35,1.33,0.8240000000000001,10.9,4,3,2,3,3,2,1,1
54200782,0.8584724543995766,49,7000,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,1,113,3,8.4,37,3.94,28.0,0.565,0.185,0.05,0.8400000000000001,0.394,5.6,4,4,4,4,4,4,1,1
54200782,0.8584724543995766,49,7000,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,1,139,19,5.6,37,3.64,28.0,0.695,0.185,0.3166666666666666,0.5599999999999999,0.364,5.6,4,4,2,3,3,2,1,1
54200884,0.3735873657560173,59,15000,1,0,0,0,0,0,15.0,0,1,0,2,2,2,0,1,0,1,158,15,0.0,68,9.93,69.0,0.79,0.34,0.25,0.0,0.993,13.8,4,5,5,5,5,5,1,1
54200981,2.029711386372872,26,9000,0,1,0,1,0,1,9.0,0,0,0,2,4,3,0,0,1,1,222,2,0.0,151,26.75,197.0,1.11,0.755,0.0333333333333333,0.0,2.675,39.4,4,4,2,3,3,5,1,1
54201031,0.2545934244605354,40,9000,0,0,0,1,0,0,9.0,1,0,0,1,6,4,2,1,0,1,73,8,3.8,28,2.92,15.0,0.365,0.14,0.1333333333333333,0.38,0.292,3.0,4,3,2,3,3,5,1,1
54201091,0.6019450605361366,39,7000,1,0,0,1,0,0,7.0,0,0,0,2,4,4,2,1,0,1,158,17,25.8,79,10.2,71.0,0.79,0.395,0.2833333333333333,2.58,1.02,14.2,4,5,5,5,3,5,1,1
