experiment_name,respondent_id,persona_id,task_id,task_index,choice_label,chosen_alternative_id,chosen_alternative_name,is_valid_choice,female,gender_text,age_band,age_years,income_band,metropolis,metropolis_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1173,P1173,SD02,2,B,bikesharing,Bike Sharing,1,1,female,40_49,42,500_1999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1173,P1173,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,40_49,42,500_1999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1173,P1173,SD04,4,D,private_car,Private Car,1,1,female,40_49,42,500_1999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1173,P1173,SD05,5,B,bikesharing,Bike Sharing,1,1,female,40_49,42,500_1999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1173,P1173,SD06,6,B,bikesharing,Bike Sharing,1,1,female,40_49,42,500_1999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1174,P1174,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,68_plus,71,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1174,P1174,SD02,2,B,bikesharing,Bike Sharing,1,1,female,68_plus,71,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1174,P1174,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,68_plus,71,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1174,P1174,SD04,4,D,private_car,Private Car,1,1,female,68_plus,71,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1174,P1174,SD05,5,B,bikesharing,Bike Sharing,1,1,female,68_plus,71,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1174,P1174,SD06,6,B,bikesharing,Bike Sharing,1,1,female,68_plus,71,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1175,P1175,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,60_67,62,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1175,P1175,SD02,2,B,bikesharing,Bike Sharing,1,1,female,60_67,62,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1175,P1175,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,60_67,62,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1175,P1175,SD04,4,D,private_car,Private Car,1,1,female,60_67,62,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1175,P1175,SD05,5,B,bikesharing,Bike Sharing,1,1,female,60_67,62,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1175,P1175,SD06,6,A,e_scooter,E-Scooter Sharing,1,1,female,60_67,62,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1176,P1176,SD01,1,D,private_car,Private Car,1,0,male,68_plus,73,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1176,P1176,SD02,2,D,private_car,Private Car,1,0,male,68_plus,73,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1176,P1176,SD03,3,D,private_car,Private Car,1,0,male,68_plus,73,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1176,P1176,SD04,4,D,private_car,Private Car,1,0,male,68_plus,73,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1176,P1176,SD05,5,D,private_car,Private Car,1,0,male,68_plus,73,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1176,P1176,SD06,6,D,private_car,Private Car,1,0,male,68_plus,73,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1177,P1177,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,30_39,35,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1177,P1177,SD02,2,B,bikesharing,Bike Sharing,1,1,female,30_39,35,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1177,P1177,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,30_39,35,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1177,P1177,SD04,4,D,private_car,Private Car,1,1,female,30_39,35,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1177,P1177,SD05,5,B,bikesharing,Bike Sharing,1,1,female,30_39,35,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1177,P1177,SD06,6,A,e_scooter,E-Scooter Sharing,1,1,female,30_39,35,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1178,P1178,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,50_59,53,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1178,P1178,SD02,2,B,bikesharing,Bike Sharing,1,1,female,50_59,53,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1178,P1178,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,50_59,53,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1178,P1178,SD04,4,D,private_car,Private Car,1,1,female,50_59,53,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1178,P1178,SD05,5,B,bikesharing,Bike Sharing,1,1,female,50_59,53,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1178,P1178,SD06,6,A,e_scooter,E-Scooter Sharing,1,1,female,50_59,53,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1179,P1179,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,30_39,36,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1179,P1179,SD02,2,B,bikesharing,Bike Sharing,1,1,female,30_39,36,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1179,P1179,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,30_39,36,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1179,P1179,SD04,4,D,private_car,Private Car,1,1,female,30_39,36,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1179,P1179,SD05,5,B,bikesharing,Bike Sharing,1,1,female,30_39,36,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1179,P1179,SD06,6,B,bikesharing,Bike Sharing,1,1,female,30_39,36,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1180,P1180,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,68_plus,78,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1180,P1180,SD02,2,B,bikesharing,Bike Sharing,1,1,female,68_plus,78,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1180,P1180,SD03,3,D,private_car,Private Car,1,1,female,68_plus,78,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1180,P1180,SD04,4,D,private_car,Private Car,1,1,female,68_plus,78,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1180,P1180,SD05,5,B,bikesharing,Bike Sharing,1,1,female,68_plus,78,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1180,P1180,SD06,6,B,bikesharing,Bike Sharing,1,1,female,68_plus,78,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1181,P1181,SD01,1,D,private_car,Private Car,1,0,male,60_67,61,4000_plus_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1181,P1181,SD02,2,D,private_car,Private Car,1,0,male,60_67,61,4000_plus_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1181,P1181,SD03,3,D,private_car,Private Car,1,0,male,60_67,61,4000_plus_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1181,P1181,SD04,4,D,private_car,Private Car,1,0,male,60_67,61,4000_plus_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1181,P1181,SD05,5,D,private_car,Private Car,1,0,male,60_67,61,4000_plus_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1181,P1181,SD06,6,D,private_car,Private Car,1,0,male,60_67,61,4000_plus_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1182,P1182,SD01,1,D,private_car,Private Car,1,0,male,68_plus,73,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1182,P1182,SD02,2,D,private_car,Private Car,1,0,male,68_plus,73,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1182,P1182,SD03,3,D,private_car,Private Car,1,0,male,68_plus,73,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1182,P1182,SD04,4,D,private_car,Private Car,1,0,male,68_plus,73,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1182,P1182,SD05,5,D,private_car,Private Car,1,0,male,68_plus,73,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1182,P1182,SD06,6,D,private_car,Private Car,1,0,male,68_plus,73,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1183,P1183,SD01,1,D,private_car,Private Car,1,0,male,40_49,42,2000_3999_eur,0,large city,2,4,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1183,P1183,SD02,2,D,private_car,Private Car,1,0,male,40_49,42,2000_3999_eur,0,large city,2,4,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1183,P1183,SD03,3,D,private_car,Private Car,1,0,male,40_49,42,2000_3999_eur,0,large city,2,4,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1183,P1183,SD04,4,D,private_car,Private Car,1,0,male,40_49,42,2000_3999_eur,0,large city,2,4,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1183,P1183,SD05,5,D,private_car,Private Car,1,0,male,40_49,42,2000_3999_eur,0,large city,2,4,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1183,P1183,SD06,6,D,private_car,Private Car,1,0,male,40_49,42,2000_3999_eur,0,large city,2,4,0,does not hold a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1184,P1184,SD01,1,B,bikesharing,Bike Sharing,1,1,female,68_plus,72,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1184,P1184,SD02,2,D,private_car,Private Car,1,1,female,68_plus,72,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1184,P1184,SD03,3,D,private_car,Private Car,1,1,female,68_plus,72,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1184,P1184,SD04,4,D,private_car,Private Car,1,1,female,68_plus,72,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1184,P1184,SD05,5,B,bikesharing,Bike Sharing,1,1,female,68_plus,72,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1184,P1184,SD06,6,D,private_car,Private Car,1,1,female,68_plus,72,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1185,P1185,SD01,1,B,bikesharing,Bike Sharing,1,1,female,68_plus,70,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1185,P1185,SD02,2,B,bikesharing,Bike Sharing,1,1,female,68_plus,70,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1185,P1185,SD03,3,B,bikesharing,Bike Sharing,1,1,female,68_plus,70,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1185,P1185,SD04,4,B,bikesharing,Bike Sharing,1,1,female,68_plus,70,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1185,P1185,SD05,5,B,bikesharing,Bike Sharing,1,1,female,68_plus,70,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1185,P1185,SD06,6,B,bikesharing,Bike Sharing,1,1,female,68_plus,70,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1186,P1186,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,30_39,34,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1186,P1186,SD02,2,B,bikesharing,Bike Sharing,1,1,female,30_39,34,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1186,P1186,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,30_39,34,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1186,P1186,SD04,4,D,private_car,Private Car,1,1,female,30_39,34,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1186,P1186,SD05,5,B,bikesharing,Bike Sharing,1,1,female,30_39,34,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1186,P1186,SD06,6,B,bikesharing,Bike Sharing,1,1,female,30_39,34,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1187,P1187,SD01,1,D,private_car,Private Car,1,1,female,68_plus,80,2000_3999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1187,P1187,SD02,2,D,private_car,Private Car,1,1,female,68_plus,80,2000_3999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1187,P1187,SD03,3,D,private_car,Private Car,1,1,female,68_plus,80,2000_3999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1187,P1187,SD04,4,D,private_car,Private Car,1,1,female,68_plus,80,2000_3999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1187,P1187,SD05,5,D,private_car,Private Car,1,1,female,68_plus,80,2000_3999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1187,P1187,SD06,6,D,private_car,Private Car,1,1,female,68_plus,80,2000_3999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1188,P1188,SD01,1,D,private_car,Private Car,1,0,male,68_plus,70,500_1999_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1188,P1188,SD02,2,D,private_car,Private Car,1,0,male,68_plus,70,500_1999_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1188,P1188,SD03,3,D,private_car,Private Car,1,0,male,68_plus,70,500_1999_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1188,P1188,SD04,4,D,private_car,Private Car,1,0,male,68_plus,70,500_1999_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1188,P1188,SD05,5,D,private_car,Private Car,1,0,male,68_plus,70,500_1999_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1188,P1188,SD06,6,D,private_car,Private Car,1,0,male,68_plus,70,500_1999_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1189,P1189,SD01,1,D,private_car,Private Car,1,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1189,P1189,SD02,2,D,private_car,Private Car,1,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1189,P1189,SD03,3,D,private_car,Private Car,1,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1189,P1189,SD04,4,D,private_car,Private Car,1,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1189,P1189,SD05,5,D,private_car,Private Car,1,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1189,P1189,SD06,6,D,private_car,Private Car,1,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1190,P1190,SD01,1,B,bikesharing,Bike Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1190,P1190,SD02,2,D,private_car,Private Car,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1190,P1190,SD03,3,D,private_car,Private Car,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1190,P1190,SD04,4,D,private_car,Private Car,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1190,P1190,SD05,5,B,bikesharing,Bike Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1190,P1190,SD06,6,B,bikesharing,Bike Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1191,P1191,SD01,1,D,private_car,Private Car,1,0,male,68_plus,71,500_1999_eur,0,large city,3,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1191,P1191,SD02,2,D,private_car,Private Car,1,0,male,68_plus,71,500_1999_eur,0,large city,3,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1191,P1191,SD03,3,D,private_car,Private Car,1,0,male,68_plus,71,500_1999_eur,0,large city,3,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1191,P1191,SD04,4,D,private_car,Private Car,1,0,male,68_plus,71,500_1999_eur,0,large city,3,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1191,P1191,SD05,5,D,private_car,Private Car,1,0,male,68_plus,71,500_1999_eur,0,large city,3,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1191,P1191,SD06,6,D,private_car,Private Car,1,0,male,68_plus,71,500_1999_eur,0,large city,3,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1192,P1192,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,40,500_1999_eur,1,metropolis,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1192,P1192,SD02,2,B,bikesharing,Bike Sharing,1,0,male,40_49,40,500_1999_eur,1,metropolis,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1192,P1192,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,40,500_1999_eur,1,metropolis,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1192,P1192,SD04,4,D,private_car,Private Car,1,0,male,40_49,40,500_1999_eur,1,metropolis,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1192,P1192,SD05,5,B,bikesharing,Bike Sharing,1,0,male,40_49,40,500_1999_eur,1,metropolis,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1192,P1192,SD06,6,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,40,500_1999_eur,1,metropolis,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1193,P1193,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,50_59,59,4000_plus_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1193,P1193,SD02,2,B,bikesharing,Bike Sharing,1,0,male,50_59,59,4000_plus_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,1193,P1193,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,50_59,59,4000_plus_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
