respondent_id,persona_id,female,gender_text,age_band,age_years,income_band,metropolis,metropolis_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text
1101,P1101,0,male,40_49,48,2000_3999_eur,0,large city,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1102,P1102,0,male,40_49,46,4000_plus_eur,1,metropolis,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1103,P1103,1,female,40_49,47,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1104,P1104,0,male,60_67,63,500_1999_eur,0,large city,1,0,0,does not hold a public transport pass,1,has an active MaaS subscription
1105,P1105,0,male,30_39,31,4000_plus_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1106,P1106,0,male,18_29,20,2000_3999_eur,0,large city,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
1107,P1107,0,male,40_49,45,500_1999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
1108,P1108,1,female,30_39,35,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1109,P1109,1,female,40_49,44,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1110,P1110,1,female,60_67,65,500_1999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1111,P1111,0,male,68_plus,74,500_1999_eur,0,large city,2,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1112,P1112,1,female,68_plus,75,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1113,P1113,0,male,18_29,23,2000_3999_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1114,P1114,1,female,50_59,57,2000_3999_eur,1,metropolis,0,1,1,holds a public transport pass,1,has an active MaaS subscription
1115,P1115,0,male,30_39,30,2000_3999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1116,P1116,1,female,68_plus,77,2000_3999_eur,0,large city,2,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
1117,P1117,0,male,30_39,32,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1118,P1118,1,female,30_39,34,4000_plus_eur,1,metropolis,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1119,P1119,0,male,50_59,54,500_1999_eur,0,large city,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1120,P1120,1,female,68_plus,77,4000_plus_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1121,P1121,1,female,50_59,57,500_1999_eur,1,metropolis,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1122,P1122,0,male,60_67,61,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1123,P1123,1,female,60_67,62,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1124,P1124,1,female,30_39,39,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1125,P1125,0,male,30_39,30,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1126,P1126,0,male,50_59,55,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1127,P1127,0,male,60_67,67,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1128,P1128,0,male,50_59,55,2000_3999_eur,1,metropolis,2,5,1,holds a public transport pass,0,does not have a MaaS subscription
1129,P1129,1,female,40_49,45,2000_3999_eur,0,large city,2,0,1,holds a public transport pass,0,does not have a MaaS subscription
1130,P1130,0,male,50_59,53,2000_3999_eur,1,metropolis,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1131,P1131,0,male,50_59,52,500_1999_eur,0,large city,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1132,P1132,0,male,50_59,56,2000_3999_eur,0,large city,3,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1133,P1133,0,male,50_59,52,2000_3999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1134,P1134,1,female,50_59,53,2000_3999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
1135,P1135,1,female,30_39,34,500_1999_eur,0,large city,2,0,1,holds a public transport pass,0,does not have a MaaS subscription
1136,P1136,0,male,18_29,21,4000_plus_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1137,P1137,1,female,50_59,55,2000_3999_eur,1,metropolis,3,1,1,holds a public transport pass,0,does not have a MaaS subscription
1138,P1138,1,female,60_67,67,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1139,P1139,1,female,40_49,49,500_1999_eur,0,large city,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1140,P1140,0,male,40_49,47,2000_3999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1141,P1141,0,male,50_59,54,4000_plus_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1142,P1142,1,female,68_plus,71,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1143,P1143,1,female,50_59,55,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1144,P1144,1,female,60_67,63,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,1,has an active MaaS subscription
1145,P1145,0,male,68_plus,71,2000_3999_eur,0,large city,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1146,P1146,1,female,30_39,37,4000_plus_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1147,P1147,0,male,50_59,57,2000_3999_eur,1,metropolis,1,4,1,holds a public transport pass,0,does not have a MaaS subscription
1148,P1148,1,female,60_67,62,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1149,P1149,0,male,68_plus,74,2000_3999_eur,1,metropolis,3,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1150,P1150,1,female,50_59,52,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1151,P1151,0,male,68_plus,71,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1152,P1152,1,female,18_29,28,2000_3999_eur,0,large city,1,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1153,P1153,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
1154,P1154,0,male,40_49,40,2000_3999_eur,0,large city,3,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1155,P1155,1,female,30_39,37,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,1,has an active MaaS subscription
1156,P1156,1,female,40_49,41,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1157,P1157,1,female,50_59,50,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1158,P1158,0,male,60_67,67,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1159,P1159,1,female,68_plus,69,4000_plus_eur,1,metropolis,2,0,1,holds a public transport pass,1,has an active MaaS subscription
1160,P1160,1,female,40_49,49,500_1999_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1161,P1161,1,female,40_49,42,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1162,P1162,1,female,18_29,25,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1163,P1163,1,female,30_39,38,2000_3999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1164,P1164,0,male,60_67,65,2000_3999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1165,P1165,0,male,40_49,42,2000_3999_eur,0,large city,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1166,P1166,1,female,40_49,47,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1167,P1167,0,male,30_39,37,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1168,P1168,1,female,60_67,60,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1169,P1169,0,male,40_49,43,4000_plus_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1170,P1170,1,female,40_49,41,4000_plus_eur,0,large city,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1171,P1171,0,male,30_39,32,500_1999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1172,P1172,1,female,50_59,52,500_1999_eur,0,large city,2,0,1,holds a public transport pass,0,does not have a MaaS subscription
1173,P1173,1,female,40_49,42,500_1999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1174,P1174,1,female,68_plus,71,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1175,P1175,1,female,60_67,62,500_1999_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
1176,P1176,0,male,68_plus,73,4000_plus_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1177,P1177,1,female,30_39,35,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1178,P1178,1,female,50_59,53,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1179,P1179,1,female,30_39,36,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1180,P1180,1,female,68_plus,78,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,1,has an active MaaS subscription
1181,P1181,0,male,60_67,61,4000_plus_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1182,P1182,0,male,68_plus,73,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1183,P1183,0,male,40_49,42,2000_3999_eur,0,large city,2,4,0,does not hold a public transport pass,1,has an active MaaS subscription
1184,P1184,1,female,68_plus,72,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1185,P1185,1,female,68_plus,70,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1186,P1186,1,female,30_39,34,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1187,P1187,1,female,68_plus,80,2000_3999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1188,P1188,0,male,68_plus,70,500_1999_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1189,P1189,0,male,68_plus,71,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1190,P1190,0,male,50_59,56,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1191,P1191,0,male,68_plus,71,500_1999_eur,0,large city,3,1,1,holds a public transport pass,0,does not have a MaaS subscription
1192,P1192,0,male,40_49,40,500_1999_eur,1,metropolis,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1193,P1193,0,male,50_59,59,4000_plus_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1194,P1194,0,male,60_67,65,500_1999_eur,1,metropolis,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1195,P1195,1,female,50_59,50,4000_plus_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1196,P1196,0,male,68_plus,77,2000_3999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
1197,P1197,1,female,68_plus,73,500_1999_eur,1,metropolis,1,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1198,P1198,0,male,60_67,62,4000_plus_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1199,P1199,0,male,68_plus,74,2000_3999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1200,P1200,0,male,30_39,33,2000_3999_eur,0,large city,3,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1201,P1201,1,female,50_59,53,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
1202,P1202,0,male,40_49,49,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1203,P1203,1,female,50_59,50,2000_3999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1204,P1204,0,male,50_59,51,lt_500_eur,0,large city,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
1205,P1205,0,male,60_67,60,2000_3999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1206,P1206,1,female,40_49,49,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1207,P1207,1,female,68_plus,68,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1208,P1208,1,female,60_67,62,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1209,P1209,1,female,60_67,66,2000_3999_eur,1,metropolis,1,4,1,holds a public transport pass,1,has an active MaaS subscription
1210,P1210,1,female,18_29,27,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1211,P1211,0,male,68_plus,68,4000_plus_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1212,P1212,0,male,40_49,47,500_1999_eur,0,large city,3,4,1,holds a public transport pass,0,does not have a MaaS subscription
1213,P1213,1,female,40_49,40,500_1999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
1214,P1214,1,female,60_67,62,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1215,P1215,0,male,30_39,30,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1216,P1216,0,male,60_67,67,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1217,P1217,0,male,30_39,36,500_1999_eur,1,metropolis,1,4,1,holds a public transport pass,0,does not have a MaaS subscription
1218,P1218,0,male,50_59,50,2000_3999_eur,0,large city,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1219,P1219,1,female,60_67,64,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
1220,P1220,1,female,18_29,28,2000_3999_eur,1,metropolis,2,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1221,P1221,0,male,50_59,58,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1222,P1222,1,female,50_59,57,2000_3999_eur,1,metropolis,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1223,P1223,1,female,18_29,20,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1224,P1224,0,male,68_plus,77,500_1999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1225,P1225,0,male,30_39,39,4000_plus_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1226,P1226,0,male,50_59,57,2000_3999_eur,1,metropolis,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1227,P1227,1,female,60_67,61,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
1228,P1228,1,female,68_plus,70,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
1229,P1229,0,male,50_59,57,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1230,P1230,1,female,60_67,62,500_1999_eur,0,large city,1,2,0,does not hold a public transport pass,1,has an active MaaS subscription
1231,P1231,1,female,40_49,42,2000_3999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1232,P1232,1,female,50_59,54,2000_3999_eur,1,metropolis,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1233,P1233,1,female,40_49,41,2000_3999_eur,1,metropolis,3,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1234,P1234,1,female,60_67,60,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1235,P1235,1,female,40_49,49,500_1999_eur,0,large city,1,3,1,holds a public transport pass,1,has an active MaaS subscription
1236,P1236,1,female,40_49,42,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1237,P1237,1,female,60_67,65,4000_plus_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1238,P1238,0,male,18_29,22,4000_plus_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1239,P1239,1,female,30_39,35,4000_plus_eur,1,metropolis,0,1,1,holds a public transport pass,1,has an active MaaS subscription
1240,P1240,0,male,50_59,56,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1241,P1241,0,male,40_49,40,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1242,P1242,0,male,30_39,33,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1243,P1243,1,female,60_67,64,500_1999_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1244,P1244,1,female,60_67,67,500_1999_eur,1,metropolis,0,4,1,holds a public transport pass,0,does not have a MaaS subscription
1245,P1245,1,female,40_49,40,2000_3999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
1246,P1246,1,female,50_59,55,2000_3999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1247,P1247,0,male,40_49,42,lt_500_eur,0,large city,2,5,0,does not hold a public transport pass,1,has an active MaaS subscription
1248,P1248,1,female,60_67,65,500_1999_eur,1,metropolis,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1249,P1249,0,male,40_49,41,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1250,P1250,1,female,40_49,45,2000_3999_eur,1,metropolis,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1251,P1251,1,female,40_49,43,2000_3999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
1252,P1252,0,male,40_49,43,2000_3999_eur,1,metropolis,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1253,P1253,1,female,50_59,51,500_1999_eur,1,metropolis,1,5,1,holds a public transport pass,0,does not have a MaaS subscription
1254,P1254,1,female,40_49,42,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1255,P1255,0,male,30_39,39,2000_3999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1256,P1256,1,female,30_39,34,2000_3999_eur,1,metropolis,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1257,P1257,1,female,40_49,42,4000_plus_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1258,P1258,1,female,30_39,37,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1259,P1259,0,male,30_39,35,2000_3999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
1260,P1260,1,female,30_39,30,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1261,P1261,0,male,40_49,44,4000_plus_eur,1,metropolis,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1262,P1262,1,female,30_39,36,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,1,has an active MaaS subscription
1263,P1263,0,male,68_plus,70,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1264,P1264,0,male,30_39,31,2000_3999_eur,1,metropolis,3,0,1,holds a public transport pass,0,does not have a MaaS subscription
1265,P1265,0,male,60_67,65,2000_3999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1266,P1266,1,female,18_29,28,2000_3999_eur,1,metropolis,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1267,P1267,0,male,50_59,51,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,1,has an active MaaS subscription
1268,P1268,1,female,50_59,59,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
1269,P1269,1,female,30_39,35,2000_3999_eur,1,metropolis,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
1270,P1270,1,female,50_59,55,500_1999_eur,1,metropolis,1,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
1271,P1271,0,male,60_67,64,2000_3999_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1272,P1272,0,male,60_67,66,500_1999_eur,0,large city,1,0,1,holds a public transport pass,1,has an active MaaS subscription
1273,P1273,1,female,68_plus,74,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1274,P1274,0,male,50_59,56,2000_3999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1275,P1275,0,male,68_plus,71,500_1999_eur,1,metropolis,0,3,1,holds a public transport pass,1,has an active MaaS subscription
1276,P1276,0,male,30_39,30,500_1999_eur,1,metropolis,1,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1277,P1277,1,female,68_plus,68,2000_3999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
1278,P1278,0,male,50_59,57,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1279,P1279,0,male,60_67,66,2000_3999_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1280,P1280,0,male,60_67,61,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1281,P1281,1,female,40_49,42,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,1,has an active MaaS subscription
1282,P1282,0,male,68_plus,75,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,1,has an active MaaS subscription
1283,P1283,0,male,40_49,43,500_1999_eur,1,metropolis,3,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1284,P1284,0,male,50_59,57,4000_plus_eur,1,metropolis,2,1,0,does not hold a public transport pass,1,has an active MaaS subscription
1285,P1285,0,male,30_39,36,2000_3999_eur,1,metropolis,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1286,P1286,0,male,50_59,55,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,1,has an active MaaS subscription
1287,P1287,1,female,40_49,44,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1288,P1288,1,female,30_39,33,500_1999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1289,P1289,0,male,30_39,35,4000_plus_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1290,P1290,1,female,30_39,31,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,1,has an active MaaS subscription
1291,P1291,1,female,18_29,24,500_1999_eur,0,large city,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1292,P1292,1,female,40_49,46,2000_3999_eur,0,large city,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1293,P1293,0,male,40_49,44,500_1999_eur,1,metropolis,0,5,1,holds a public transport pass,1,has an active MaaS subscription
1294,P1294,1,female,68_plus,70,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1295,P1295,1,female,68_plus,70,2000_3999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1296,P1296,1,female,60_67,66,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1297,P1297,0,male,40_49,49,500_1999_eur,1,metropolis,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1298,P1298,0,male,40_49,40,500_1999_eur,1,metropolis,1,5,0,does not hold a public transport pass,1,has an active MaaS subscription
1299,P1299,0,male,18_29,29,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1300,P1300,0,male,68_plus,69,4000_plus_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
1301,P1301,0,male,30_39,36,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1302,P1302,1,female,40_49,45,2000_3999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1303,P1303,0,male,68_plus,79,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1304,P1304,0,male,18_29,18,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1305,P1305,1,female,50_59,54,500_1999_eur,1,metropolis,2,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
1306,P1306,0,male,60_67,60,500_1999_eur,0,large city,1,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
1307,P1307,1,female,30_39,36,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1308,P1308,0,male,60_67,63,2000_3999_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
1309,P1309,1,female,18_29,21,4000_plus_eur,0,large city,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1310,P1310,0,male,30_39,34,4000_plus_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1311,P1311,0,male,50_59,59,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1312,P1312,0,male,50_59,59,500_1999_eur,0,large city,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
1313,P1313,1,female,60_67,67,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1314,P1314,0,male,40_49,44,2000_3999_eur,0,large city,0,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
1315,P1315,1,female,40_49,47,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1316,P1316,0,male,40_49,45,lt_500_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1317,P1317,1,female,18_29,24,4000_plus_eur,0,large city,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1318,P1318,0,male,30_39,37,2000_3999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1319,P1319,0,male,60_67,64,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
1320,P1320,1,female,60_67,61,4000_plus_eur,0,large city,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1321,P1321,1,female,68_plus,74,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1322,P1322,1,female,68_plus,69,500_1999_eur,1,metropolis,3,2,1,holds a public transport pass,0,does not have a MaaS subscription
1323,P1323,0,male,40_49,48,500_1999_eur,0,large city,1,4,1,holds a public transport pass,0,does not have a MaaS subscription
