respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,model_key,prompt_arm,semantic_arm,block_complexity_mean,n_core_tasks
QW0300,42271092,0.8584724543995766,43,female,43 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,3,5,2,qwen3.5_9b,neutral_arm,0,0.6412095882689606,8
QW0301,54540713,0.2290902236010023,44,female,44 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,0,0,1,1,7,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,5,5,1,5,1,4,qwen3.5_9b,semantic_arm,1,0.4145008796707215,8
QW0302,90320677,0.3735873657560173,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,1,4,5,0,1,0,a work trip,high education,1,car is available for this trip,4,5,1,4,1,2,qwen3.5_9b,semantic_arm,1,0.45616819680834575,8
QW0303,54420606,0.6019450605361366,38,male,38 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,4,4,3,4,4,2,qwen3.5_9b,semantic_arm,1,0.574312317823814,8
QW0304,54200167,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,0,3,2,0,1,0,a work trip,high education,1,car is available for this trip,4,3,1,3,1,2,qwen3.5_9b,neutral_arm,0,0.5232231243775827,8
QW0305,54540400,0.954424398357919,46,male,46 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,2,-1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,2,4,4,2,4,qwen3.5_9b,semantic_arm,1,0.48024850121966783,8
QW0306,95240220,0.2545934244605354,55,male,55 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,2,3,2,qwen3.5_9b,semantic_arm,1,0.4139271682724733,8
QW0307,54260327,0.2545934244605354,58,male,58 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,1,3,4,0,1,0,a work trip,not high education,1,car is available for this trip,4,2,1,4,1,3,qwen3.5_9b,semantic_arm,1,0.3535114975386313,8
QW0308,50260276,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,2,3,3,-1,0,1,a non-work trip,high education,1,car is available for this trip,3,4,2,4,1,3,qwen3.5_9b,neutral_arm,0,0.36137677616302066,8
QW0309,44670197,0.8584724543995766,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work trip,not high education,1,car is available for this trip,2,1,2,5,2,1,qwen3.5_9b,neutral_arm,0,0.471303315130392,8
QW0310,54260390,3.818189834136154,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,1,0,0,1,4,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,6,5,5,3,2,3,qwen3.5_9b,neutral_arm,0,0.48095372352932386,8
QW0311,70140141,0.3735873657560173,61,male,61 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,0,1,1,2,3,0,1,0,a work trip,high education,1,car is available for this trip,3,4,1,4,1,3,qwen3.5_9b,neutral_arm,0,0.5509466811499809,8
QW0312,44640350,0.341514734451877,19,female,30 or younger,8418,around CHF 8418 per month,0,0,0,0,0,1,8.418,0,0,0,2,3,3,0,1,0,a work trip,not high education,0,car is not available for this trip,4,2,3,5,1,2,qwen3.5_9b,semantic_arm,1,0.5808555651410436,8
QW0313,42340325,0.954424398357919,60,male,60 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,4,1,1,4,qwen3.5_9b,neutral_arm,0,0.4621962123242208,8
QW0314,44640446,0.2545934244605354,53,male,53 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,0,0,0,1,3,2,0,1,0,a work trip,high education,1,car is available for this trip,4,3,2,5,1,3,qwen3.5_9b,neutral_arm,0,0.43880852609025756,8
QW0315,19130963,0.3360277669782562,53,female,53 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,2,3,3,1,1,0,a work trip,high education,1,car is available for this trip,2,1,1,4,1,1,qwen3.5_9b,semantic_arm,1,0.5483966572184388,8
QW0316,54540662,0.8584724543995766,55,female,55 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,0,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,2,5,1,4,1,1,qwen3.5_9b,semantic_arm,1,0.3470009663550026,8
QW0317,44670378,2.256576028779217,37,male,37 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,4,1,4,3,4,qwen3.5_9b,semantic_arm,1,0.5619818425797241,8
QW0318,11460060,0.3735873657560173,47,male,47 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,6,6,4,0,1,a non-work trip,high education,1,car is available for this trip,5,2,2,5,2,3,qwen3.5_9b,neutral_arm,0,0.48188238249162657,8
QW0319,95240547,0.3735873657560173,42,male,42 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,4,4,2,3,1,2,qwen3.5_9b,neutral_arm,0,0.5610798869249447,8
QW0320,53060420,5.121759864312539,18,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,0,2,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,2,6,1,qwen3.5_9b,neutral_arm,0,0.6488209241192557,8
QW0321,70130807,0.2545934244605354,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,2,6,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,3,3,3,3,3,qwen3.5_9b,neutral_arm,0,0.41831091785928154,8
QW0322,54421085,0.954424398357919,-1,traveler,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,1,0,0,2,4,5,0,1,0,a work trip,not high education,1,car is available for this trip,4,3,2,4,2,2,qwen3.5_9b,semantic_arm,1,0.4997297249498326,8
QW0323,19130292,0.5414274486172608,39,female,39 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,1,0,2,2,3,1,1,0,a work trip,high education,1,car is available for this trip,1,2,2,4,2,2,qwen3.5_9b,neutral_arm,0,0.6442974854145318,8
QW0324,54200662,2.256576028779217,38,male,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,2,4,4,3,2,qwen3.5_9b,semantic_arm,1,0.5611679890884891,8
QW0325,10540691,0.3360277669782562,43,female,43 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,3,2,2,5,1,1,qwen3.5_9b,semantic_arm,1,0.5835536643035367,8
QW0326,30860540,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,2,7,5,3,0,1,a non-work trip,high education,1,car is available for this trip,1,6,1,5,1,1,qwen3.5_9b,semantic_arm,1,0.4933309734403232,8
QW0327,19650139,0.6019450605361366,38,male,38 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,2,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,4,4,3,2,qwen3.5_9b,neutral_arm,0,0.5306808701112836,8
QW0328,96040538,0.954424398357919,49,male,49 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,2,1,5,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,3,2,2,qwen3.5_9b,neutral_arm,0,0.6038039444376235,8
QW0329,50260275,0.2290902236010023,53,female,53 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,0,3,2,-1,-1,1,0,a work trip,not high education,1,car is available for this trip,4,3,1,2,1,2,qwen3.5_9b,semantic_arm,1,0.5054930273647165,8
QW0330,44690187,0.2545934244605354,42,male,42 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,2,2,4,2,4,qwen3.5_9b,neutral_arm,0,0.6489042579721888,8
QW0331,53060150,0.954424398357919,56,male,56 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,0,0,1,2,5,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,4,3,2,qwen3.5_9b,semantic_arm,1,0.5618501134177475,8
QW0332,10540009,0.8584724543995766,44,female,44 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,6,3,4,3,3,qwen3.5_9b,semantic_arm,1,0.6810630897166096,8
QW0333,54260060,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,1,0,2,0,1,0,a work trip,high education,1,car is available for this trip,4,3,3,4,3,3,qwen3.5_9b,neutral_arm,0,0.4314976567452314,8
QW0334,44640516,0.8584724543995766,60,female,60 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,1,0,2,4,3,-1,1,0,a work trip,not high education,1,car is available for this trip,5,5,1,5,1,4,qwen3.5_9b,neutral_arm,0,0.5165094834635298,8
QW0335,44640462,5.121759864312539,19,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,0,1,0,2,4,9,1,0,1,a non-work trip,not high education,0,car is not available for this trip,3,3,3,3,1,3,qwen3.5_9b,semantic_arm,1,0.48947923300329993,8
QW0336,90300284,0.2545934244605354,53,male,53 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,1,2,1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,3,2,3,3,qwen3.5_9b,semantic_arm,1,0.5037871708062791,8
QW0337,54540917,0.2290902236010023,45,female,45 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,1,0,1,5,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,5,1,3,1,1,qwen3.5_9b,neutral_arm,0,0.6224716864591369,8
QW0338,44630038,0.5414274486172608,39,female,39 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,0,0,1,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,2,2,2,3,2,qwen3.5_9b,semantic_arm,1,0.6193169134753129,8
QW0339,95240671,2.029711386372872,27,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,1,0,1,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,4,2,1,qwen3.5_9b,neutral_arm,0,0.563583186655137,8
QW0340,19130871,0.2290902236010023,51,female,51 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,0,0,0,2,2,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,4,4,4,2,2,qwen3.5_9b,semantic_arm,1,0.5364086511716053,8
QW0341,95240444,0.6019450605361366,33,male,33 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,2,6,6,4,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,4,2,1,qwen3.5_9b,neutral_arm,0,0.5779000704012003,8
QW0342,56080828,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,2,1,4,1,2,qwen3.5_9b,neutral_arm,0,0.5943969678454961,8
QW0343,54260076,1.2802760802511697,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,1,0,1,7.0,0,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,3,5,2,qwen3.5_9b,neutral_arm,0,0.5557341742730664,8
QW0344,30330485,0.8832827856419051,36,male,36 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,3,3,1,0,1,a non-work trip,high education,1,car is available for this trip,3,5,2,4,2,2,qwen3.5_9b,semantic_arm,1,0.44768524740749954,8
QW0345,50260181,0.2545934244605354,53,male,53 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,3,3,0,0,1,a non-work trip,high education,1,car is available for this trip,5,6,6,5,1,5,qwen3.5_9b,semantic_arm,1,0.5644290872493868,8
QW0346,70130905,0.3735873657560173,44,male,44 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,1,0,1,1,4,2,1,0,a work trip,high education,1,car is available for this trip,4,4,6,4,2,3,qwen3.5_9b,semantic_arm,1,0.531711407064882,8
QW0347,10541086,0.8584724543995766,41,female,41 years old,9000,around CHF 9000 per month,0,1,0,0,1,0,9.0,0,0,1,1,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,1,5,1,3,qwen3.5_9b,neutral_arm,0,0.5758927527324897,8
QW0348,70140136,0.341514734451877,19,female,30 or younger,9000,around CHF 9000 per month,0,0,0,0,0,1,9.0,1,0,0,2,5,5,1,1,0,a work trip,not high education,1,car is available for this trip,5,1,1,3,1,4,qwen3.5_9b,neutral_arm,0,0.6876197553199153,8
QW0349,54260350,0.8584724543995766,40,female,40 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,3,4,3,qwen3.5_9b,semantic_arm,1,0.4165190548759006,8
QW0350,50270502,0.2290902236010023,63,female,63 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,1,3,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,6,3,4,1,1,qwen3.5_9b,semantic_arm,1,0.4834492803727327,8
QW0351,90301010,0.2545934244605354,60,male,60 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,4,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,1,5,2,3,qwen3.5_9b,semantic_arm,1,0.5453669759821529,8
QW0352,19650295,0.2545934244605354,55,male,55 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,0,1,2,4,1,1,0,a work trip,not high education,1,car is available for this trip,3,4,3,5,2,2,qwen3.5_9b,semantic_arm,1,0.5419856171332922,8
QW0353,42280523,0.954424398357919,47,male,47 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,2,1,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,5,2,1,1,qwen3.5_9b,semantic_arm,1,0.47180658908906004,8
QW0354,70140295,0.2545934244605354,40,male,40 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,0,0,1,1,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,4,2,1,4,1,4,qwen3.5_9b,neutral_arm,0,0.4846251408156711,8
QW0355,10540250,0.6019450605361366,25,male,30 or younger,7000,around CHF 7000 per month,0,0,0,1,0,1,7.0,1,1,0,1,2,2,-1,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,4,4,4,qwen3.5_9b,semantic_arm,1,0.5235314804282656,8
QW0356,42340130,3.818189834136154,54,male,54 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,3,4,1,1,0,a work trip,not high education,1,car is available for this trip,3,2,3,3,2,2,qwen3.5_9b,semantic_arm,1,0.4828580395236443,8
QW0357,54260612,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,3,1,3,3,qwen3.5_9b,neutral_arm,0,0.46633264538427627,8
QW0358,42340423,0.954424398357919,53,male,53 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,1,1,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,5,2,2,qwen3.5_9b,semantic_arm,1,0.44578166832802435,8
QW0359,42270007,0.8584724543995766,56,female,56 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,1,1,0,1,0,1,0,a work trip,not high education,1,car is available for this trip,2,5,3,3,3,3,qwen3.5_9b,semantic_arm,1,0.44902347886014793,8
QW0360,90300336,0.954424398357919,40,male,40 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,0,1,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,3,4,4,2,6,1,qwen3.5_9b,semantic_arm,1,0.433905464921791,8
QW0361,96040370,0.8584724543995766,52,female,52 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,1,2,2,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,1,5,2,3,qwen3.5_9b,neutral_arm,0,0.48736265651816923,8
QW0362,90320713,0.5414274486172608,31,female,31 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,1,0,a work trip,high education,1,car is available for this trip,2,2,1,3,2,2,qwen3.5_9b,semantic_arm,1,0.46098798326716367,8
QW0363,10360016,0.8584724543995766,44,female,44 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,1,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,1,1,3,1,3,qwen3.5_9b,neutral_arm,0,0.5219783641013824,8
QW0364,14050278,0.3735873657560173,46,male,46 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,2,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,1,4,2,5,1,2,qwen3.5_9b,semantic_arm,1,0.49779511991762876,8
QW0365,54541019,0.3735873657560173,56,male,56 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,3,2,0,1,0,a work trip,high education,1,car is available for this trip,5,6,1,6,3,3,qwen3.5_9b,semantic_arm,1,0.5404601718453876,8
QW0366,54261138,0.8584724543995766,52,female,52 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,0,2,1,3,0,1,0,a work trip,not high education,1,car is available for this trip,4,2,1,3,1,3,qwen3.5_9b,semantic_arm,1,0.598782312021326,8
QW0367,28240270,0.8832827856419051,24,male,30 or younger,10807,around CHF 10807 per month,1,0,0,0,0,1,10.807,1,0,0,2,6,4,0,1,0,a work trip,high education,1,car is available for this trip,2,3,1,4,1,4,qwen3.5_9b,semantic_arm,1,0.6012640545788063,8
QW0368,92460121,0.2545934244605354,48,male,48 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,6,6,4,2,0,1,a non-work trip,high education,1,car is available for this trip,1,4,1,2,4,3,qwen3.5_9b,semantic_arm,1,0.5523674269686012,8
QW0369,54260567,0.2545934244605354,47,male,47 years old,9035,around CHF 9035 per month,1,0,0,1,0,0,9.035,1,0,0,3,3,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,2,2,4,2,qwen3.5_9b,neutral_arm,0,0.5442061965046587,8
QW0370,10360011,0.954424398357919,56,male,56 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,2,3,4,2,2,qwen3.5_9b,semantic_arm,1,0.4629817019464796,8
QW0371,30330565,0.5414274486172608,37,female,37 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,0,5,4,2,0,1,a non-work trip,high education,1,car is available for this trip,5,5,1,5,1,4,qwen3.5_9b,semantic_arm,1,0.48488813466359654,8
QW0372,54440058,3.4343260688387685,53,female,53 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,1,5,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,4,4,2,4,qwen3.5_9b,semantic_arm,1,0.5872515154609445,8
QW0373,96040493,0.3735873657560173,49,male,49 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,1,0,1,0,2,0,1,0,a work trip,high education,1,car is available for this trip,4,5,3,5,5,5,qwen3.5_9b,neutral_arm,0,0.5896957029965786,8
QW0374,19650218,2.029711386372872,37,female,37 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,2,2,4,1,1,qwen3.5_9b,semantic_arm,1,0.40140479502378856,8
QW0375,52720549,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,6,4,6,6,qwen3.5_9b,neutral_arm,0,0.5127543348429924,8
QW0376,70130905,0.3735873657560173,44,male,44 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,1,0,1,1,4,2,0,1,a non-work trip,high education,1,car is available for this trip,4,4,6,4,2,3,qwen3.5_9b,neutral_arm,0,0.4572678622174451,8
QW0377,44630670,0.8584724543995766,45,female,45 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,0,3,2,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,1,3,1,qwen3.5_9b,semantic_arm,1,0.5033852713689424,8
QW0378,28000306,2.029711386372872,29,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,1,0,0,1,2,3,1,1,0,a work trip,not high education,0,car is not available for this trip,2,2,3,5,1,4,qwen3.5_9b,neutral_arm,0,0.4842327705077064,8
QW0379,47120924,0.2290902236010023,62,female,62 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,1,1,1,0,1,0,a work trip,high education,1,car is available for this trip,5,4,1,5,1,3,qwen3.5_9b,semantic_arm,1,0.5640035557487932,8
QW0380,30330851,0.3735873657560173,46,male,46 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,2,6,4,2,1,0,a work trip,high education,1,car is available for this trip,5,4,2,3,1,4,qwen3.5_9b,neutral_arm,0,0.3904375762106932,8
QW0381,10350272,0.954424398357919,42,male,42 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,2,3,2,3,1,0,a work trip,not high education,1,car is available for this trip,2,6,2,4,2,3,qwen3.5_9b,semantic_arm,1,0.5316041275680861,8
QW0382,19610035,0.3360277669782562,45,female,45 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,6,4,2,1,0,a work trip,high education,1,car is available for this trip,5,5,2,5,1,4,qwen3.5_9b,semantic_arm,1,0.5461129601249872,8
QW0383,50780010,0.7495589495214057,70,male,65 or older,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,0,0,1,2,2,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,3,4,2,qwen3.5_9b,neutral_arm,0,0.49876612163181877,8
QW0384,28420050,0.954424398357919,58,male,58 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,1,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,1,4,1,2,qwen3.5_9b,neutral_arm,0,0.5063244795476224,8
QW0385,54421439,0.954424398357919,42,male,42 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,0,2,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,2,3,4,4,5,2,qwen3.5_9b,neutral_arm,0,0.5925363449332457,8
QW0386,54440439,0.5414274486172608,28,female,30 or younger,2000,around CHF 2000 per month,0,0,0,1,0,1,2.0,1,0,0,0,0,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,4,1,1,5,1,3,qwen3.5_9b,neutral_arm,0,0.6162382587614497,8
QW0387,10540031,0.8584724543995766,45,female,45 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,2,6,1,5,1,2,qwen3.5_9b,neutral_arm,0,0.5259536579201625,8
QW0388,42270136,0.8584724543995766,55,female,55 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,2,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,3,2,1,3,qwen3.5_9b,neutral_arm,0,0.43998892084070784,8
QW0389,28241260,5.694231137832636,19,male,30 or younger,6101,around CHF 6101 per month,0,1,0,0,0,1,6.101,0,0,0,2,2,4,0,1,0,a work trip,not high education,0,car is not available for this trip,6,1,2,4,6,2,qwen3.5_9b,semantic_arm,1,0.5078052589026525,8
QW0390,42270059,0.5414274486172608,35,female,35 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,6,2,2,3,3,qwen3.5_9b,neutral_arm,0,0.5488583290973196,8
QW0391,54200749,0.8584724543995766,43,female,43 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,4,5,2,5,2,3,qwen3.5_9b,neutral_arm,0,0.5706902081944978,8
QW0392,92460438,0.2290902236010023,43,female,43 years old,2000,around CHF 2000 per month,0,0,0,0,0,0,2.0,1,0,1,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,1,4,1,3,qwen3.5_9b,semantic_arm,1,0.46756863098072443,8
QW0393,54541039,0.3735873657560173,40,male,40 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,5,5,3,1,0,a work trip,high education,1,car is available for this trip,3,4,2,4,3,3,qwen3.5_9b,semantic_arm,1,0.4255108594116411,8
QW0394,10540351,0.954424398357919,51,male,51 years old,9000,around CHF 9000 per month,0,1,0,0,1,0,9.0,1,1,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,6,3,4,2,4,qwen3.5_9b,semantic_arm,1,0.38026583226031035,8
QW0395,42270228,0.2545934244605354,54,male,54 years old,7000,around CHF 7000 per month,0,0,0,0,1,0,7.0,0,0,0,2,0,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,3,1,4,qwen3.5_9b,semantic_arm,1,0.461952834656305,8
QW0396,28240755,2.256576028779217,31,male,31 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,2,3,5,2,2,qwen3.5_9b,semantic_arm,1,0.5907422894394146,8
QW0397,50780405,0.2545934244605354,60,male,60 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,1,3,4,1,0,1,a non-work trip,high education,1,car is available for this trip,1,4,3,5,4,1,qwen3.5_9b,neutral_arm,0,0.4683078797946315,8
QW0398,54540452,0.8584724543995766,52,female,52 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,1,4,2,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,3,2,2,qwen3.5_9b,neutral_arm,0,0.6157138918241575,8
QW0399,39110987,0.954424398357919,48,male,48 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,1,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,2,4,2,4,qwen3.5_9b,neutral_arm,0,0.3990847060513148,8
