respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01
H0389,50270194,0.3735873657560173,40,male,40 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,1,1,4,1,0,1,0,a work trip,high education,1,car is available for this trip,1,5,4,1,1,4
H0390,50270287,0.3360277669782562,53,female,53 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,3,3,0,1,0,a work trip,high education,1,car is available for this trip,3,4,1,3,1,3
H0391,50270435,0.2545934244605354,42,male,42 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,0,2,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,4,3,2,3
H0392,50270436,0.2545934244605354,42,male,42 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,0,2,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,4,3,2,3
H0393,50270475,0.3735873657560173,59,male,59 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,1,0,1,2,2,0,1,0,a work trip,high education,1,car is available for this trip,4,5,1,4,1,4
H0394,50270501,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,3,2,2,0,1,0,a work trip,high education,1,car is available for this trip,4,2,1,4,1,1
H0395,50270502,0.2290902236010023,63,female,63 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,1,3,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,6,3,4,1,1
H0396,50270516,0.2545934244605354,41,male,41 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,0,0,1,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,1,4,1,2,3,3
H0397,50270533,0.2545934244605354,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,4,2,1,4,1,2
H0398,50270601,2.029711386372872,32,female,32 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,3,3,5,1
H0399,50270611,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,3,3,1
H0400,50270631,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,1,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,2,4,1,4
H0401,50270638,0.954424398357919,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,6,1,3,1,1
H0402,50270639,0.2545934244605354,50,male,50 years old,8418,around CHF 8418 per month,0,0,0,1,0,0,8.418,0,0,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,2,3,2
H0403,50270844,0.6926106659335842,84,male,65 or older,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,1,4,2,1,1,4
H0404,50760031,0.2290902236010023,51,female,51 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,2,2,0,1,0,a work trip,high education,1,car is available for this trip,1,4,2,3,2,2
H0405,50760043,0.954424398357919,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,6,4,3,1
H0406,50760116,2.029711386372872,39,female,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,0,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,2,1,2
H0407,50760137,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,2,5,5,3,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,4,2,3
H0408,50760209,0.5414274486172608,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,4,1,2
H0409,50760210,0.5414274486172608,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,2,4,1,2
H0410,50760247,0.8584724543995766,58,female,58 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,1,-1,-1,-1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,1,3,2,3
H0411,50760334,0.8584724543995766,42,female,42 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,6,2,4,1,2
H0412,50760337,0.5414274486172608,34,female,34 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,3,2,3
H0413,50760357,0.3735873657560173,49,male,49 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,4,3,0,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,4,1,4
H0414,50760358,8.119879017681459,-1,female,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,1,0,0,2,4,4,0,0,1,a non-work trip,not high education,0,car is not available for this trip,2,3,3,3,4,2
H0415,50760429,0.2545934244605354,49,male,49 years old,9000,around CHF 9000 per month,0,0,1,0,0,0,9.0,0,0,0,1,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,1,2,1,2
H0416,50760456,0.8584724543995766,51,female,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,1,4,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,3,1,4
H0417,50760485,0.954424398357919,44,male,44 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,3,4,2
H0418,50780010,0.7495589495214057,70,male,65 or older,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,0,0,1,2,2,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,3,4,2
H0419,50780087,0.2290902236010023,60,female,60 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,0,0,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,6,6,5,1,3
H0420,50780404,0.3735873657560173,56,male,56 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,3,3,1,4,3,4
H0421,50780405,0.2545934244605354,60,male,60 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,1,3,4,1,0,1,a non-work trip,high education,1,car is available for this trip,1,4,3,5,4,1
H0422,52720229,0.2545934244605354,64,male,64 years old,15000,around CHF 15000 per month,0,0,1,0,0,0,15.0,0,0,1,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,4,3,2,2,4,3
H0423,52720287,0.954424398357919,59,male,59 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,4,2,3,1,2
H0424,52720371,0.2545934244605354,44,male,44 years old,7000,around CHF 7000 per month,0,0,0,0,1,0,7.0,0,0,0,1,2,1,0,1,0,a work trip,not high education,1,car is available for this trip,6,3,1,4,6,2
H0425,52720511,2.256576028779217,37,male,37 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,1,0,2,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,3,3,3,3
H0426,52720539,0.954424398357919,60,male,60 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,2,2,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,5,2,3,4,5
H0427,52720539,0.954424398357919,60,male,60 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,2,2,-1,1,0,a work trip,not high education,1,car is available for this trip,2,5,2,3,4,5
H0428,52720540,0.8584724543995766,60,female,60 years old,2000,around CHF 2000 per month,0,1,0,1,0,0,2.0,1,0,1,2,2,2,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,3,3,3,2
H0429,52720549,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,6,4,6,6
H0430,52720563,0.2545934244605354,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,7,4,1,0,1,a non-work trip,high education,1,car is available for this trip,2,3,6,4,3,3
H0431,52720571,0.3735873657560173,43,male,43 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,6,6,4,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,4,2,1
H0432,52720639,0.6019450605361366,21,male,30 or younger,15000,around CHF 15000 per month,0,0,0,1,0,1,15.0,0,0,0,1,4,5,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,2,4,3
H0433,52720665,0.5414274486172608,25,female,30 or younger,15000,around CHF 15000 per month,0,0,0,1,0,1,15.0,0,0,0,3,8,6,-1,1,0,a work trip,not high education,1,car is available for this trip,2,4,1,2,1,2
H0434,52730004,0.954424398357919,55,male,55 years old,5000,around CHF 5000 per month,0,1,1,0,0,0,5.0,1,0,1,4,4,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,4,6,2,6,4
H0435,52730081,0.2545934244605354,62,male,62 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,1,2,0,0,1,a non-work trip,high education,1,car is available for this trip,1,3,3,3,5,4
H0436,52730183,0.954424398357919,49,male,49 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,3,5,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,2,4,2,2
H0437,52730184,2.029711386372872,21,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,0,0,0,3,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,3,4,3
H0438,53060149,5.121759864312539,17,female,30 or younger,2000,around CHF 2000 per month,0,1,0,0,0,1,2.0,1,0,0,2,6,4,1,0,1,a non-work trip,not high education,0,car is not available for this trip,3,2,3,4,6,2
H0439,53060150,0.954424398357919,56,male,56 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,0,0,1,2,5,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,4,3,2
H0440,53060150,0.954424398357919,56,male,56 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,0,0,1,2,5,4,1,1,0,a work trip,not high education,1,car is available for this trip,2,4,2,4,3,2
H0441,53060177,0.8584724543995766,40,female,40 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,1,3,1,2
H0442,53060213,3.4343260688387685,55,female,55 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,3,3,1
H0443,53060385,2.029711386372872,35,female,35 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,2,3,2,2
H0444,53060385,2.029711386372872,35,female,35 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,2,2
H0445,53060420,5.121759864312539,18,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,0,2,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,2,6,1
H0446,53060657,0.8584724543995766,46,female,46 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,1,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,2,1,1
H0447,53060658,0.954424398357919,44,male,44 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,2,1,3,1,3
H0448,54200057,0.2545934244605354,43,male,43 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,1,0,1,5,5,3,1,0,a work trip,high education,1,car is available for this trip,3,4,6,3,2,2
H0449,54200069,0.2290902236010023,41,female,41 years old,9000,around CHF 9000 per month,0,0,1,0,0,0,9.0,1,0,0,2,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,4,1,2
H0450,54200070,0.2545934244605354,41,male,41 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,5,3,3
H0451,54200161,0.3360277669782562,54,female,54 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,1,5,1,5
H0452,54200167,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,0,3,2,0,1,0,a work trip,high education,1,car is available for this trip,4,3,1,3,1,2
H0453,54200168,0.3360277669782562,43,female,43 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,0,3,2,0,0,1,a non-work trip,high education,1,car is available for this trip,4,4,2,4,1,3
H0454,54200183,0.8584724543995766,-1,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,0,0,0,1,1,1,-1,1,0,a work trip,not high education,1,car is available for this trip,1,3,2,3,2,4
H0455,54200233,0.2545934244605354,62,male,62 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,1,2,2,-1,1,0,a work trip,high education,1,car is available for this trip,1,6,2,1,2,2
H0456,54200335,0.2290902236010023,40,female,40 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,1,8,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,1,3,1,4
H0457,54200342,0.1798661531531291,67,female,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,1,3,2,-1,1,0,a work trip,high education,1,car is available for this trip,2,4,3,4,2,3
H0458,54200407,0.2290902236010023,58,female,58 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,4,1,4,1,3
H0459,54200622,0.8584724543995766,63,female,63 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,1,4,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,4,4,3,2,4
H0460,54200662,2.256576028779217,38,male,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,2,4,4,3,2
H0461,54200675,0.2545934244605354,41,male,41 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,4,3,1,1,0,a work trip,high education,1,car is available for this trip,2,3,1,4,2,3
H0462,54200685,0.6019450605361366,39,male,39 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,1,1,2,1,0,1,0,a work trip,high education,1,car is available for this trip,1,2,2,1,2,2
H0463,54200749,0.8584724543995766,43,female,43 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,4,5,2,5,2,3
H0464,54200781,0.5414274486172608,21,female,30 or younger,7000,around CHF 7000 per month,0,0,0,1,0,1,7.0,0,0,1,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,4,4,3
H0465,54200782,0.8584724543995766,49,female,49 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,1,3,3,4
H0466,54200782,0.8584724543995766,49,female,49 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,1,3,3,4
H0467,54200884,0.3735873657560173,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,5,3,3,3,1,3
H0468,54200981,2.029711386372872,26,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,0,0,0,2,4,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,2,2,3,2,1
H0469,54201031,0.2545934244605354,40,male,40 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,1,6,4,2,1,0,a work trip,not high education,1,car is available for this trip,3,3,1,4,1,3
H0470,54201091,0.6019450605361366,39,male,39 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,0,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,5,3,4,5,2,2
H0471,54201194,0.3735873657560173,46,male,46 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,1,0,0,1,0,0,1,a non-work trip,high education,0,car is not available for this trip,2,4,2,2,2,2
H0472,54201201,0.2545934244605354,46,male,46 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,2,1,2
H0473,54260060,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,1,0,2,0,1,0,a work trip,high education,1,car is available for this trip,4,3,3,4,3,3
H0474,54260075,0.2290902236010023,47,female,47 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,0,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,3,3,3
H0475,54260076,1.2802760802511697,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,1,0,1,7.0,0,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,3,5,2
H0476,54260136,0.7495589495214057,68,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,4,2,3
H0477,54260175,0.5414274486172608,37,female,37 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,1,2,4,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,1,4,1,4
H0478,54260212,0.8584724543995766,42,female,42 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,3,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,1,4,1,2
H0479,54260218,0.5414274486172608,33,female,33 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,4,2,0,1,0,a work trip,high education,1,car is available for this trip,4,4,2,4,1,5
H0480,54260327,0.2545934244605354,58,male,58 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,1,3,4,0,1,0,a work trip,not high education,1,car is available for this trip,4,2,1,4,1,3
H0481,54260349,0.8584724543995766,40,female,40 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,4,4,3
H0482,54260350,0.8584724543995766,40,female,40 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,3,4,3
H0483,54260350,0.8584724543995766,40,female,40 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,3,4,3
H0484,54260373,0.5414274486172608,29,female,30 or younger,7000,around CHF 7000 per month,1,0,0,0,0,1,7.0,1,0,1,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,4,2,4,1,3
H0485,54260390,3.818189834136154,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,1,0,0,1,4,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,6,5,5,3,2,3
H0486,54260409,0.954424398357919,44,male,44 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,1,2,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,3,4,4,4,2
H0487,54260410,3.4343260688387685,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,2,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,6,4,4,4,2
H0488,54260556,0.3360277669782562,41,female,41 years old,10807,around CHF 10807 per month,1,0,0,1,0,0,10.807,1,0,1,1,2,4,2,1,0,a work trip,high education,1,car is available for this trip,6,2,1,4,2,1
H0489,54260567,0.2545934244605354,47,male,47 years old,9035,around CHF 9035 per month,1,0,0,1,0,0,9.035,1,0,0,3,3,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,2,2,4,2
H0490,54260611,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,1,3,3
H0491,54260612,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,3,1,3,3
H0492,54260750,0.954424398357919,43,male,43 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,1,2,0,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,6,3,4,3,4,3
H0493,54260897,0.6019450605361366,38,male,38 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,1,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,1,2,2,2,4,4
H0494,54261011,2.256576028779217,38,male,38 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,2,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,5,2,2,5,2,1
H0495,54261138,0.8584724543995766,52,female,52 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,0,2,1,3,0,1,0,a work trip,not high education,1,car is available for this trip,4,2,1,3,1,3
H0496,54261408,0.954424398357919,52,male,52 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,1,2,1,1
H0497,54261409,2.029711386372872,20,female,30 or younger,2000,around CHF 2000 per month,0,1,0,1,0,1,2.0,1,0,0,1,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,1,3,1,1
H0498,54261413,0.954424398357919,51,male,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,2,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,3,3,3,2
H0499,54261566,6.72051101457278,51,female,51 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,2,1,2,4
H0500,54261567,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,0,0,0,1,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,2,1,2,4
H0501,54420363,0.2545934244605354,55,male,55 years old,7000,around CHF 7000 per month,1,0,1,0,0,0,7.0,1,0,1,-1,-1,-1,-1,1,0,a work trip,high education,1,car is available for this trip,2,1,2,2,1,2
H0502,54420441,0.954424398357919,59,male,59 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,1,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,6,6,3,3,1,3
H0503,54420585,0.954424398357919,45,male,45 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,4,4,4,4,2
H0504,54420606,0.6019450605361366,38,male,38 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,4,4,3,4,4,2
H0505,54420654,0.3735873657560173,51,male,51 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,6,4,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,5,1,4,1,2
H0506,54420840,5.694231137832636,19,male,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,0,1,0,0,2,2,0,1,0,a work trip,not high education,0,car is not available for this trip,3,1,1,1,2,4
H0507,54420907,0.8584724543995766,61,female,61 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,0,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,3,2,5,3,3
H0508,54421043,0.3735873657560173,51,male,51 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,0,4,4,0,0,1,a non-work trip,high education,1,car is available for this trip,5,3,2,2,1,2
H0509,54421043,0.3735873657560173,51,male,51 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,0,4,4,0,1,0,a work trip,high education,1,car is available for this trip,5,3,2,2,1,2
H0510,54421085,0.954424398357919,-1,traveler,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,1,0,0,2,4,5,0,1,0,a work trip,not high education,1,car is available for this trip,4,3,2,4,2,2
H0511,54421189,0.954424398357919,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,1,0,15.0,0,1,0,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,3,4,1,4
H0512,54421189,0.954424398357919,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,1,0,15.0,0,1,0,2,4,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,4,3,4,1,4
H0513,54421192,0.954424398357919,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,6,4,1,3,1,5
H0514,54421201,0.2290902236010023,54,female,54 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,3,3,3,0,1,0,a work trip,high education,1,car is available for this trip,3,4,4,4,2,2
H0515,54421439,0.954424398357919,42,male,42 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,0,2,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,2,3,4,4,5,2
H0516,54421440,0.2290902236010023,43,female,43 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,0,0,0,2,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,4,4,2
H0517,54429999,0.2545934244605354,46,male,46 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,1,2,4,4,-1,1,0,a work trip,not high education,1,car is available for this trip,5,5,1,5,1,3
H0518,54440058,3.4343260688387685,53,female,53 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,1,5,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,4,4,2,4
