experiment_name,respondent_id,persona_id,task_id,task_position,choice_label,choice_code,chosen_alternative_name,is_valid_choice,grounding_is_valid,GA,CAR_AV,SEX_TEXT,AGE_TEXT,INCOME_TEXT,duration_sec,prompt_eval_count,eval_count
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0583,AI0583,AI0583_T07,7,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.447372,1698,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0583,AI0583,AI0583_T08,8,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.4821948,1913,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0583,AI0583,AI0583_T09,9,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.5486535,2134,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0584,AI0584,AI0584_T01,1,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.2988006,535,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0584,AI0584,AI0584_T02,2,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.2227013,719,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0584,AI0584,AI0584_T03,3,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.2667545,909,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0584,AI0584,AI0584_T04,4,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.3095374,1104,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0584,AI0584,AI0584_T05,5,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.3555125,1306,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0584,AI0584,AI0584_T06,6,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.3961911,1513,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0584,AI0584,AI0584_T07,7,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.4488221,1726,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0584,AI0584,AI0584_T08,8,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.4919808,1946,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0584,AI0584,AI0584_T09,9,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.5572605,2171,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0585,AI0585,AI0585_T01,1,C,3,CAR,1,1,0,1,male,age code 2,income code 2,0.3048273,530,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0585,AI0585,AI0585_T02,2,C,3,CAR,1,1,0,1,male,age code 2,income code 2,0.2255993,710,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0585,AI0585,AI0585_T03,3,C,3,CAR,1,1,0,1,male,age code 2,income code 2,0.2517283,896,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0585,AI0585,AI0585_T04,4,C,3,CAR,1,1,0,1,male,age code 2,income code 2,0.3171162,1088,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0585,AI0585,AI0585_T05,5,C,3,CAR,1,1,0,1,male,age code 2,income code 2,0.3542935,1286,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0585,AI0585,AI0585_T06,6,C,3,CAR,1,1,0,1,male,age code 2,income code 2,0.3971944,1489,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0585,AI0585,AI0585_T07,7,C,3,CAR,1,1,0,1,male,age code 2,income code 2,0.4508859,1697,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0585,AI0585,AI0585_T08,8,C,3,CAR,1,1,0,1,male,age code 2,income code 2,0.4856144,1912,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0585,AI0585,AI0585_T09,9,C,3,CAR,1,1,0,1,male,age code 2,income code 2,0.5486787,2134,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0586,AI0586,AI0586_T01,1,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.2992963,526,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0586,AI0586,AI0586_T02,2,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.2236981,710,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0586,AI0586,AI0586_T03,3,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.2692229,900,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0586,AI0586,AI0586_T04,4,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3172674,1096,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0586,AI0586,AI0586_T05,5,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3503389,1299,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0586,AI0586,AI0586_T06,6,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.4022941,1507,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0586,AI0586,AI0586_T07,7,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.4492745,1720,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0586,AI0586,AI0586_T08,8,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.4981822,1941,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0586,AI0586,AI0586_T09,9,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.5496975,2167,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0587,AI0587,AI0587_T01,1,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.2983146,526,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0587,AI0587,AI0587_T02,2,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.2225396,710,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0587,AI0587,AI0587_T03,3,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.2682518,900,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0587,AI0587,AI0587_T04,4,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3161432,1096,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0587,AI0587,AI0587_T05,5,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3580348,1298,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0587,AI0587,AI0587_T06,6,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3918638,1507,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0587,AI0587,AI0587_T07,7,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.454965,1722,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0587,AI0587,AI0587_T08,8,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.4950042,1942,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0587,AI0587,AI0587_T09,9,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.5472692,2168,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0588,AI0588,AI0588_T01,1,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3677622,540,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0588,AI0588,AI0588_T02,2,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.2927311,730,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0588,AI0588,AI0588_T03,3,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3335596,926,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0588,AI0588,AI0588_T04,4,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3846346,1128,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0588,AI0588,AI0588_T05,5,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.4241741,1337,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0588,AI0588,AI0588_T06,6,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.4865372,1550,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0588,AI0588,AI0588_T07,7,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.532421,1769,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0588,AI0588,AI0588_T08,8,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.5814547,1996,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0588,AI0588,AI0588_T09,9,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.6332074,2228,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0589,AI0589,AI0589_T01,1,A,1,TRAIN,1,1,0,1,male,age code 5,income code 3,0.3017113,518,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0589,AI0589,AI0589_T02,2,A,1,TRAIN,1,1,0,1,male,age code 5,income code 3,0.2218055,697,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0589,AI0589,AI0589_T03,3,A,1,TRAIN,1,1,0,1,male,age code 5,income code 3,0.2559654,883,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0589,AI0589,AI0589_T04,4,A,1,TRAIN,1,1,0,1,male,age code 5,income code 3,0.3077809,1073,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0589,AI0589,AI0589_T05,5,A,1,TRAIN,1,1,0,1,male,age code 5,income code 3,0.3443545,1270,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0589,AI0589,AI0589_T06,6,A,1,TRAIN,1,1,0,1,male,age code 5,income code 3,0.396823,1473,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0589,AI0589,AI0589_T07,7,A,1,TRAIN,1,1,0,1,male,age code 5,income code 3,0.4460085,1682,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0589,AI0589,AI0589_T08,8,A,1,TRAIN,1,1,0,1,male,age code 5,income code 3,0.4871534,1896,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0589,AI0589,AI0589_T09,9,A,1,TRAIN,1,1,0,1,male,age code 5,income code 3,0.5476441,2117,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0590,AI0590,AI0590_T01,1,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3003565,521,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0590,AI0590,AI0590_T02,2,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.2152942,703,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0590,AI0590,AI0590_T03,3,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.2559668,892,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0590,AI0590,AI0590_T04,4,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3045747,1084,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0590,AI0590,AI0590_T05,5,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3543629,1282,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0590,AI0590,AI0590_T06,6,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3942229,1488,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0590,AI0590,AI0590_T07,7,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.446911,1701,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0590,AI0590,AI0590_T08,8,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.4816385,1918,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0590,AI0590,AI0590_T09,9,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.5430445,2139,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0591,AI0591,AI0591_T01,1,A,1,TRAIN,1,1,0,1,male,age code 4,income code 1,0.3030811,514,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0591,AI0591,AI0591_T02,2,A,1,TRAIN,1,1,0,1,male,age code 4,income code 1,0.3369717,692,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0591,AI0591,AI0591_T03,3,A,1,TRAIN,1,1,0,1,male,age code 4,income code 1,0.2554458,875,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0591,AI0591,AI0591_T04,4,A,1,TRAIN,1,1,0,1,male,age code 4,income code 1,0.3057573,1064,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0591,AI0591,AI0591_T05,5,A,1,TRAIN,1,1,0,1,male,age code 4,income code 1,0.3448562,1259,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0591,AI0591,AI0591_T06,6,A,1,TRAIN,1,1,0,1,male,age code 4,income code 1,0.384238,1460,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0591,AI0591,AI0591_T07,7,A,1,TRAIN,1,1,0,1,male,age code 4,income code 1,0.4443054,1667,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0591,AI0591,AI0591_T08,8,A,1,TRAIN,1,1,0,1,male,age code 4,income code 1,0.4848299,1880,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0591,AI0591,AI0591_T09,9,A,1,TRAIN,1,1,0,1,male,age code 4,income code 1,0.5477151,2099,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0592,AI0592,AI0592_T01,1,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.2976156,531,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0592,AI0592,AI0592_T02,2,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.2254473,712,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0592,AI0592,AI0592_T03,3,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.2669619,900,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0592,AI0592,AI0592_T04,4,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.3185305,1092,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0592,AI0592,AI0592_T05,5,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.3514471,1291,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0592,AI0592,AI0592_T06,6,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.3993969,1496,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0592,AI0592,AI0592_T07,7,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.4485645,1707,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0592,AI0592,AI0592_T08,8,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.4941119,1923,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0592,AI0592,AI0592_T09,9,A,1,TRAIN,1,1,0,1,male,age code 2,income code 2,0.549637,2146,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0593,AI0593,AI0593_T01,1,C,3,CAR,1,1,0,1,male,age code 2,income code 3,0.3014548,524,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0593,AI0593,AI0593_T02,2,C,3,CAR,1,1,0,1,male,age code 2,income code 3,0.2263959,707,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0593,AI0593,AI0593_T03,3,C,3,CAR,1,1,0,1,male,age code 2,income code 3,0.2584194,896,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0593,AI0593,AI0593_T04,4,C,3,CAR,1,1,0,1,male,age code 2,income code 3,0.3154695,1091,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0593,AI0593,AI0593_T05,5,C,3,CAR,1,1,0,1,male,age code 2,income code 3,0.351415,1293,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0593,AI0593,AI0593_T06,6,C,3,CAR,1,1,0,1,male,age code 2,income code 3,0.3951324,1499,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0593,AI0593,AI0593_T07,7,C,3,CAR,1,1,0,1,male,age code 2,income code 3,0.4466031,1711,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0593,AI0593,AI0593_T08,8,C,3,CAR,1,1,0,1,male,age code 2,income code 3,0.5001391,1931,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0593,AI0593,AI0593_T09,9,C,3,CAR,1,1,0,1,male,age code 2,income code 3,0.5554214,2156,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0594,AI0594,AI0594_T01,1,A,1,TRAIN,1,1,0,1,female,age code 4,income code 2,0.301136,528,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0594,AI0594,AI0594_T02,2,A,1,TRAIN,1,1,0,1,female,age code 4,income code 2,0.2248095,706,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0594,AI0594,AI0594_T03,3,A,1,TRAIN,1,1,0,1,female,age code 4,income code 2,0.2539088,890,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0594,AI0594,AI0594_T04,4,A,1,TRAIN,1,1,0,1,female,age code 4,income code 2,0.3052846,1079,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0594,AI0594,AI0594_T05,5,A,1,TRAIN,1,1,0,1,female,age code 4,income code 2,0.348539,1275,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0594,AI0594,AI0594_T06,6,A,1,TRAIN,1,1,0,1,female,age code 4,income code 2,0.3941188,1476,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0594,AI0594,AI0594_T07,7,A,1,TRAIN,1,1,0,1,female,age code 4,income code 2,0.4427998,1683,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0594,AI0594,AI0594_T08,8,A,1,TRAIN,1,1,0,1,female,age code 4,income code 2,0.492566,1897,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0594,AI0594,AI0594_T09,9,A,1,TRAIN,1,1,0,1,female,age code 4,income code 2,0.5421005,2116,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0595,AI0595,AI0595_T01,1,A,1,TRAIN,1,1,0,1,male,age code 4,income code 3,0.2960281,522,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0595,AI0595,AI0595_T02,2,A,1,TRAIN,1,1,0,1,male,age code 4,income code 3,0.220092,703,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0595,AI0595,AI0595_T03,3,A,1,TRAIN,1,1,0,1,male,age code 4,income code 3,0.254293,890,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0595,AI0595,AI0595_T04,4,A,1,TRAIN,1,1,0,1,male,age code 4,income code 3,0.3115712,1082,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0595,AI0595,AI0595_T05,5,A,1,TRAIN,1,1,0,1,male,age code 4,income code 3,0.3565759,1281,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0595,AI0595,AI0595_T06,6,A,1,TRAIN,1,1,0,1,male,age code 4,income code 3,0.3964109,1486,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0595,AI0595,AI0595_T07,7,A,1,TRAIN,1,1,0,1,male,age code 4,income code 3,0.4439987,1697,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0595,AI0595,AI0595_T08,8,A,1,TRAIN,1,1,0,1,male,age code 4,income code 3,0.4871026,1913,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0595,AI0595,AI0595_T09,9,A,1,TRAIN,1,1,0,1,male,age code 4,income code 3,0.550205,2134,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0596,AI0596,AI0596_T01,1,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.3001798,530,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0596,AI0596,AI0596_T02,2,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.2253153,714,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0596,AI0596,AI0596_T03,3,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.2706903,903,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0596,AI0596,AI0596_T04,4,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.3123576,1098,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0596,AI0596,AI0596_T05,5,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.3544255,1299,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0596,AI0596,AI0596_T06,6,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.3946911,1506,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0596,AI0596,AI0596_T07,7,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.4477724,1719,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0596,AI0596,AI0596_T08,8,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.4921667,1938,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0596,AI0596,AI0596_T09,9,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.5553734,2163,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0597,AI0597,AI0597_T01,1,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3020845,526,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0597,AI0597,AI0597_T02,2,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.2281133,709,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0597,AI0597,AI0597_T03,3,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.2674014,897,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0597,AI0597,AI0597_T04,4,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3213369,1091,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0597,AI0597,AI0597_T05,5,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3509384,1291,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0597,AI0597,AI0597_T06,6,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3976455,1497,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0597,AI0597,AI0597_T07,7,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.4521805,1710,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0597,AI0597,AI0597_T08,8,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.562781,1929,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0597,AI0597,AI0597_T09,9,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.5528528,2153,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0598,AI0598,AI0598_T01,1,C,3,CAR,1,1,0,1,male,age code 3,income code 2,0.2969476,535,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0598,AI0598,AI0598_T02,2,C,3,CAR,1,1,0,1,male,age code 3,income code 2,0.2249633,720,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0598,AI0598,AI0598_T03,3,C,3,CAR,1,1,0,1,male,age code 3,income code 2,0.2752467,911,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0598,AI0598,AI0598_T04,4,C,3,CAR,1,1,0,1,male,age code 3,income code 2,0.3173791,1107,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0598,AI0598,AI0598_T05,5,C,3,CAR,1,1,0,1,male,age code 3,income code 2,0.3552075,1310,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0598,AI0598,AI0598_T06,6,C,3,CAR,1,1,0,1,male,age code 3,income code 2,0.4038361,1518,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0598,AI0598,AI0598_T07,7,C,3,CAR,1,1,0,1,male,age code 3,income code 2,0.4609036,1732,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0598,AI0598,AI0598_T08,8,C,3,CAR,1,1,0,1,male,age code 3,income code 2,0.5001857,1953,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0598,AI0598,AI0598_T09,9,C,3,CAR,1,1,0,1,male,age code 3,income code 2,0.5635699,2179,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0599,AI0599,AI0599_T01,1,A,1,TRAIN,1,1,0,0,female,age code 2,income code 2,0.3678874,533,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0599,AI0599,AI0599_T02,2,A,1,TRAIN,1,1,0,0,female,age code 2,income code 2,0.2951987,716,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0599,AI0599,AI0599_T03,3,B,2,SWISSMETRO,1,1,0,0,female,age code 2,income code 2,0.3353434,906,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0599,AI0599,AI0599_T04,4,A,1,TRAIN,1,1,0,0,female,age code 2,income code 2,0.386653,1104,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0599,AI0599,AI0599_T05,5,A,1,TRAIN,1,1,0,0,female,age code 2,income code 2,0.4290663,1308,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0599,AI0599,AI0599_T06,6,A,1,TRAIN,1,1,0,0,female,age code 2,income code 2,0.4686215,1518,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0599,AI0599,AI0599_T07,7,A,1,TRAIN,1,1,0,0,female,age code 2,income code 2,0.5198534,1734,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0599,AI0599,AI0599_T08,8,A,1,TRAIN,1,1,0,0,female,age code 2,income code 2,0.574982,1956,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0599,AI0599,AI0599_T09,9,A,1,TRAIN,1,1,0,0,female,age code 2,income code 2,0.6405561,2184,13
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0600,AI0600,AI0600_T01,1,A,1,TRAIN,1,1,0,1,male,age code 3,income code 4,0.2947166,515,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0600,AI0600,AI0600_T02,2,A,1,TRAIN,1,1,0,1,male,age code 3,income code 4,0.3359642,700,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0600,AI0600,AI0600_T03,3,A,1,TRAIN,1,1,0,1,male,age code 3,income code 4,0.2561695,889,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0600,AI0600,AI0600_T04,4,A,1,TRAIN,1,1,0,1,male,age code 3,income code 4,0.3144617,1084,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0600,AI0600,AI0600_T05,5,A,1,TRAIN,1,1,0,1,male,age code 3,income code 4,0.3551805,1285,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0600,AI0600,AI0600_T06,6,A,1,TRAIN,1,1,0,1,male,age code 3,income code 4,0.399601,1493,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0600,AI0600,AI0600_T07,7,A,1,TRAIN,1,1,0,1,male,age code 3,income code 4,0.4398966,1706,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0600,AI0600,AI0600_T08,8,A,1,TRAIN,1,1,0,1,male,age code 3,income code 4,0.4973076,1926,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0600,AI0600,AI0600_T09,9,A,1,TRAIN,1,1,0,1,male,age code 3,income code 4,0.548803,2152,7
