custom_id,respondent_id,ID,task_id,task_position,mode_id,alternative_name,choice,availability,travel_time,travel_cost,headway,seat_configuration,travel_time_hundredth,travel_cost_hundredth,GROUP,SURVEY,SP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV
5836,AI0649,649,AI0649_T04,4,3,CAR,0,1,112,124,0,0,1.12,1.24,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5837,AI0649,649,AI0649_T05,5,1,TRAIN,0,1,220,48,30,0,2.2,0.48,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5837,AI0649,649,AI0649_T05,5,2,SWISSMETRO,0,1,144,54,30,0,1.44,0.54,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5837,AI0649,649,AI0649_T05,5,3,CAR,0,1,182,76,0,0,1.82,0.76,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5838,AI0649,649,AI0649_T06,6,1,TRAIN,0,1,220,43,30,0,2.2,0.43,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5838,AI0649,649,AI0649_T06,6,2,SWISSMETRO,0,1,144,43,10,0,1.44,0.43,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5838,AI0649,649,AI0649_T06,6,3,CAR,0,1,112,95,0,0,1.12,0.95,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5839,AI0649,649,AI0649_T07,7,1,TRAIN,0,1,220,58,60,0,2.2,0.58,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5839,AI0649,649,AI0649_T07,7,2,SWISSMETRO,0,1,144,54,20,0,1.44,0.54,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5839,AI0649,649,AI0649_T07,7,3,CAR,0,1,112,76,0,0,1.12,0.76,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5840,AI0649,649,AI0649_T08,8,1,TRAIN,0,1,264,58,30,0,2.64,0.58,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5840,AI0649,649,AI0649_T08,8,2,SWISSMETRO,0,1,144,59,30,0,1.44,0.59,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5840,AI0649,649,AI0649_T08,8,3,CAR,0,1,112,124,0,0,1.12,1.24,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5841,AI0649,649,AI0649_T09,9,1,TRAIN,0,1,220,48,60,0,2.2,0.48,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5841,AI0649,649,AI0649_T09,9,2,SWISSMETRO,0,1,144,59,30,0,1.44,0.59,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5841,AI0649,649,AI0649_T09,9,3,CAR,0,1,140,95,0,0,1.4,0.95,3,1,1,3,1,3,2,0,3,1,3,0,17,11,1
5842,AI0650,650,AI0650_T01,1,1,TRAIN,0,1,138,156,120,0,1.38,1.56,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5842,AI0650,650,AI0650_T01,1,2,SWISSMETRO,0,1,60,161,30,1,0.6,1.61,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5842,AI0650,650,AI0650_T01,1,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5843,AI0650,650,AI0650_T02,2,1,TRAIN,0,1,104,117,120,0,1.04,1.17,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5843,AI0650,650,AI0650_T02,2,2,SWISSMETRO,0,1,60,145,30,0,0.6,1.45,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5843,AI0650,650,AI0650_T02,2,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5844,AI0650,650,AI0650_T03,3,1,TRAIN,0,1,138,117,120,0,1.38,1.17,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5844,AI0650,650,AI0650_T03,3,2,SWISSMETRO,0,1,60,145,20,1,0.6,1.45,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5844,AI0650,650,AI0650_T03,3,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5845,AI0650,650,AI0650_T04,4,1,TRAIN,0,1,115,117,60,0,1.15,1.17,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5845,AI0650,650,AI0650_T04,4,2,SWISSMETRO,0,1,60,145,10,0,0.6,1.45,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5845,AI0650,650,AI0650_T04,4,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5846,AI0650,650,AI0650_T05,5,1,TRAIN,0,1,115,130,120,0,1.15,1.3,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5846,AI0650,650,AI0650_T05,5,2,SWISSMETRO,0,1,60,145,30,0,0.6,1.45,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5846,AI0650,650,AI0650_T05,5,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5847,AI0650,650,AI0650_T06,6,1,TRAIN,0,1,104,130,60,0,1.04,1.3,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5847,AI0650,650,AI0650_T06,6,2,SWISSMETRO,0,1,60,145,20,1,0.6,1.45,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5847,AI0650,650,AI0650_T06,6,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5848,AI0650,650,AI0650_T07,7,1,TRAIN,0,1,104,156,60,0,1.04,1.56,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5848,AI0650,650,AI0650_T07,7,2,SWISSMETRO,0,1,60,177,10,1,0.6,1.77,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5848,AI0650,650,AI0650_T07,7,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5849,AI0650,650,AI0650_T08,8,1,TRAIN,0,1,104,130,120,0,1.04,1.3,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5849,AI0650,650,AI0650_T08,8,2,SWISSMETRO,0,1,60,161,20,0,0.6,1.61,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5849,AI0650,650,AI0650_T08,8,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5850,AI0650,650,AI0650_T09,9,1,TRAIN,0,1,115,156,30,0,1.15,1.56,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5850,AI0650,650,AI0650_T09,9,2,SWISSMETRO,0,1,60,209,20,1,0.6,2.09,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5850,AI0650,650,AI0650_T09,9,3,CAR,0,0,0,0,0,0,0.0,0.0,2,0,1,1,1,3,2,0,2,1,3,0,1,17,0
5851,AI0651,651,AI0651_T01,1,1,TRAIN,0,1,201,110,120,0,2.01,1.1,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5851,AI0651,651,AI0651_T01,1,2,SWISSMETRO,0,1,97,120,20,0,0.97,1.2,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5851,AI0651,651,AI0651_T01,1,3,CAR,0,1,208,95,0,0,2.08,0.95,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5852,AI0651,651,AI0651_T02,2,1,TRAIN,0,1,181,110,30,0,1.81,1.1,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5852,AI0651,651,AI0651_T02,2,2,SWISSMETRO,0,1,97,109,10,0,0.97,1.09,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5852,AI0651,651,AI0651_T02,2,3,CAR,0,1,208,124,0,0,2.08,1.24,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5853,AI0651,651,AI0651_T03,3,1,TRAIN,0,1,241,110,60,0,2.41,1.1,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5853,AI0651,651,AI0651_T03,3,2,SWISSMETRO,0,1,107,131,30,0,1.07,1.31,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5853,AI0651,651,AI0651_T03,3,3,CAR,0,1,208,76,0,0,2.08,0.76,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5854,AI0651,651,AI0651_T04,4,1,TRAIN,0,1,181,92,30,0,1.81,0.92,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5854,AI0651,651,AI0651_T04,4,2,SWISSMETRO,0,1,97,109,20,0,0.97,1.09,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5854,AI0651,651,AI0651_T04,4,3,CAR,0,1,128,76,0,0,1.28,0.76,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5855,AI0651,651,AI0651_T05,5,1,TRAIN,0,1,241,83,60,0,2.41,0.83,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5855,AI0651,651,AI0651_T05,5,2,SWISSMETRO,0,1,97,87,20,0,0.97,0.87,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5855,AI0651,651,AI0651_T05,5,3,CAR,0,1,160,124,0,0,1.6,1.24,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5856,AI0651,651,AI0651_T06,6,1,TRAIN,0,1,201,83,120,0,2.01,0.83,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5856,AI0651,651,AI0651_T06,6,2,SWISSMETRO,0,1,97,109,10,0,0.97,1.09,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5856,AI0651,651,AI0651_T06,6,3,CAR,0,1,160,76,0,0,1.6,0.76,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5857,AI0651,651,AI0651_T07,7,1,TRAIN,0,1,181,110,120,0,1.81,1.1,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5857,AI0651,651,AI0651_T07,7,2,SWISSMETRO,0,1,107,131,10,0,1.07,1.31,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5857,AI0651,651,AI0651_T07,7,3,CAR,0,1,128,95,0,0,1.28,0.95,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5858,AI0651,651,AI0651_T08,8,1,TRAIN,0,1,181,83,30,0,1.81,0.83,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5858,AI0651,651,AI0651_T08,8,2,SWISSMETRO,0,1,107,98,30,0,1.07,0.98,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5858,AI0651,651,AI0651_T08,8,3,CAR,0,1,160,95,0,0,1.6,0.95,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5859,AI0651,651,AI0651_T09,9,1,TRAIN,0,1,241,92,60,0,2.41,0.92,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5859,AI0651,651,AI0651_T09,9,2,SWISSMETRO,0,1,97,98,10,0,0.97,0.98,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5859,AI0651,651,AI0651_T09,9,3,CAR,0,1,128,95,0,0,1.28,0.95,3,1,1,3,1,3,2,1,3,1,3,0,22,17,1
5860,AI0652,652,AI0652_T01,1,1,TRAIN,0,1,154,71,30,0,1.54,0.71,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5860,AI0652,652,AI0652_T01,1,2,SWISSMETRO,0,1,87,81,10,0,0.87,0.81,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5860,AI0652,652,AI0652_T01,1,3,CAR,0,1,120,60,0,0,1.2,0.6,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5861,AI0652,652,AI0652_T02,2,1,TRAIN,0,1,154,71,120,0,1.54,0.71,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5861,AI0652,652,AI0652_T02,2,2,SWISSMETRO,0,1,79,89,10,0,0.79,0.89,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5861,AI0652,652,AI0652_T02,2,3,CAR,0,1,156,98,0,0,1.56,0.98,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5862,AI0652,652,AI0652_T03,3,1,TRAIN,0,1,154,64,30,0,1.54,0.64,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5862,AI0652,652,AI0652_T03,3,2,SWISSMETRO,0,1,71,89,20,0,0.71,0.89,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5862,AI0652,652,AI0652_T03,3,3,CAR,0,1,156,75,0,0,1.56,0.75,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5863,AI0652,652,AI0652_T04,4,1,TRAIN,0,1,115,64,60,0,1.15,0.64,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5863,AI0652,652,AI0652_T04,4,2,SWISSMETRO,0,1,71,89,30,0,0.71,0.89,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5863,AI0652,652,AI0652_T04,4,3,CAR,0,1,96,98,0,0,0.96,0.98,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5864,AI0652,652,AI0652_T05,5,1,TRAIN,0,1,128,71,30,0,1.28,0.71,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5864,AI0652,652,AI0652_T05,5,2,SWISSMETRO,0,1,71,81,30,0,0.71,0.81,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5864,AI0652,652,AI0652_T05,5,3,CAR,0,1,156,60,0,0,1.56,0.6,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5865,AI0652,652,AI0652_T06,6,1,TRAIN,0,1,128,64,30,0,1.28,0.64,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5865,AI0652,652,AI0652_T06,6,2,SWISSMETRO,0,1,79,73,10,0,0.79,0.73,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5865,AI0652,652,AI0652_T06,6,3,CAR,0,1,96,75,0,0,0.96,0.75,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5866,AI0652,652,AI0652_T07,7,1,TRAIN,0,1,128,85,60,0,1.28,0.85,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5866,AI0652,652,AI0652_T07,7,2,SWISSMETRO,0,1,71,89,20,0,0.71,0.89,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5866,AI0652,652,AI0652_T07,7,3,CAR,0,1,96,60,0,0,0.96,0.6,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5867,AI0652,652,AI0652_T08,8,1,TRAIN,0,1,154,85,30,0,1.54,0.85,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5867,AI0652,652,AI0652_T08,8,2,SWISSMETRO,0,1,79,89,30,0,0.79,0.89,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5867,AI0652,652,AI0652_T08,8,3,CAR,0,1,96,98,0,0,0.96,0.98,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5868,AI0652,652,AI0652_T09,9,1,TRAIN,0,1,128,71,60,0,1.28,0.71,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5868,AI0652,652,AI0652_T09,9,2,SWISSMETRO,0,1,79,89,30,0,0.79,0.89,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5868,AI0652,652,AI0652_T09,9,3,CAR,0,1,120,75,0,0,1.2,0.75,3,1,1,3,1,3,2,0,2,1,3,0,17,2,1
5869,AI0653,653,AI0653_T01,1,1,TRAIN,0,1,173,221,120,0,1.73,2.21,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5869,AI0653,653,AI0653_T01,1,2,SWISSMETRO,0,1,65,250,20,0,0.65,2.5,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5869,AI0653,653,AI0653_T01,1,3,CAR,0,1,221,125,0,0,2.21,1.25,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5870,AI0653,653,AI0653_T02,2,1,TRAIN,0,1,156,221,30,0,1.56,2.21,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5870,AI0653,653,AI0653_T02,2,2,SWISSMETRO,0,1,65,228,10,0,0.65,2.28,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5870,AI0653,653,AI0653_T02,2,3,CAR,0,1,221,162,0,0,2.21,1.62,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5871,AI0653,653,AI0653_T03,3,1,TRAIN,0,1,208,221,60,0,2.08,2.21,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5871,AI0653,653,AI0653_T03,3,2,SWISSMETRO,0,1,65,250,30,0,0.65,2.5,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5871,AI0653,653,AI0653_T03,3,3,CAR,0,1,221,100,0,0,2.21,1.0,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5872,AI0653,653,AI0653_T04,4,1,TRAIN,0,1,156,184,30,0,1.56,1.84,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5872,AI0653,653,AI0653_T04,4,2,SWISSMETRO,0,1,65,228,20,0,0.65,2.28,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5872,AI0653,653,AI0653_T04,4,3,CAR,0,1,136,100,0,0,1.36,1.0,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5873,AI0653,653,AI0653_T05,5,1,TRAIN,0,1,208,166,60,0,2.08,1.66,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5873,AI0653,653,AI0653_T05,5,2,SWISSMETRO,0,1,65,205,20,0,0.65,2.05,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5873,AI0653,653,AI0653_T05,5,3,CAR,0,1,170,162,0,0,1.7,1.62,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5874,AI0653,653,AI0653_T06,6,1,TRAIN,0,1,173,166,120,0,1.73,1.66,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5874,AI0653,653,AI0653_T06,6,2,SWISSMETRO,0,1,65,228,10,0,0.65,2.28,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5874,AI0653,653,AI0653_T06,6,3,CAR,0,1,170,100,0,0,1.7,1.0,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5875,AI0653,653,AI0653_T07,7,1,TRAIN,0,1,156,221,120,0,1.56,2.21,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5875,AI0653,653,AI0653_T07,7,2,SWISSMETRO,0,1,65,250,10,0,0.65,2.5,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5875,AI0653,653,AI0653_T07,7,3,CAR,0,1,136,125,0,0,1.36,1.25,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5876,AI0653,653,AI0653_T08,8,1,TRAIN,0,1,156,166,30,0,1.56,1.66,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5876,AI0653,653,AI0653_T08,8,2,SWISSMETRO,0,1,65,205,30,0,0.65,2.05,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5876,AI0653,653,AI0653_T08,8,3,CAR,0,1,170,125,0,0,1.7,1.25,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5877,AI0653,653,AI0653_T09,9,1,TRAIN,0,1,208,184,60,0,2.08,1.84,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5877,AI0653,653,AI0653_T09,9,2,SWISSMETRO,0,1,65,205,10,0,0.65,2.05,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5877,AI0653,653,AI0653_T09,9,3,CAR,0,1,136,125,0,0,1.36,1.25,3,1,1,3,0,3,2,0,4,1,3,0,22,1,1
5878,AI0654,654,AI0654_T01,1,1,TRAIN,0,1,136,31,120,0,1.36,0.31,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5878,AI0654,654,AI0654_T01,1,2,SWISSMETRO,0,1,52,30,30,1,0.52,0.3,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5878,AI0654,654,AI0654_T01,1,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5879,AI0654,654,AI0654_T02,2,1,TRAIN,0,1,102,23,120,0,1.02,0.23,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5879,AI0654,654,AI0654_T02,2,2,SWISSMETRO,0,1,58,30,30,0,0.58,0.3,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5879,AI0654,654,AI0654_T02,2,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5880,AI0654,654,AI0654_T03,3,1,TRAIN,0,1,136,23,120,0,1.36,0.23,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5880,AI0654,654,AI0654_T03,3,2,SWISSMETRO,0,1,64,34,20,1,0.64,0.34,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5880,AI0654,654,AI0654_T03,3,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5881,AI0654,654,AI0654_T04,4,1,TRAIN,0,1,113,23,60,0,1.13,0.23,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5881,AI0654,654,AI0654_T04,4,2,SWISSMETRO,0,1,64,34,10,0,0.64,0.34,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5881,AI0654,654,AI0654_T04,4,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5882,AI0654,654,AI0654_T05,5,1,TRAIN,0,1,113,26,120,0,1.13,0.26,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5882,AI0654,654,AI0654_T05,5,2,SWISSMETRO,0,1,64,30,30,0,0.64,0.3,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5882,AI0654,654,AI0654_T05,5,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5883,AI0654,654,AI0654_T06,6,1,TRAIN,0,1,102,26,60,0,1.02,0.26,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5883,AI0654,654,AI0654_T06,6,2,SWISSMETRO,0,1,64,30,20,1,0.64,0.3,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5883,AI0654,654,AI0654_T06,6,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5884,AI0654,654,AI0654_T07,7,1,TRAIN,0,1,102,31,60,0,1.02,0.31,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5884,AI0654,654,AI0654_T07,7,2,SWISSMETRO,0,1,58,34,10,1,0.58,0.34,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5884,AI0654,654,AI0654_T07,7,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5885,AI0654,654,AI0654_T08,8,1,TRAIN,0,1,102,26,120,0,1.02,0.26,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5885,AI0654,654,AI0654_T08,8,2,SWISSMETRO,0,1,52,34,20,0,0.52,0.34,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5885,AI0654,654,AI0654_T08,8,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5886,AI0654,654,AI0654_T09,9,1,TRAIN,0,1,113,31,30,0,1.13,0.31,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5886,AI0654,654,AI0654_T09,9,2,SWISSMETRO,0,1,64,40,20,1,0.64,0.4,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5886,AI0654,654,AI0654_T09,9,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,1,2,1,3,0,2,0,1,2,1
5887,AI0655,655,AI0655_T01,1,1,TRAIN,0,1,173,91,30,0,1.73,0.91,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5887,AI0655,655,AI0655_T01,1,2,SWISSMETRO,0,1,101,106,10,0,1.01,1.06,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5887,AI0655,655,AI0655_T01,1,3,CAR,0,1,120,64,0,0,1.2,0.64,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5888,AI0655,655,AI0655_T02,2,1,TRAIN,0,1,173,91,120,0,1.73,0.91,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5888,AI0655,655,AI0655_T02,2,2,SWISSMETRO,0,1,92,116,10,0,0.92,1.16,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5888,AI0655,655,AI0655_T02,2,3,CAR,0,1,156,104,0,0,1.56,1.04,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5889,AI0655,655,AI0655_T03,3,1,TRAIN,0,1,173,82,30,0,1.73,0.82,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5889,AI0655,655,AI0655_T03,3,2,SWISSMETRO,0,1,92,106,20,0,0.92,1.06,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5889,AI0655,655,AI0655_T03,3,3,CAR,0,1,156,80,0,0,1.56,0.8,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5890,AI0655,655,AI0655_T04,4,1,TRAIN,0,1,130,82,60,0,1.3,0.82,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5890,AI0655,655,AI0655_T04,4,2,SWISSMETRO,0,1,92,106,30,0,0.92,1.06,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5890,AI0655,655,AI0655_T04,4,3,CAR,0,1,96,104,0,0,0.96,1.04,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5891,AI0655,655,AI0655_T05,5,1,TRAIN,0,1,144,91,30,0,1.44,0.91,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5891,AI0655,655,AI0655_T05,5,2,SWISSMETRO,0,1,92,106,30,0,0.92,1.06,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5891,AI0655,655,AI0655_T05,5,3,CAR,0,1,156,64,0,0,1.56,0.64,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5892,AI0655,655,AI0655_T06,6,1,TRAIN,0,1,144,82,30,0,1.44,0.82,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5892,AI0655,655,AI0655_T06,6,2,SWISSMETRO,0,1,92,95,10,0,0.92,0.95,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5892,AI0655,655,AI0655_T06,6,3,CAR,0,1,96,80,0,0,0.96,0.8,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5893,AI0655,655,AI0655_T07,7,1,TRAIN,0,1,144,109,60,0,1.44,1.09,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5893,AI0655,655,AI0655_T07,7,2,SWISSMETRO,0,1,92,116,20,0,0.92,1.16,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5893,AI0655,655,AI0655_T07,7,3,CAR,0,1,96,64,0,0,0.96,0.64,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5894,AI0655,655,AI0655_T08,8,1,TRAIN,0,1,173,109,30,0,1.73,1.09,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5894,AI0655,655,AI0655_T08,8,2,SWISSMETRO,0,1,92,116,30,0,0.92,1.16,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5894,AI0655,655,AI0655_T08,8,3,CAR,0,1,96,104,0,0,0.96,1.04,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
5895,AI0655,655,AI0655_T09,9,1,TRAIN,0,1,144,91,60,0,1.44,0.91,3,1,1,3,1,1,3,1,3,1,2,0,22,1,1
