respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count,model_is_deepseek,n_valid_tasks,label_flip_rate,order_flip_rate,paraphrase_flip_rate,monotonicity_compliance_rate,dominance_violation_rate,confidence_mean,exact_repeat_flip_rate_mean,top_attr_share_travel_time,top_attr_share_waiting_time,top_attr_share_cost,top_attr_share_distance,top_attr_share_availability,top_attr_share_mode_label
DS0090_R4,90320677,0.3735873657560173,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,1,4,5,0,1,0,a work trip,high education,1,car is available for this trip,4,5,1,4,1,2,deepseek_chat,DST0090,4,neutral_arm,0,naturalistic,1,0.3490733325930518,0.1900887629393901,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,4.375,0.14583333333333334,0.5,0.0,0.5,0.0,0.0,0.0
DS0091_R1,70140237,0.8584724543995766,60,female,60 years old,3250,around CHF 3250 per month,0,1,0,0,0,0,3.25,1,0,0,1,0,2,0,1,0,a work trip,not high education,1,car is available for this trip,6,3,1,3,1,1,deepseek_chat,DST0091,1,neutral_arm,0,naturalistic,1,0.4014753042869666,0.2235079809576702,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
DS0091_R2,70140237,0.8584724543995766,60,female,60 years old,3250,around CHF 3250 per month,0,1,0,0,0,0,3.25,1,0,0,1,0,2,0,1,0,a work trip,not high education,1,car is available for this trip,6,3,1,3,1,1,deepseek_chat,DST0091,2,neutral_arm,0,naturalistic,1,0.4014753042869666,0.2235079809576702,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
DS0091_R3,70140237,0.8584724543995766,60,female,60 years old,3250,around CHF 3250 per month,0,1,0,0,0,0,3.25,1,0,0,1,0,2,0,1,0,a work trip,not high education,1,car is available for this trip,6,3,1,3,1,1,deepseek_chat,DST0091,3,neutral_arm,0,naturalistic,1,0.4014753042869666,0.2235079809576702,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
DS0091_R4,70140237,0.8584724543995766,60,female,60 years old,3250,around CHF 3250 per month,0,1,0,0,0,0,3.25,1,0,0,1,0,2,0,1,0,a work trip,not high education,1,car is available for this trip,6,3,1,3,1,1,deepseek_chat,DST0091,4,neutral_arm,0,naturalistic,1,0.4014753042869666,0.2235079809576702,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
DS0092_R1,54260390,3.818189834136154,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,1,0,0,1,4,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,6,5,5,3,2,3,deepseek_chat,DST0092,1,neutral_arm,0,naturalistic,1,0.7604772530609482,0.1457585035277692,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.1875,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0092_R2,54260390,3.818189834136154,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,1,0,0,1,4,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,6,5,5,3,2,3,deepseek_chat,DST0092,2,neutral_arm,0,naturalistic,1,0.7604772530609482,0.1457585035277692,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.625,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0092_R3,54260390,3.818189834136154,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,1,0,0,1,4,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,6,5,5,3,2,3,deepseek_chat,DST0092,3,neutral_arm,0,naturalistic,1,0.7604772530609482,0.1457585035277692,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0092_R4,54260390,3.818189834136154,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,1,0,0,1,4,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,6,5,5,3,2,3,deepseek_chat,DST0092,4,neutral_arm,0,naturalistic,1,0.7604772530609482,0.1457585035277692,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.3125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0093_R1,54540426,0.8584724543995766,47,female,47 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,4,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,3,3,3,2,deepseek_chat,DST0093,1,semantic_arm,1,naturalistic,1,0.646795563151962,0.2717629289348205,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.1875,0.09375,0.5,0.0,0.5,0.0,0.0,0.0
DS0093_R2,54540426,0.8584724543995766,47,female,47 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,4,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,3,3,3,2,deepseek_chat,DST0093,2,semantic_arm,1,naturalistic,1,0.646795563151962,0.2717629289348205,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5,0.09375,0.40625,0.0,0.5,0.09375,0.0,0.0
DS0093_R3,54540426,0.8584724543995766,47,female,47 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,4,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,3,3,3,2,deepseek_chat,DST0093,3,semantic_arm,1,naturalistic,1,0.646795563151962,0.2717629289348205,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.4375,0.09375,0.5,0.0,0.5,0.0,0.0,0.0
DS0093_R4,54540426,0.8584724543995766,47,female,47 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,4,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,3,3,3,2,deepseek_chat,DST0093,4,semantic_arm,1,naturalistic,1,0.646795563151962,0.2717629289348205,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.09375,0.5,0.0,0.5,0.0,0.0,0.0
DS0094_R1,10360193,0.8832827856419051,37,male,37 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,6,3,5,1,5,deepseek_chat,DST0094,1,semantic_arm,1,naturalistic,1,0.4118628316374086,0.1739077823210463,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.75,0.0625,0.5,0.0,0.4375,0.0,0.0625,0.0
DS0094_R2,10360193,0.8832827856419051,37,male,37 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,6,3,5,1,5,deepseek_chat,DST0094,2,semantic_arm,1,naturalistic,1,0.4118628316374086,0.1739077823210463,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5625,0.0625,0.5,0.0,0.4375,0.0625,0.0,0.0
DS0094_R3,10360193,0.8832827856419051,37,male,37 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,6,3,5,1,5,deepseek_chat,DST0094,3,semantic_arm,1,naturalistic,1,0.4118628316374086,0.1739077823210463,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.0625,0.5,0.0,0.4375,0.0,0.0625,0.0
DS0094_R4,10360193,0.8832827856419051,37,male,37 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,6,3,5,1,5,deepseek_chat,DST0094,4,semantic_arm,1,naturalistic,1,0.4118628316374086,0.1739077823210463,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.375,0.0625,0.5,0.0,0.4375,0.0,0.0625,0.0
DS0095_R1,11460060,0.3735873657560173,47,male,47 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,6,6,4,0,1,a non-work trip,high education,1,car is available for this trip,5,2,2,5,2,3,deepseek_chat,DST0095,1,neutral_arm,0,concise,0,0.5507056539806813,0.1923603320034346,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
DS0095_R2,11460060,0.3735873657560173,47,male,47 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,6,6,4,0,1,a non-work trip,high education,1,car is available for this trip,5,2,2,5,2,3,deepseek_chat,DST0095,2,neutral_arm,0,concise,0,0.5507056539806813,0.1923603320034346,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
DS0095_R3,11460060,0.3735873657560173,47,male,47 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,6,6,4,0,1,a non-work trip,high education,1,car is available for this trip,5,2,2,5,2,3,deepseek_chat,DST0095,3,neutral_arm,0,concise,0,0.5507056539806813,0.1923603320034346,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.8125,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
DS0095_R4,11460060,0.3735873657560173,47,male,47 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,6,6,4,0,1,a non-work trip,high education,1,car is available for this trip,5,2,2,5,2,3,deepseek_chat,DST0095,4,neutral_arm,0,concise,0,0.5507056539806813,0.1923603320034346,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.8125,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
DS0096_R1,28240993,0.954424398357919,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,3,2,deepseek_chat,DST0096,1,neutral_arm,0,concise,0,0.3524796255250126,0.1325841148569234,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0096_R2,28240993,0.954424398357919,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,3,2,deepseek_chat,DST0096,2,neutral_arm,0,concise,0,0.3524796255250126,0.1325841148569234,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0096_R3,28240993,0.954424398357919,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,3,2,deepseek_chat,DST0096,3,neutral_arm,0,concise,0,0.3524796255250126,0.1325841148569234,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.375,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0096_R4,28240993,0.954424398357919,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,3,2,deepseek_chat,DST0096,4,neutral_arm,0,concise,0,0.3524796255250126,0.1325841148569234,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0097_R1,54261567,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,0,0,0,1,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,2,1,2,4,deepseek_chat,DST0097,1,neutral_arm,0,concise,0,0.5024232409811111,0.1249424483302168,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.3125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0097_R2,54261567,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,0,0,0,1,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,2,1,2,4,deepseek_chat,DST0097,2,neutral_arm,0,concise,0,0.5024232409811111,0.1249424483302168,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0097_R3,54261567,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,0,0,0,1,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,2,1,2,4,deepseek_chat,DST0097,3,neutral_arm,0,concise,0,0.5024232409811111,0.1249424483302168,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0097_R4,54261567,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,0,0,0,1,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,2,1,2,4,deepseek_chat,DST0097,4,neutral_arm,0,concise,0,0.5024232409811111,0.1249424483302168,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.625,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0098_R1,90300470,0.2545934244605354,42,male,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,1,0,1,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,4,4,1,4,1,3,deepseek_chat,DST0098,1,neutral_arm,0,concise,0,0.4923135652505868,0.2595432505165856,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5625,0.15625,0.5,0.0,0.34375,0.15625,0.0,0.0
DS0098_R2,90300470,0.2545934244605354,42,male,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,1,0,1,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,4,4,1,4,1,3,deepseek_chat,DST0098,2,neutral_arm,0,concise,0,0.4923135652505868,0.2595432505165856,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.4375,0.15625,0.5,0.0,0.40625,0.09375,0.0,0.0
DS0098_R3,90300470,0.2545934244605354,42,male,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,1,0,1,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,4,4,1,4,1,3,deepseek_chat,DST0098,3,neutral_arm,0,concise,0,0.4923135652505868,0.2595432505165856,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.3125,0.15625,0.5,0.0,0.40625,0.09375,0.0,0.0
DS0098_R4,90300470,0.2545934244605354,42,male,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,1,0,1,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,4,4,1,4,1,3,deepseek_chat,DST0098,4,neutral_arm,0,concise,0,0.4923135652505868,0.2595432505165856,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.4375,0.15625,0.3125,0.0,0.3125,0.1875,0.1875,0.0
DS0099_R1,53060177,0.8584724543995766,40,female,40 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,1,3,1,2,deepseek_chat,DST0099,1,neutral_arm,0,concise,0,0.6680573979225516,0.1421500570604277,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.3125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0099_R2,53060177,0.8584724543995766,40,female,40 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,1,3,1,2,deepseek_chat,DST0099,2,neutral_arm,0,concise,0,0.6680573979225516,0.1421500570604277,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0099_R3,53060177,0.8584724543995766,40,female,40 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,1,3,1,2,deepseek_chat,DST0099,3,neutral_arm,0,concise,0,0.6680573979225516,0.1421500570604277,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.6875,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0099_R4,53060177,0.8584724543995766,40,female,40 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,1,3,1,2,deepseek_chat,DST0099,4,neutral_arm,0,concise,0,0.6680573979225516,0.1421500570604277,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.1875,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0100_R1,56080090,0.5414274486172608,36,female,36 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,4,2,3,4,2,2,deepseek_chat,DST0100,1,semantic_arm,1,concise,0,0.3640487598282131,0.1992644479170078,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.125,0.5,0.0,0.5,0.0,0.0,0.0
DS0100_R2,56080090,0.5414274486172608,36,female,36 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,4,2,3,4,2,2,deepseek_chat,DST0100,2,semantic_arm,1,concise,0,0.3640487598282131,0.1992644479170078,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.25,0.125,0.5,0.0,0.40625,0.09375,0.0,0.0
DS0100_R3,56080090,0.5414274486172608,36,female,36 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,4,2,3,4,2,2,deepseek_chat,DST0100,3,semantic_arm,1,concise,0,0.3640487598282131,0.1992644479170078,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.8125,0.125,0.5,0.0,0.40625,0.09375,0.0,0.0
DS0100_R4,56080090,0.5414274486172608,36,female,36 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,4,2,3,4,2,2,deepseek_chat,DST0100,4,semantic_arm,1,concise,0,0.3640487598282131,0.1992644479170078,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5625,0.125,0.5,0.0,0.40625,0.0,0.09375,0.0
DS0101_R1,19650025,0.2545934244605354,45,male,45 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,2,2,5,2,0,1,a non-work trip,high education,1,car is available for this trip,1,1,2,3,2,2,deepseek_chat,DST0101,1,semantic_arm,1,naturalistic,1,0.520887751204142,0.225996352852964,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.3125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0101_R2,19650025,0.2545934244605354,45,male,45 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,2,2,5,2,0,1,a non-work trip,high education,1,car is available for this trip,1,1,2,3,2,2,deepseek_chat,DST0101,2,semantic_arm,1,naturalistic,1,0.520887751204142,0.225996352852964,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.875,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0101_R3,19650025,0.2545934244605354,45,male,45 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,2,2,5,2,0,1,a non-work trip,high education,1,car is available for this trip,1,1,2,3,2,2,deepseek_chat,DST0101,3,semantic_arm,1,naturalistic,1,0.520887751204142,0.225996352852964,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0101_R4,19650025,0.2545934244605354,45,male,45 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,2,2,5,2,0,1,a non-work trip,high education,1,car is available for this trip,1,1,2,3,2,2,deepseek_chat,DST0101,4,semantic_arm,1,naturalistic,1,0.520887751204142,0.225996352852964,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.75,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0102_R1,50760485,0.954424398357919,44,male,44 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,3,4,2,deepseek_chat,DST0102,1,semantic_arm,1,naturalistic,1,0.5017389757686602,0.2278683937418892,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5625,0.125,0.40625,0.0,0.40625,0.09375,0.09375,0.0
DS0102_R2,50760485,0.954424398357919,44,male,44 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,3,4,2,deepseek_chat,DST0102,2,semantic_arm,1,naturalistic,1,0.5017389757686602,0.2278683937418892,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.1875,0.125,0.5,0.0,0.40625,0.09375,0.0,0.0
DS0102_R3,50760485,0.954424398357919,44,male,44 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,3,4,2,deepseek_chat,DST0102,3,semantic_arm,1,naturalistic,1,0.5017389757686602,0.2278683937418892,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.375,0.125,0.5,0.0,0.5,0.0,0.0,0.0
DS0102_R4,50760485,0.954424398357919,44,male,44 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,3,4,2,deepseek_chat,DST0102,4,semantic_arm,1,naturalistic,1,0.5017389757686602,0.2278683937418892,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5,0.125,0.40625,0.0,0.5,0.0,0.09375,0.0
DS0103_R1,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,deepseek_chat,DST0103,1,semantic_arm,1,concise,0,0.4239872734993351,0.1820042250350911,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0103_R2,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,deepseek_chat,DST0103,2,semantic_arm,1,concise,0,0.4239872734993351,0.1820042250350911,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0103_R3,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,deepseek_chat,DST0103,3,semantic_arm,1,concise,0,0.4239872734993351,0.1820042250350911,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0103_R4,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,deepseek_chat,DST0103,4,semantic_arm,1,concise,0,0.4239872734993351,0.1820042250350911,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0104_R1,70130867,2.256576028779217,20,male,30 or younger,2000,around CHF 2000 per month,0,1,0,0,0,1,2.0,1,0,1,2,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,6,2,6,3,deepseek_chat,DST0104,1,neutral_arm,0,naturalistic,1,0.5298653343353653,0.1843807792485163,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0104_R2,70130867,2.256576028779217,20,male,30 or younger,2000,around CHF 2000 per month,0,1,0,0,0,1,2.0,1,0,1,2,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,6,2,6,3,deepseek_chat,DST0104,2,neutral_arm,0,naturalistic,1,0.5298653343353653,0.1843807792485163,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.3125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0104_R3,70130867,2.256576028779217,20,male,30 or younger,2000,around CHF 2000 per month,0,1,0,0,0,1,2.0,1,0,1,2,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,6,2,6,3,deepseek_chat,DST0104,3,neutral_arm,0,naturalistic,1,0.5298653343353653,0.1843807792485163,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.4375,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0104_R4,70130867,2.256576028779217,20,male,30 or younger,2000,around CHF 2000 per month,0,1,0,0,0,1,2.0,1,0,1,2,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,6,2,6,3,deepseek_chat,DST0104,4,neutral_arm,0,naturalistic,1,0.5298653343353653,0.1843807792485163,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.625,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0105_R1,52720229,0.2545934244605354,64,male,64 years old,15000,around CHF 15000 per month,0,0,1,0,0,0,15.0,0,0,1,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,4,3,2,2,4,3,deepseek_chat,DST0105,1,semantic_arm,1,concise,0,0.684192553927811,0.2035686465091822,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.8125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
DS0105_R2,52720229,0.2545934244605354,64,male,64 years old,15000,around CHF 15000 per month,0,0,1,0,0,0,15.0,0,0,1,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,4,3,2,2,4,3,deepseek_chat,DST0105,2,semantic_arm,1,concise,0,0.684192553927811,0.2035686465091822,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0
