respondent_id,task_index,Choice,PT_AVAILABLE,CAR_AVAILABLE,SLOW_AVAILABLE,TimePT,TimeCar,WaitingTimePT,MarginalCostPT,CostCarCHF,distance_km,panel_row_index,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,normalized_weight,age,CalculatedIncome,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,work_trip,other_trip,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01
PO0077_R4,3,1,1,1,1,151.0,44.0,10.0,0.0,5.89,38.5,3,0.755,0.22,0.16666666666666666,0.0,0.589,7.7,0.954424398357919,48,9000,0,1,1,0,0,0,9.0,1,1,0,1,0,2,3,6,4,2,3
PO0077_R4,4,1,1,1,1,44.0,24.0,0.0,10.6,2.38,16.0,4,0.22,0.12,0.0,1.06,0.238,3.2,0.954424398357919,48,9000,0,1,1,0,0,0,9.0,1,1,0,1,0,2,3,6,4,2,3
PO0077_R4,5,0,1,0,1,75.0,26.0,18.0,0.0,2.75,21.0,5,0.375,0.13,0.3,0.0,0.275,4.2,0.954424398357919,48,9000,0,1,1,0,0,0,9.0,1,1,0,1,0,2,3,6,4,2,3
PO0077_R4,6,1,1,1,1,200.0,26.0,12.0,15.2,3.34,24.5,6,1.0,0.13,0.2,1.52,0.33399999999999996,4.9,0.954424398357919,48,9000,0,1,1,0,0,0,9.0,1,1,0,1,0,2,3,6,4,2,3
PO0078_R1,1,1,1,1,1,59.0,16.0,0.0,3.8,1.66,9.5,1,0.295,0.08,0.0,0.38,0.16599999999999998,1.9,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R1,2,1,1,1,1,81.0,41.0,5.0,0.0,6.08,42.0,2,0.405,0.205,0.08333333333333333,0.0,0.608,8.4,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R1,3,1,1,1,1,183.0,69.0,53.0,17.2,12.93,96.0,3,0.915,0.345,0.8833333333333333,1.72,1.293,19.2,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R1,4,1,1,1,1,219.0,49.0,86.0,38.4,9.04,67.0,4,1.095,0.245,1.4333333333333333,3.84,0.9039999999999999,13.4,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R1,5,1,1,1,1,61.0,36.0,1.0,0.0,4.24,18.0,5,0.305,0.18,0.016666666666666666,0.0,0.42400000000000004,3.6,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R1,6,1,1,1,1,184.0,30.0,10.0,20.0,3.68,22.0,6,0.92,0.15,0.16666666666666666,2.0,0.368,4.4,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R2,1,1,1,1,1,59.0,16.0,0.0,3.8,1.66,9.5,1,0.295,0.08,0.0,0.38,0.16599999999999998,1.9,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R2,2,1,1,1,1,81.0,41.0,5.0,0.0,6.08,42.0,2,0.405,0.205,0.08333333333333333,0.0,0.608,8.4,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R2,3,1,1,1,1,183.0,69.0,53.0,17.2,12.93,96.0,3,0.915,0.345,0.8833333333333333,1.72,1.293,19.2,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R2,4,1,1,1,1,219.0,49.0,86.0,38.4,9.04,67.0,4,1.095,0.245,1.4333333333333333,3.84,0.9039999999999999,13.4,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R2,5,0,1,1,1,61.0,36.0,1.0,0.0,4.24,18.0,5,0.305,0.18,0.016666666666666666,0.0,0.42400000000000004,3.6,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R2,6,1,1,1,1,184.0,30.0,10.0,20.0,3.68,22.0,6,0.92,0.15,0.16666666666666666,2.0,0.368,4.4,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R3,1,1,1,1,1,59.0,16.0,0.0,3.8,1.66,9.5,1,0.295,0.08,0.0,0.38,0.16599999999999998,1.9,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R3,2,0,1,1,1,81.0,41.0,5.0,0.0,6.08,42.0,2,0.405,0.205,0.08333333333333333,0.0,0.608,8.4,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R3,3,1,1,1,1,183.0,69.0,53.0,17.2,12.93,96.0,3,0.915,0.345,0.8833333333333333,1.72,1.293,19.2,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R3,4,1,1,1,1,219.0,49.0,86.0,38.4,9.04,67.0,4,1.095,0.245,1.4333333333333333,3.84,0.9039999999999999,13.4,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R3,5,0,1,1,1,61.0,36.0,1.0,0.0,4.24,18.0,5,0.305,0.18,0.016666666666666666,0.0,0.42400000000000004,3.6,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R3,6,1,1,1,1,184.0,30.0,10.0,20.0,3.68,22.0,6,0.92,0.15,0.16666666666666666,2.0,0.368,4.4,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R4,1,1,1,1,1,59.0,16.0,0.0,3.8,1.66,9.5,1,0.295,0.08,0.0,0.38,0.16599999999999998,1.9,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R4,2,1,1,1,1,81.0,41.0,5.0,0.0,6.08,42.0,2,0.405,0.205,0.08333333333333333,0.0,0.608,8.4,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R4,3,1,1,1,1,183.0,69.0,53.0,17.2,12.93,96.0,3,0.915,0.345,0.8833333333333333,1.72,1.293,19.2,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R4,4,1,1,1,1,219.0,49.0,86.0,38.4,9.04,67.0,4,1.095,0.245,1.4333333333333333,3.84,0.9039999999999999,13.4,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R4,5,1,1,1,1,61.0,36.0,1.0,0.0,4.24,18.0,5,0.305,0.18,0.016666666666666666,0.0,0.42400000000000004,3.6,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0078_R4,6,1,1,1,1,184.0,30.0,10.0,20.0,3.68,22.0,6,0.92,0.15,0.16666666666666666,2.0,0.368,4.4,0.954424398357919,56,9000,0,1,0,0,0,0,9.0,1,0,1,0,1,4,3,4,2,4,3
PO0079_R1,1,1,1,1,1,74.0,29.0,0.0,3.8,3.04,18.0,1,0.37,0.145,0.0,0.38,0.304,3.6,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R1,2,1,1,1,1,118.0,56.0,8.0,20.8,5.6,36.0,2,0.59,0.28,0.13333333333333333,2.08,0.5599999999999999,7.2,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R1,3,1,1,1,1,104.0,35.0,11.0,11.0,4.63,31.0,3,0.52,0.175,0.18333333333333332,1.1,0.46299999999999997,6.2,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R1,4,1,1,1,1,71.0,12.0,0.0,4.0,1.05,6.0,4,0.355,0.06,0.0,0.4,0.10500000000000001,1.2,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R1,5,1,1,1,1,75.0,30.0,4.0,3.0,2.84,14.0,5,0.375,0.15,0.06666666666666667,0.3,0.284,2.8,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R1,6,1,1,1,1,70.0,21.0,0.0,7.1,2.81,19.1,6,0.35,0.105,0.0,0.71,0.281,3.8200000000000003,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R2,1,1,1,1,1,74.0,29.0,0.0,3.8,3.04,18.0,1,0.37,0.145,0.0,0.38,0.304,3.6,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R2,2,1,1,1,1,118.0,56.0,8.0,20.8,5.6,36.0,2,0.59,0.28,0.13333333333333333,2.08,0.5599999999999999,7.2,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R2,3,1,1,1,1,104.0,35.0,11.0,11.0,4.63,31.0,3,0.52,0.175,0.18333333333333332,1.1,0.46299999999999997,6.2,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R2,4,1,1,1,1,71.0,12.0,0.0,4.0,1.05,6.0,4,0.355,0.06,0.0,0.4,0.10500000000000001,1.2,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R2,5,1,1,1,1,75.0,30.0,4.0,3.0,2.84,14.0,5,0.375,0.15,0.06666666666666667,0.3,0.284,2.8,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R2,6,1,1,1,1,70.0,21.0,0.0,7.1,2.81,19.1,6,0.35,0.105,0.0,0.71,0.281,3.8200000000000003,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R3,1,1,1,1,1,74.0,29.0,0.0,3.8,3.04,18.0,1,0.37,0.145,0.0,0.38,0.304,3.6,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R3,2,1,1,1,1,118.0,56.0,8.0,20.8,5.6,36.0,2,0.59,0.28,0.13333333333333333,2.08,0.5599999999999999,7.2,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R3,3,1,1,1,1,104.0,35.0,11.0,11.0,4.63,31.0,3,0.52,0.175,0.18333333333333332,1.1,0.46299999999999997,6.2,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R3,4,1,1,1,1,71.0,12.0,0.0,4.0,1.05,6.0,4,0.355,0.06,0.0,0.4,0.10500000000000001,1.2,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R3,5,1,1,1,1,75.0,30.0,4.0,3.0,2.84,14.0,5,0.375,0.15,0.06666666666666667,0.3,0.284,2.8,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R3,6,1,1,1,1,70.0,21.0,0.0,7.1,2.81,19.1,6,0.35,0.105,0.0,0.71,0.281,3.8200000000000003,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R4,1,1,1,1,1,74.0,29.0,0.0,3.8,3.04,18.0,1,0.37,0.145,0.0,0.38,0.304,3.6,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R4,2,1,1,1,1,118.0,56.0,8.0,20.8,5.6,36.0,2,0.59,0.28,0.13333333333333333,2.08,0.5599999999999999,7.2,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R4,3,1,1,1,1,104.0,35.0,11.0,11.0,4.63,31.0,3,0.52,0.175,0.18333333333333332,1.1,0.46299999999999997,6.2,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R4,4,1,1,1,1,71.0,12.0,0.0,4.0,1.05,6.0,4,0.355,0.06,0.0,0.4,0.10500000000000001,1.2,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R4,5,1,1,1,1,75.0,30.0,4.0,3.0,2.84,14.0,5,0.375,0.15,0.06666666666666667,0.3,0.284,2.8,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0079_R4,6,1,1,1,1,70.0,21.0,0.0,7.1,2.81,19.1,6,0.35,0.105,0.0,0.71,0.281,3.8200000000000003,8.119879017681459,37,7000,0,1,0,1,0,0,7.0,1,0,0,1,0,4,1,2,4,2,2
PO0080_R1,1,1,1,1,1,202.0,142.0,30.0,0.0,25.99,193.0,1,1.01,0.71,0.5,0.0,2.5989999999999998,38.6,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R1,2,1,1,1,1,39.0,2.0,0.0,0.0,0.4,1.6,2,0.195,0.01,0.0,0.0,0.04,0.32,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R1,3,1,1,1,1,149.0,69.0,19.0,31.6,10.16,71.0,3,0.745,0.345,0.31666666666666665,3.16,1.016,14.2,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R1,4,1,1,1,1,79.0,22.0,11.0,2.2,2.29,12.0,4,0.395,0.11,0.18333333333333332,0.22000000000000003,0.229,2.4,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R1,5,0,1,1,1,60.0,67.0,0.0,3.8,9.1,72.0,5,0.3,0.335,0.0,0.38,0.9099999999999999,14.4,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R1,6,1,1,1,1,32.0,3.0,0.0,3.0,0.4,1.2,6,0.16,0.015,0.0,0.3,0.04,0.24,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R2,1,1,1,1,1,202.0,142.0,30.0,0.0,25.99,193.0,1,1.01,0.71,0.5,0.0,2.5989999999999998,38.6,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R2,2,1,1,1,1,39.0,2.0,0.0,0.0,0.4,1.6,2,0.195,0.01,0.0,0.0,0.04,0.32,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R2,3,1,1,1,1,149.0,69.0,19.0,31.6,10.16,71.0,3,0.745,0.345,0.31666666666666665,3.16,1.016,14.2,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R2,4,1,1,1,1,79.0,22.0,11.0,2.2,2.29,12.0,4,0.395,0.11,0.18333333333333332,0.22000000000000003,0.229,2.4,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R2,5,0,1,1,1,60.0,67.0,0.0,3.8,9.1,72.0,5,0.3,0.335,0.0,0.38,0.9099999999999999,14.4,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R2,6,1,1,1,1,32.0,3.0,0.0,3.0,0.4,1.2,6,0.16,0.015,0.0,0.3,0.04,0.24,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R3,1,1,1,1,1,202.0,142.0,30.0,0.0,25.99,193.0,1,1.01,0.71,0.5,0.0,2.5989999999999998,38.6,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R3,2,1,1,1,1,39.0,2.0,0.0,0.0,0.4,1.6,2,0.195,0.01,0.0,0.0,0.04,0.32,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R3,3,1,1,1,1,149.0,69.0,19.0,31.6,10.16,71.0,3,0.745,0.345,0.31666666666666665,3.16,1.016,14.2,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R3,4,1,1,1,1,79.0,22.0,11.0,2.2,2.29,12.0,4,0.395,0.11,0.18333333333333332,0.22000000000000003,0.229,2.4,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R3,5,0,1,1,1,60.0,67.0,0.0,3.8,9.1,72.0,5,0.3,0.335,0.0,0.38,0.9099999999999999,14.4,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R3,6,1,1,1,1,32.0,3.0,0.0,3.0,0.4,1.2,6,0.16,0.015,0.0,0.3,0.04,0.24,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R4,1,1,1,1,1,202.0,142.0,30.0,0.0,25.99,193.0,1,1.01,0.71,0.5,0.0,2.5989999999999998,38.6,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R4,2,1,1,1,1,39.0,2.0,0.0,0.0,0.4,1.6,2,0.195,0.01,0.0,0.0,0.04,0.32,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R4,3,1,1,1,1,149.0,69.0,19.0,31.6,10.16,71.0,3,0.745,0.345,0.31666666666666665,3.16,1.016,14.2,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R4,4,1,1,1,1,79.0,22.0,11.0,2.2,2.29,12.0,4,0.395,0.11,0.18333333333333332,0.22000000000000003,0.229,2.4,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R4,5,0,1,1,1,60.0,67.0,0.0,3.8,9.1,72.0,5,0.3,0.335,0.0,0.38,0.9099999999999999,14.4,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0080_R4,6,1,1,1,1,32.0,3.0,0.0,3.0,0.4,1.2,6,0.16,0.015,0.0,0.3,0.04,0.24,0.2290902236010023,62,7000,1,0,0,0,0,0,7.0,0,0,0,0,1,5,4,1,5,1,3
PO0081_R1,1,1,1,1,1,45.0,16.0,0.0,0.0,2.49,19.0,1,0.225,0.08,0.0,0.0,0.24900000000000003,3.8,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R1,2,1,1,1,1,80.0,46.0,2.0,8.4,4.77,32.0,2,0.4,0.23,0.03333333333333333,0.8400000000000001,0.477,6.4,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R1,3,1,1,1,1,95.0,24.0,12.0,0.0,2.69,12.0,3,0.475,0.12,0.2,0.0,0.269,2.4,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R1,4,1,1,1,1,81.0,19.0,0.0,4.0,2.01,14.5,4,0.405,0.095,0.0,0.4,0.20099999999999998,2.9,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R1,5,1,1,1,1,358.0,178.0,51.0,43.1,30.74,223.0,5,1.79,0.89,0.85,4.3100000000000005,3.074,44.6,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R1,6,1,1,1,1,142.0,38.0,3.0,3.8,3.98,25.0,6,0.71,0.19,0.05,0.38,0.398,5.0,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R2,1,1,1,1,1,45.0,16.0,0.0,0.0,2.49,19.0,1,0.225,0.08,0.0,0.0,0.24900000000000003,3.8,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R2,2,1,1,1,1,80.0,46.0,2.0,8.4,4.77,32.0,2,0.4,0.23,0.03333333333333333,0.8400000000000001,0.477,6.4,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R2,3,1,1,1,1,95.0,24.0,12.0,0.0,2.69,12.0,3,0.475,0.12,0.2,0.0,0.269,2.4,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R2,4,1,1,1,1,81.0,19.0,0.0,4.0,2.01,14.5,4,0.405,0.095,0.0,0.4,0.20099999999999998,2.9,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R2,5,1,1,1,1,358.0,178.0,51.0,43.1,30.74,223.0,5,1.79,0.89,0.85,4.3100000000000005,3.074,44.6,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R2,6,1,1,1,1,142.0,38.0,3.0,3.8,3.98,25.0,6,0.71,0.19,0.05,0.38,0.398,5.0,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R3,1,1,1,1,1,45.0,16.0,0.0,0.0,2.49,19.0,1,0.225,0.08,0.0,0.0,0.24900000000000003,3.8,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R3,2,1,1,1,1,80.0,46.0,2.0,8.4,4.77,32.0,2,0.4,0.23,0.03333333333333333,0.8400000000000001,0.477,6.4,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R3,3,1,1,1,1,95.0,24.0,12.0,0.0,2.69,12.0,3,0.475,0.12,0.2,0.0,0.269,2.4,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R3,4,1,1,1,1,81.0,19.0,0.0,4.0,2.01,14.5,4,0.405,0.095,0.0,0.4,0.20099999999999998,2.9,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R3,5,1,1,1,1,358.0,178.0,51.0,43.1,30.74,223.0,5,1.79,0.89,0.85,4.3100000000000005,3.074,44.6,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R3,6,1,1,1,1,142.0,38.0,3.0,3.8,3.98,25.0,6,0.71,0.19,0.05,0.38,0.398,5.0,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R4,1,1,1,1,1,45.0,16.0,0.0,0.0,2.49,19.0,1,0.225,0.08,0.0,0.0,0.24900000000000003,3.8,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R4,2,1,1,1,1,80.0,46.0,2.0,8.4,4.77,32.0,2,0.4,0.23,0.03333333333333333,0.8400000000000001,0.477,6.4,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R4,3,1,1,1,1,95.0,24.0,12.0,0.0,2.69,12.0,3,0.475,0.12,0.2,0.0,0.269,2.4,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R4,4,1,1,1,1,81.0,19.0,0.0,4.0,2.01,14.5,4,0.405,0.095,0.0,0.4,0.20099999999999998,2.9,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R4,5,1,1,1,1,358.0,178.0,51.0,43.1,30.74,223.0,5,1.79,0.89,0.85,4.3100000000000005,3.074,44.6,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0081_R4,6,1,1,1,1,142.0,38.0,3.0,3.8,3.98,25.0,6,0.71,0.19,0.05,0.38,0.398,5.0,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,1,0,0,0,1,5,4,1,1,1,4
PO0082_R1,1,1,1,1,1,127.0,62.0,19.0,22.0,6.96,47.0,1,0.635,0.31,0.31666666666666665,2.2,0.696,9.4,0.2290902236010023,57,15000,0,0,0,1,0,0,15.0,1,0,1,0,1,2,3,2,4,1,5
PO0082_R1,2,0,1,1,1,189.0,178.0,10.0,32.0,24.26,180.0,2,0.945,0.89,0.16666666666666666,3.2,2.426,36.0,0.2290902236010023,57,15000,0,0,0,1,0,0,15.0,1,0,1,0,1,2,3,2,4,1,5
PO0082_R1,3,1,1,1,1,61.0,9.0,0.0,6.8,1.02,7.5,3,0.305,0.045,0.0,0.6799999999999999,0.10200000000000001,1.5,0.2290902236010023,57,15000,0,0,0,1,0,0,15.0,1,0,1,0,1,2,3,2,4,1,5
PO0082_R1,4,1,1,1,1,127.0,23.0,0.0,8.0,2.31,14.7,4,0.635,0.115,0.0,0.8,0.231,2.94,0.2290902236010023,57,15000,0,0,0,1,0,0,15.0,1,0,1,0,1,2,3,2,4,1,5
PO0082_R1,5,1,1,1,1,172.0,88.0,2.0,0.0,10.66,65.0,5,0.86,0.44,0.03333333333333333,0.0,1.066,13.0,0.2290902236010023,57,15000,0,0,0,1,0,0,15.0,1,0,1,0,1,2,3,2,4,1,5
PO0082_R1,6,1,1,1,1,279.0,117.0,38.0,46.2,15.35,109.0,6,1.395,0.585,0.6333333333333333,4.62,1.535,21.8,0.2290902236010023,57,15000,0,0,0,1,0,0,15.0,1,0,1,0,1,2,3,2,4,1,5
PO0082_R2,1,1,1,1,1,127.0,62.0,19.0,22.0,6.96,47.0,1,0.635,0.31,0.31666666666666665,2.2,0.696,9.4,0.2290902236010023,57,15000,0,0,0,1,0,0,15.0,1,0,1,0,1,2,3,2,4,1,5
PO0082_R2,2,0,1,1,1,189.0,178.0,10.0,32.0,24.26,180.0,2,0.945,0.89,0.16666666666666666,3.2,2.426,36.0,0.2290902236010023,57,15000,0,0,0,1,0,0,15.0,1,0,1,0,1,2,3,2,4,1,5
PO0082_R2,3,1,1,1,1,61.0,9.0,0.0,6.8,1.02,7.5,3,0.305,0.045,0.0,0.6799999999999999,0.10200000000000001,1.5,0.2290902236010023,57,15000,0,0,0,1,0,0,15.0,1,0,1,0,1,2,3,2,4,1,5
PO0082_R2,4,1,1,1,1,127.0,23.0,0.0,8.0,2.31,14.7,4,0.635,0.115,0.0,0.8,0.231,2.94,0.2290902236010023,57,15000,0,0,0,1,0,0,15.0,1,0,1,0,1,2,3,2,4,1,5
