ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,normalized_weight,human_id,CAR_AVAILABLE,PT_AVAILABLE,SLOW_AVAILABLE,ScaledIncome,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,high_education,low_education,top_manager,employees,artisans,age_30_less,car_oriented_parents,city_center_as_kid,childSuburb,work_trip,other_trip
56080245,1,0,78,55,0,16.6,1.59,21,4,2,2,-1,4,2,1,1,1,2,1,1,1,1,6.0,13,4,2,1967,1,3,2,6,7000,4,2,2,2,2,2,1,16.6,2.28,1,1,1,1,1,4,4,1,4,4,2,4,4,2,4,2,4,2,4,4,4,4,3,3,3,3,2,2,2,4,2,2,2,2,3,3,2,1,1,3,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,7,1,2,4,4,5,2,2,1,1,3,6,17.0,1,23,4,20,6,43,9.82e-05,0.2290902236010023,56080245,1,1,1,7.0,0.39,0.105,0.0,1.66,0.2279999999999999,3.4,0,0,0,1,0,0,1,0,0,0,1
56080246,1,5,129,33,25,11.2,2.92,39,4,2,2,-1,1,2,1,1,1,2,2,-1,1,1,6.0,13,4,1,1962,3,3,1,5,7000,3,2,2,2,2,2,1,11.2,4.18,1,1,1,1,3,5,5,1,5,5,5,5,5,3,3,4,4,3,4,4,4,4,4,2,3,3,3,3,3,4,3,4,4,2,2,2,2,2,2,4,2,2,3,2,2,2,4,4,2,3,3,3,3,4,1,7,1,2,4,4,5,2,2,1,1,3,6,27.0,1,71,4,-1,6,48,0.000409116,0.954424398357919,56080246,1,1,1,7.0,0.645,0.195,0.4166666666666667,1.12,0.418,5.4,0,1,0,0,1,0,1,0,0,1,0
56080315,1,0,61,54,0,6.8,0.71,9,4,1,2,0,4,0,3,1,1,1,4,1,1,1,5.5,6,6,2,1965,3,3,2,6,15000,3,2,2,2,2,2,1,6.8,1.02,4,5,3,3,5,5,4,1,3,5,4,4,5,2,5,1,4,1,4,2,5,2,3,1,3,3,4,5,4,4,1,1,4,3,4,4,4,1,1,5,3,2,5,5,4,1,1,5,2,1,3,4,4,4,1,7,1,2,4,4,2,2,3,2,2,3,6,7.5,1,7,4,20,6,45,0.000367986,0.8584724543995766,56080315,1,1,1,15.0,0.305,0.045,0.0,0.6799999999999999,0.102,1.5,0,1,0,1,0,0,1,1,0,1,0
56080316,1,7,234,46,47,67.9,11.95,100,4,1,2,0,4,0,3,1,1,1,4,1,1,1,5.5,6,6,1,1960,3,3,1,6,15000,5,2,2,2,2,2,1,67.9,17.12,5,5,2,3,5,5,3,4,2,5,4,4,3,2,4,1,2,1,4,2,4,3,2,2,6,6,4,1,4,3,3,2,1,3,3,2,4,2,2,4,4,2,4,-1,4,3,2,5,3,2,3,3,4,4,1,7,1,2,4,4,1,2,3,2,2,3,6,131.0,1,141,4,125,6,50,0.000109132,0.2545934244605354,56080316,1,1,1,15.0,1.17,0.5,0.7833333333333333,6.790000000000001,1.7120000000000002,26.2,0,0,0,1,0,0,1,1,0,1,0
56080781,3,4,149,41,19,31.6,7.09,69,1,0,1,0,0,0,1,1,2,2,1,0,2,1,4.0,10,3,2,1963,1,1,1,1,5000,6,2,2,2,2,2,1,31.6,10.16,1,1,4,3,3,5,2,4,2,4,3,5,5,3,3,6,4,6,5,4,4,5,3,3,2,6,4,3,1,3,3,1,4,3,4,6,6,1,1,5,2,3,4,5,5,6,3,4,3,3,5,4,5,5,1,7,1,2,4,4,5,2,-1,-1,-1,3,6,71.0,1,89,5,-1,6,47,9.82e-05,0.2290902236010023,56080781,1,1,1,5.0,0.745,0.345,0.3166666666666666,3.16,1.016,14.2,1,0,1,0,0,0,0,0,0,1,0
56080782,3,8,196,37,45,35.6,7.45,73,1,0,1,0,0,0,1,1,2,2,1,0,2,1,4.0,10,3,2,1963,1,1,1,1,5000,6,2,2,2,2,2,1,35.6,10.68,1,1,4,3,3,5,2,4,2,4,3,5,5,3,3,6,4,6,5,4,4,5,3,3,2,6,4,3,1,3,3,1,4,3,4,6,6,1,1,5,2,3,4,5,5,6,3,4,3,3,5,4,5,5,1,7,1,2,4,4,-1,2,-1,-1,-1,3,6,77.0,1,114,-1,140,6,47,9.82e-05,0.2290902236010023,56080782,1,1,1,5.0,0.98,0.365,0.75,3.56,1.068,15.4,1,0,1,0,0,0,0,0,0,1,0
56080828,1,3,176,37,30,40.6,2.82,42,2,0,2,0,2,0,1,1,1,1,1,0,2,2,4.0,15,4,1,1948,1,2,1,6,7000,3,1,2,2,2,2,1,20.3,4.04,3,4,6,3,4,5,2,3,3,1,2,6,4,4,5,6,5,1,5,2,5,4,6,3,3,2,1,3,4,2,3,2,2,3,4,2,4,1,1,5,2,3,2,5,4,1,1,5,1,3,4,3,4,4,1,7,1,2,4,4,5,2,2,-1,-1,4,6,22.0,1,109,4,90,6,62,0.000409116,0.954424398357919,56080828,1,1,1,7.0,0.88,0.21,0.5,2.03,0.404,4.4,0,1,0,1,0,0,1,0,0,1,0
56080898,1,3,106,48,11,46.8,2.15,30,4,2,1,0,4,0,3,1,1,1,4,0,1,1,5.0,13,4,2,1962,1,3,2,3,7000,4,2,2,2,2,2,1,46.8,3.08,1,2,2,2,1,3,5,3,4,4,1,5,5,2,4,5,5,1,5,4,5,5,4,5,1,2,2,4,5,3,2,1,5,4,2,4,5,2,2,4,3,2,4,5,5,1,1,4,1,5,2,5,5,2,1,7,1,2,4,4,5,2,4,2,1,2,6,20.0,1,47,6,-1,6,48,9.82e-05,0.2290902236010023,56080898,1,1,1,7.0,0.53,0.15,0.1833333333333333,4.68,0.308,4.0,0,0,0,0,0,0,1,0,0,1,0
56080898,8,1,54,24,4,7.6,0.88,10,4,2,1,0,4,0,3,1,1,1,4,0,1,1,5.0,13,4,2,1962,1,3,2,3,7000,4,2,2,2,2,2,1,7.6,1.26,1,2,2,2,1,3,5,3,4,4,1,5,5,2,4,5,5,1,5,4,5,5,4,5,1,2,2,4,5,3,2,1,5,4,2,4,5,2,2,4,3,2,4,5,5,1,1,4,1,5,2,5,5,2,-1,7,1,2,4,4,5,2,4,2,1,2,6,8.0,1,26,6,16,6,48,9.82e-05,0.2290902236010023,56080898,1,1,1,7.0,0.27,0.05,0.0666666666666666,0.76,0.126,1.6,0,0,0,0,0,0,1,0,0,0,1
70130105,1,2,83,31,22,15.2,3.12,32,4,2,2,0,5,2,1,1,1,2,2,2,1,1,5.0,5,3,1,1965,3,3,2,6,5000,3,2,2,1,2,2,1,0.0,4.47,4,3,1,2,3,4,3,3,4,5,5,3,3,2,4,5,3,2,3,3,4,2,4,3,3,3,2,3,4,3,2,3,3,6,4,3,-1,2,6,6,2,4,3,4,6,6,6,4,1,6,3,6,4,1,1,2,2,2,2,2,4,2,2,3,2,4,8,31.5,0,30,5,61,8,45,0.000409116,0.954424398357919,70130105,1,1,1,5.0,0.415,0.16,0.3666666666666666,0.0,0.4469999999999999,6.3,0,1,0,1,0,0,0,0,1,1,0
70130149,1,0,59,37,0,17.4,1.62,22,4,0,2,1,6,0,4,4,1,1,4,2,1,1,6.5,25,5,2,1957,3,3,2,6,9000,3,1,2,2,2,1,1,8.7,2.32,3,3,3,3,3,4,4,2,4,5,4,3,4,3,4,4,4,2,3,2,4,3,3,4,4,4,2,3,5,5,2,2,3,2,4,4,3,2,2,4,3,3,4,4,4,2,3,4,3,2,3,2,3,4,2,2,2,2,2,2,4,2,2,2,-1,4,8,14.5,0,22,4,50,8,53,0.000367986,0.8584724543995766,70130149,1,1,1,9.0,0.295,0.11,0.0,0.8699999999999999,0.2319999999999999,2.9,0,1,0,1,0,0,0,0,1,0,1
70130349,1,0,32,28,0,6.0,0.48,6,4,2,1,0,7,2,1,0,1,1,3,1,1,1,6.0,8,4,2,1966,1,3,2,8,7000,6,1,2,2,2,2,1,3.0,0.69,4,5,2,1,4,5,4,2,3,4,5,2,2,2,5,1,1,1,5,5,5,1,5,2,5,5,2,1,5,5,1,3,4,3,5,2,4,1,2,4,2,3,4,4,4,3,3,4,2,2,3,4,4,4,1,2,2,2,2,2,1,2,1,2,2,4,8,2.6,2,4,4,20,8,44,9.82e-05,0.2290902236010023,70130349,1,1,1,7.0,0.16,0.03,0.0,0.3,0.0689999999999999,0.52,1,0,0,0,0,0,0,1,0,1,0
70130388,1,0,52,31,0,7.0,1.47,17,1,0,1,0,1,0,2,0,1,2,2,1,2,2,3.0,2,5,1,1958,1,1,1,1,9000,6,1,1,2,2,2,1,3.5,2.11,3,4,3,2,5,5,5,1,3,5,4,2,3,2,4,6,4,1,4,2,4,5,1,1,5,5,5,1,5,5,2,1,1,1,4,2,3,1,4,3,2,4,3,4,3,2,1,5,1,2,3,3,4,4,1,2,2,2,2,2,1,2,1,3,3,3,8,13.5,0,21,2,23,8,52,0.000109132,0.2545934244605354,70130388,1,1,1,9.0,0.26,0.085,0.0,0.35,0.211,2.7,1,0,1,0,0,0,0,1,0,1,0
70130662,1,3,139,36,35,16.6,4.94,38,3,0,2,1,1,0,1,3,1,1,3,0,1,1,5.0,2,4,2,1969,1,2,1,6,7000,3,2,2,2,2,2,1,16.6,7.08,2,1,2,2,3,5,3,3,6,3,6,4,4,2,2,6,4,3,5,4,2,5,6,2,3,6,3,2,6,3,2,6,2,3,2,3,2,1,2,5,3,2,2,4,6,4,1,5,1,4,3,4,5,3,1,2,2,2,2,2,5,2,4,2,1,2,8,55.0,1,68,4,90,8,41,0.000367986,0.8584724543995766,70130662,1,1,1,7.0,0.695,0.19,0.5833333333333334,1.66,0.708,11.0,0,1,0,1,0,0,1,0,0,1,0
70130662,1,3,155,45,63,25.6,4.94,38,3,0,2,1,1,0,1,3,1,1,3,0,1,1,5.0,2,4,2,1969,1,2,1,6,7000,3,2,2,2,2,2,1,25.6,7.08,2,1,2,2,3,5,3,3,6,3,6,4,4,2,2,6,4,3,5,4,2,5,6,2,3,6,3,2,6,3,2,6,2,3,2,3,2,1,2,5,3,2,2,4,6,4,1,5,1,4,3,4,5,3,1,2,2,2,2,2,5,2,4,2,1,2,8,55.0,1,47,4,75,8,41,0.000367986,0.8584724543995766,70130662,1,1,1,7.0,0.775,0.19,1.05,2.56,0.708,11.0,0,1,0,1,0,0,1,0,0,1,0
70130723,1,1,59,40,8,7.8,1.26,14,2,0,1,0,2,0,2,1,1,1,2,0,2,2,3.0,10,4,1,1955,3,3,1,3,7000,3,1,2,2,2,2,1,3.9,1.81,2,3,4,3,4,4,4,4,4,4,3,5,4,3,4,3,3,2,4,4,4,4,4,4,3,4,3,4,4,3,3,2,4,2,4,2,4,1,1,4,4,2,4,4,4,4,2,4,3,4,4,4,4,4,1,2,2,2,2,2,5,4,2,2,3,4,8,9.9,1,11,4,50,8,55,0.000409116,0.954424398357919,70130723,1,1,1,7.0,0.295,0.07,0.1333333333333333,0.39,0.181,1.98,0,1,0,0,0,0,0,0,0,1,0
70130765,1,3,194,54,16,54.6,14.81,113,3,1,0,0,1,0,5,0,1,1,2,1,1,1,12.0,11,6,1,1970,3,3,1,1,15000,7,2,2,1,2,2,2,0.0,21.22,5,4,1,2,5,4,4,3,5,5,1,4,4,1,4,3,2,1,1,1,5,2,4,4,5,5,3,1,4,5,2,4,3,4,2,1,4,1,2,3,5,2,2,4,2,1,1,5,4,2,4,4,5,5,2,2,2,2,2,2,5,2,4,1,1,1,8,159.0,0,124,2,206,8,40,0.000160139,0.3735873657560173,70130765,1,1,1,15.0,0.97,0.565,0.2666666666666666,0.0,2.122,31.8,1,0,1,0,0,0,1,0,0,0,1
70130778,1,0,20,20,0,0.0,0.48,6,5,2,1,0,6,0,3,1,1,1,4,0,1,1,5.0,14,5,1,1965,-1,-1,1,3,9000,6,1,2,2,2,2,1,2.2,0.69,2,2,5,3,3,3,5,1,3,4,3,2,4,2,4,1,4,1,5,4,4,4,4,2,4,3,4,1,5,4,1,2,3,3,4,3,2,1,2,3,2,3,4,4,3,3,2,5,2,3,4,3,4,4,2,2,2,2,2,2,4,2,3,2,2,3,8,2.6,1,0,4,8,8,45,0.000109132,0.2545934244605354,70130778,1,1,1,9.0,0.1,0.03,0.0,0.22,0.0689999999999999,0.52,1,0,0,0,0,0,1,0,1,0,1
70130778,1,0,20,20,0,0.0,0.48,6,5,2,1,0,6,0,3,1,1,1,4,0,1,1,5.0,14,5,1,1965,-1,-1,1,3,9000,6,1,2,2,2,2,1,2.2,0.69,2,2,5,3,3,3,5,1,3,4,3,2,4,2,4,1,4,1,5,4,4,4,4,2,4,3,4,1,5,4,1,2,3,3,4,3,2,1,2,3,2,3,4,4,3,3,2,5,2,3,4,3,4,4,1,2,2,2,2,2,4,2,3,2,2,3,8,2.6,2,0,4,21,8,45,0.000109132,0.2545934244605354,70130778,1,1,1,9.0,0.1,0.03,0.0,0.22,0.0689999999999999,0.52,1,0,0,0,0,0,1,0,1,1,0
70130807,1,0,12,12,0,0.0,0.34,2,2,0,2,2,6,0,2,2,1,1,2,0,1,1,5.0,8,5,1,1970,1,2,1,3,9000,6,1,2,2,2,2,1,2.2,0.49,2,2,2,1,3,4,4,3,3,4,3,3,4,2,4,3,4,3,4,2,3,2,2,4,2,2,4,2,4,2,2,2,3,3,3,4,3,2,2,4,3,3,4,4,4,3,3,3,2,3,2,2,4,4,2,2,2,2,2,2,5,2,2,3,3,1,8,1.2,1,0,4,12,8,40,0.000109132,0.2545934244605354,70130807,1,1,1,9.0,0.06,0.01,0.0,0.22,0.049,0.24,1,0,0,0,0,0,0,0,0,0,1
70130807,1,0,20,20,0,0.0,0.34,2,2,0,2,2,6,0,2,2,1,1,2,0,1,1,5.0,8,5,1,1970,1,2,1,3,9000,6,1,2,2,2,2,1,2.2,0.49,2,2,2,1,3,4,4,3,3,4,3,3,4,2,4,3,4,3,4,2,3,2,2,4,2,2,4,2,4,2,2,2,3,3,3,4,3,2,2,4,3,3,4,4,4,3,3,3,2,3,2,2,4,4,2,2,2,2,2,2,5,2,2,3,3,1,8,1.2,2,0,4,20,8,40,0.000109132,0.2545934244605354,70130807,1,1,1,9.0,0.1,0.01,0.0,0.22,0.049,0.24,1,0,0,0,0,0,0,0,0,0,1
70130808,1,2,186,90,8,35.6,9.43,78,2,0,2,1,6,0,2,2,1,1,2,0,2,1,5.0,4,5,2,1976,3,2,2,6,9000,3,2,2,2,2,2,1,35.6,13.51,2,4,3,2,3,5,2,4,2,6,6,5,5,2,5,6,4,2,5,3,4,4,3,4,3,6,4,4,4,4,3,3,3,3,3,2,-1,1,1,5,4,4,4,5,5,2,3,4,1,3,2,4,3,4,-1,2,2,2,2,2,5,5,4,1,1,4,8,100.7,1,88,4,85,8,34,0.00087004,2.029711386372872,70130808,1,1,1,9.0,0.93,0.39,0.1333333333333333,3.56,1.351,20.14,0,1,0,1,0,0,1,0,0,0,1
70130813,1,0,32,26,0,3.4,0.62,8,2,0,1,0,4,0,1,2,1,1,2,0,3,2,4.0,32,3,1,1953,3,2,1,5,5000,3,2,2,2,2,2,1,3.4,0.89,3,3,4,2,4,5,5,4,4,5,4,4,5,3,4,4,3,1,5,4,3,4,4,4,3,3,3,4,3,3,3,5,3,3,4,5,3,2,3,3,2,3,4,3,3,4,3,4,3,3,3,3,4,4,2,2,2,2,2,2,4,2,1,2,2,3,8,4.8,1,6,4,351,8,57,0.000409116,0.954424398357919,70130813,1,1,1,5.0,0.16,0.04,0.0,0.3399999999999999,0.089,0.96,0,1,0,0,1,0,0,0,1,0,1
70130835,1,0,71,55,0,9.6,1.78,19,3,1,2,0,2,0,1,1,1,1,2,0,2,2,3.5,5,5,1,1977,1,3,1,6,9000,4,1,2,2,2,2,1,4.8,2.55,1,3,2,2,1,5,5,1,3,4,3,3,5,3,3,3,2,3,5,4,4,3,2,2,5,4,5,2,5,5,3,4,2,3,4,5,3,1,2,3,2,2,4,3,4,4,1,1,1,3,1,2,3,4,-1,2,2,2,2,2,4,3,2,3,3,3,8,17.7,1,16,4,32,8,33,0.000258025,0.6019450605361366,70130835,1,1,1,9.0,0.355,0.095,0.0,0.48,0.255,3.54,0,0,0,1,0,0,0,0,1,0,1
70130867,1,0,25,22,0,6.0,0.25,2,4,0,2,0,4,0,5,2,1,1,4,1,1,2,4.0,19,1,1,1990,1,6,8,8,2000,3,2,2,1,2,2,1,0.0,0.36,1,3,4,3,2,4,4,3,3,6,3,6,4,4,4,6,4,6,4,3,4,4,4,2,4,5,4,2,4,4,3,2,4,3,4,4,4,3,4,2,3,4,4,3,4,4,6,4,2,6,3,3,4,4,1,2,2,2,2,2,4,2,3,2,2,4,8,1.6,0,3,2,6,8,20,0.000967286,2.256576028779217,70130867,1,1,1,2.0,0.125,0.01,0.0,0.0,0.036,0.32,0,1,0,0,0,1,1,0,1,1,0
70130868,1,0,68,18,0,18.0,2.69,35,4,0,2,0,4,0,5,2,1,1,4,1,1,2,4.0,17,1,2,1992,1,6,8,8,2000,3,2,2,2,2,1,3,18.0,3.85,2,3,4,3,2,5,4,3,3,6,6,5,4,3,4,6,4,2,6,6,6,4,4,3,5,4,5,3,4,4,4,3,2,3,4,5,3,3,2,2,2,2,3,4,3,4,3,3,2,2,2,2,3,4,1,2,2,2,2,2,4,2,3,2,2,1,8,27.0,0,50,4,47,8,18,0.000548793,1.2802760802511697,70130868,0,1,1,2.0,0.34,0.175,0.0,1.8,0.385,5.4,0,1,0,0,0,1,1,0,1,1,0
70130905,1,4,96,31,15,23.6,2.58,22,4,2,1,0,1,1,3,0,1,2,2,0,1,2,7.0,5,6,1,1966,1,3,1,1,15000,8,1,2,2,2,2,1,11.8,3.7,4,4,3,1,4,4,3,4,4,4,4,5,3,1,4,4,4,2,4,3,4,3,4,4,3,3,4,1,5,4,3,2,4,2,4,2,3,1,2,5,3,1,2,5,3,6,6,4,1,3,3,4,3,2,2,2,2,2,2,2,2,2,3,2,1,3,8,23.0,1,50,4,30,8,44,0.000160139,0.3735873657560173,70130905,1,1,1,15.0,0.48,0.11,0.25,1.1800000000000002,0.37,4.6,1,0,1,0,0,0,1,1,0,0,1
70130905,1,4,90,34,7,23.6,2.58,22,4,2,1,0,1,1,3,0,1,2,2,0,1,2,7.0,5,6,1,1966,1,3,1,1,15000,8,1,2,2,2,2,1,11.8,3.7,4,4,3,1,4,4,3,4,4,4,4,5,3,1,4,4,4,2,4,3,4,3,4,4,3,3,4,1,5,4,3,2,4,2,4,2,3,1,2,5,3,1,2,5,3,6,6,4,1,3,3,4,3,2,1,2,2,2,2,2,2,2,3,2,1,3,8,23.0,1,49,4,30,8,44,0.000160139,0.3735873657560173,70130905,1,1,1,15.0,0.45,0.11,0.1166666666666666,1.1800000000000002,0.37,4.6,1,0,1,0,0,0,1,1,0,1,0
70130947,1,0,70,36,0,14.2,1.96,21,5,0,1,0,5,0,3,1,1,1,4,0,2,2,5.0,14,5,1,1961,1,3,1,2,9000,7,1,1,2,2,2,2,7.1,2.81,5,4,1,2,4,5,4,3,3,5,4,2,4,1,5,1,1,1,5,4,4,4,4,3,4,4,2,2,5,5,1,3,4,4,5,5,4,2,1,3,4,4,2,4,4,4,1,5,1,5,3,4,5,4,2,2,2,2,2,2,4,3,1,3,3,4,8,19.1,0,34,2,44,8,49,0.000160139,0.3735873657560173,70130947,1,1,1,9.0,0.35,0.105,0.0,0.71,0.281,3.82,1,0,0,0,0,0,0,0,1,0,1
70130947,1,1,74,36,11,13.4,2.33,23,5,0,1,0,5,0,3,1,1,1,4,0,2,2,5.0,14,5,1,1961,1,3,1,2,9000,7,1,1,2,2,2,2,6.7,3.34,5,4,1,2,4,5,4,3,3,5,4,2,4,1,5,1,1,1,5,4,4,4,4,3,4,4,2,2,5,5,1,3,4,4,5,5,4,2,1,3,4,4,2,4,4,4,1,5,1,5,3,4,5,4,1,2,2,2,2,2,4,2,1,3,3,4,8,24.0,2,27,2,65,8,49,0.000160139,0.3735873657560173,70130947,1,1,1,9.0,0.37,0.115,0.1833333333333333,0.67,0.3339999999999999,4.8,1,0,0,0,0,0,0,0,1,1,0
70130998,3,4,251,50,13,91.6,24.03,166,4,0,1,0,4,0,4,3,1,1,4,0,1,2,5.0,23,5,1,1987,1,6,8,2,9000,5,2,2,1,2,2,2,0.0,34.43,2,3,2,2,4,5,3,4,3,6,3,3,4,2,3,6,5,2,6,3,5,3,4,4,5,5,4,4,5,5,3,1,1,3,4,4,4,4,2,4,3,3,4,3,6,3,2,5,2,2,2,2,3,3,1,2,2,2,2,2,4,2,3,3,2,4,8,262.0,0,188,5,189,8,23,0.000258025,0.6019450605361366,70130998,1,1,1,9.0,1.255,0.83,0.2166666666666666,0.0,3.443,52.4,0,0,0,0,0,1,0,0,1,1,0
70131064,1,0,48,34,0,9.6,1.56,22,2,0,1,0,3,0,2,1,1,1,2,0,1,1,5.5,30,4,1,1951,1,3,1,8,7000,4,2,2,1,2,2,1,0.0,2.24,3,4,3,3,3,4,3,3,3,4,3,3,4,3,4,4,4,2,4,2,4,4,3,4,4,4,2,2,4,4,3,4,4,3,4,4,3,3,3,3,3,4,4,4,3,3,3,4,2,3,3,-1,3,3,2,2,2,2,2,2,4,2,-1,2,2,4,8,14.0,0,14,4,16,8,59,0.000109132,0.2545934244605354,70131064,1,1,1,7.0,0.24,0.11,0.0,0.0,0.224,2.8,0,0,0,0,0,0,0,0,1,0,1
70140059,1,2,96,40,1,19.2,3.03,32,2,0,2,0,2,0,1,1,1,1,2,0,1,1,6.0,24,6,1,1951,3,3,1,1,15000,6,1,2,2,2,2,1,9.6,4.34,3,2,2,4,3,4,2,2,2,4,2,4,4,2,3,2,4,2,3,4,3,4,2,2,3,4,3,2,3,2,2,4,4,4,3,4,3,2,2,4,3,2,3,3,2,2,2,4,2,2,2,4,4,4,1,4,2,2,2,3,5,2,1,1,2,4,8,30.0,1,55,4,40,8,59,0.000109132,0.2545934244605354,70140059,1,1,1,15.0,0.48,0.16,0.0166666666666666,0.96,0.434,6.0,1,0,1,0,0,0,0,0,0,1,0
70140078,1,1,65,26,3,32.8,2.24,30,5,1,2,0,7,1,2,0,1,1,5,0,1,1,5.5,5,4,2,1963,1,5,2,2,7000,4,2,2,1,2,2,1,0.0,3.21,5,4,3,1,4,5,4,2,1,5,5,5,5,4,5,1,4,1,5,1,5,5,5,3,5,5,4,1,1,5,2,5,5,3,5,1,1,1,1,5,4,2,5,5,5,3,1,5,1,5,1,5,4,5,1,4,2,2,2,3,4,2,3,2,2,4,8,22.0,0,36,2,67,8,47,9.82e-05,0.2290902236010023,70140078,1,1,1,7.0,0.325,0.15,0.05,0.0,0.321,4.4,0,0,0,0,0,0,1,0,1,1,0
70140136,3,0,64,21,0,21.6,2.73,28,5,1,2,0,5,0,3,1,1,-1,5,0,1,2,7.0,17,5,2,1991,1,6,8,8,9000,5,1,2,2,2,1,1,10.8,3.91,5,4,3,1,3,5,4,3,5,4,1,5,5,3,4,6,1,1,6,1,5,3,1,1,5,5,2,2,4,5,1,4,4,4,5,4,3,3,3,3,4,1,5,3,2,1,1,1,3,2,3,3,2,4,1,4,2,2,2,3,5,2,3,2,2,1,8,28.0,0,43,3,52,8,19,0.000146391,0.341514734451877,70140136,1,1,1,9.0,0.32,0.14,0.0,1.08,0.391,5.6,0,0,0,0,0,1,1,0,0,1,0
70140141,2,4,365,29,46,106.0,28.67,171,3,0,1,0,2,0,5,1,1,1,3,0,1,1,4.0,3,5,1,1949,1,3,1,1,9000,8,1,2,2,2,2,1,53.0,41.08,3,4,1,1,4,4,6,3,4,5,4,2,3,2,4,2,4,1,4,2,5,2,3,1,3,4,2,2,5,5,1,1,1,1,4,2,2,1,2,4,3,2,4,3,4,1,1,5,1,3,4,4,4,3,1,4,2,2,2,3,3,2,2,2,3,3,8,312.0,0,290,3,349,8,61,0.000160139,0.3735873657560173,70140141,1,1,1,9.0,1.825,0.855,0.7666666666666667,5.3,4.108,62.4,1,0,1,0,0,0,0,0,1,1,0
70140237,1,0,71,30,0,26.8,3.03,32,2,0,1,1,0,0,1,1,1,1,2,0,2,1,3.0,18,2,2,1950,1,2,1,7,3250,3,1,2,2,2,2,1,13.4,4.34,6,6,3,3,3,5,3,3,3,3,3,3,3,3,3,4,5,1,3,2,5,5,5,3,3,3,2,3,3,4,2,4,4,2,4,3,4,1,2,5,1,5,2,5,3,1,1,5,3,2,4,5,4,4,1,4,2,2,2,3,5,2,4,2,2,1,8,30.0,1,41,8,19,8,60,0.000367986,0.8584724543995766,70140237,1,1,1,3.25,0.355,0.16,0.0,1.34,0.434,6.0,0,1,0,0,0,0,1,0,0,1,0
70140294,1,1,41,16,6,8.0,1.76,22,1,0,1,0,3,0,1,1,1,1,1,0,2,2,2.0,7,3,1,1963,1,1,1,6,5000,3,2,2,2,2,2,1,8.0,2.52,3,3,3,2,4,4,3,2,3,3,6,3,4,2,3,6,6,2,4,4,3,4,6,3,3,4,4,2,3,6,2,4,3,2,3,2,6,1,2,5,1,3,3,3,2,6,2,4,2,3,4,2,3,4,1,4,2,2,2,3,3,2,-1,-1,-1,4,8,16.0,1,19,4,20,8,47,0.000409116,0.954424398357919,70140294,1,1,1,5.0,0.205,0.11,0.1,0.8,0.252,3.2,0,1,0,1,0,0,0,0,1,1,0
70140295,1,1,65,24,2,39.2,3.48,38,4,2,1,0,4,2,2,1,1,2,2,1,2,2,4.0,4,4,1,1970,1,3,1,6,7000,6,1,2,2,2,1,1,19.6,4.99,4,4,2,1,4,5,2,4,2,5,2,3,3,2,5,2,2,1,5,3,4,3,4,4,4,4,4,4,2,2,2,4,3,1,5,2,2,1,2,4,4,1,4,4,3,3,1,5,2,3,2,3,4,4,2,4,2,2,2,3,4,2,3,3,2,3,8,36.0,0,39,5,49,8,40,0.000109132,0.2545934244605354,70140295,1,1,1,7.0,0.325,0.19,0.0333333333333333,1.96,0.499,7.2,1,0,0,1,0,0,0,0,1,0,1
